timestamp_sec,ecg_mv,emg_uv,eog_uv,eeg_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
107.35,0.0937,2.84,-7.39,4.03,97.8,0.076,0.152,0.982,0.0035,N2
107.36,0.0283,8.91,-0.43,4.67,97.7,0.073,0.153,0.976,0.0092,N2
107.37,-0.0027,14.35,5.0,-3.29,97.8,0.079,0.146,0.979,0.0069,N2
107.38,-0.0298,9.52,2.04,-12.4,97.4,0.078,0.148,0.981,0.0052,N2
107.39,-0.0367,4.42,0.57,-14.18,97.7,0.079,0.157,0.979,0.0057,N2
107.4,-0.037,2.51,-2.02,-20.07,97.8,0.079,0.149,0.987,0.0014,N2
107.41,-0.0212,0.45,-2.06,-17.9,97.6,0.079,0.151,0.981,0.0044,N2
107.42,-0.017,-2.86,-1.05,-12.73,97.9,0.082,0.15,0.975,0.01,N2
107.43,-0.0714,-4.93,-4.35,-18.4,97.7,0.076,0.152,0.981,0.0041,N2
107.44,-0.1356,-4.74,-2.17,0.09,97.5,0.077,0.149,0.982,0.0036,N2
107.45,-0.1078,-7.53,-6.62,0.63,97.8,0.079,0.151,0.981,0.004,N2
107.46,0.1164,-7.4,-3.53,-1.85,97.5,0.083,0.147,0.979,0.007,N2
107.47,0.632,0.7,2.13,9.57,97.8,0.082,0.147,0.981,0.005,N2
107.48,1.1135,2.21,9.86,10.67,97.6,0.087,0.148,0.982,0.0029,N2
107.49,1.1975,-7.61,4.67,15.79,97.8,0.082,0.15,0.981,0.0045,N2
107.5,0.7465,-8.79,2.26,14.69,97.5,0.081,0.15,0.979,0.0059,N2
107.51,0.2625,-2.77,-4.96,12.87,98.1,0.081,0.153,0.979,0.0058,N2
107.52,-0.1343,0.49,-5.47,5.91,97.7,0.078,0.147,0.973,0.0125,N2
107.53,-0.2602,3.19,4.43,10.9,97.7,0.082,0.151,0.982,0.0032,N2
107.54,-0.2902,1.35,-3.55,-1.84,98.1,0.077,0.149,0.979,0.0071,N2
107.55,-0.2157,5.0,-3.53,1.17,97.7,0.079,0.153,0.98,0.0049,N2
107.56,-0.1544,7.67,-10.43,-7.03,97.8,0.076,0.15,0.983,0.003,N2
107.57,-0.1043,-6.33,-0.34,-10.73,97.4,0.081,0.155,0.98,0.0045,N2
107.58,0.0142,-19.94,8.61,-7.92,97.7,0.082,0.15,0.979,0.0061,N2
107.59,0.015,-16.2,9.01,-21.51,97.8,0.08,0.149,0.978,0.0078,N2
107.6,0.0027,-7.95,2.08,-12.13,97.6,0.082,0.141,0.978,0.0087,N2
107.61,-0.0273,-3.34,3.06,-18.47,97.8,0.084,0.155,0.983,0.0016,N2
107.62,0.062,-0.53,4.78,-15.29,97.9,0.081,0.153,0.985,0.0,N2
107.63,0.0333,-0.25,-9.58,-5.46,97.7,0.08,0.148,0.977,0.0083,N2
107.64,0.0977,4.28,-3.29,0.68,97.9,0.082,0.148,0.973,0.0125,N2
107.65,0.1129,8.76,-2.41,6.37,98.0,0.077,0.143,0.985,0.0017,N2
107.66,0.2256,3.66,4.19,6.96,97.8,0.08,0.146,0.981,0.0048,N2
107.67,0.2181,-4.8,1.94,11.35,98.0,0.079,0.147,0.979,0.0066,N2
107.68,0.2515,-1.25,-2.9,10.34,97.6,0.079,0.151,0.976,0.0096,N2
107.69,0.2646,5.59,-3.27,13.83,97.8,0.079,0.151,0.985,0.0009,N2
107.7,0.3304,5.45,-3.57,17.03,97.8,0.084,0.151,0.976,0.0084,N2
107.71,0.3448,7.98,4.08,5.99,97.9,0.084,0.155,0.983,0.0015,N2
107.72,0.2852,15.03,-2.64,4.34,97.8,0.08,0.15,0.98,0.0056,N2
107.73,0.3012,18.62,4.25,-6.6,97.9,0.08,0.15,0.983,0.0028,N2
107.74,0.2434,8.74,-4.68,-0.5,97.8,0.077,0.151,0.979,0.0063,N2
107.75,0.2149,1.51,2.38,-17.68,97.7,0.076,0.148,0.982,0.0042,N2
107.76,0.1542,6.38,-1.66,-9.29,97.9,0.077,0.151,0.974,0.0113,N2
107.77,0.1305,3.64,3.41,-15.22,97.7,0.077,0.152,0.979,0.0063,N2
107.78,0.0897,-0.74,-11.62,-17.86,97.8,0.08,0.149,0.972,0.0133,N2
107.79,0.0483,1.54,0.73,-10.43,97.8,0.084,0.152,0.975,0.0098,N2
107.8,0.0793,5.44,4.32,-12.36,97.9,0.077,0.15,0.983,0.0031,N2
107.81,0.0447,4.87,2.5,-4.59,97.8,0.08,0.149,0.981,0.0047,N2
107.82,0.0088,-0.27,-0.27,2.77,97.6,0.078,0.152,0.983,0.0021,N2
107.83,-0.0035,-1.89,-6.21,-0.25,97.8,0.08,0.146,0.978,0.0083,N2
107.84,0.0302,-1.94,0.35,11.7,97.7,0.076,0.152,0.983,0.002,N2
107.85,-0.021,-3.8,4.41,16.21,97.7,0.079,0.15,0.98,0.0059,N2
107.86,0.0069,-8.18,-2.49,18.3,97.5,0.076,0.147,0.976,0.01,N2
107.87,0.0411,-9.95,-7.01,12.96,97.8,0.075,0.151,0.98,0.0056,N2
107.88,0.0236,-7.84,0.49,16.74,97.8,0.08,0.153,0.983,0.0019,N2
107.89,-0.0153,-3.44,4.84,12.47,97.9,0.082,0.151,0.98,0.0052,N2
107.9,0.0094,4.72,-7.86,5.63,97.7,0.082,0.147,0.981,0.0046,N2
107.91,0.0227,12.16,-6.54,-4.43,97.9,0.078,0.148,0.982,0.0041,N2
107.92,0.027,12.38,3.2,-3.49,97.5,0.079,0.153,0.979,0.0057,N2
107.93,0.0078,2.44,4.92,-10.32,97.8,0.083,0.147,0.978,0.0076,N2
107.94,0.017,-11.69,1.47,-9.39,97.8,0.077,0.151,0.975,0.0106,N2
107.95,0.0261,-12.42,4.14,-21.8,97.8,0.079,0.147,0.98,0.0056,N2
107.96,-0.0038,-2.41,0.66,-7.94,97.7,0.078,0.154,0.979,0.0057,N2
107.97,-0.04,-2.18,4.22,-13.86,97.8,0.075,0.152,0.976,0.0096,N2
107.98,0.0168,0.83,-4.92,-10.33,97.8,0.084,0.149,0.982,0.0026,N2
107.99,0.0339,6.36,-3.28,-9.14,97.8,0.084,0.151,0.983,0.0019,N2
108.0,0.0172,-3.39,2.14,-3.81,97.7,0.086,0.152,0.985,0.0007,N2
108.01,-0.0019,-10.14,-2.74,3.32,97.8,0.081,0.155,0.98,0.005,N2
108.02,0.0358,-5.99,8.75,8.81,97.8,0.08,0.145,0.978,0.0076,N2
108.03,0.0281,-0.23,-3.98,17.54,98.0,0.081,0.15,0.979,0.0064,N2
108.04,0.0543,7.08,2.24,13.55,97.6,0.082,0.149,0.983,0.0019,N2
108.05,-0.0194,6.55,-1.08,18.87,97.9,0.082,0.149,0.978,0.0071,N2
108.06,0.0623,-2.3,0.47,11.62,97.8,0.076,0.151,0.975,0.01,N2
108.07,-0.0067,-1.81,-6.91,8.37,97.8,0.086,0.148,0.978,0.0071,N2
108.08,-0.0119,5.2,-1.58,0.16,97.8,0.08,0.15,0.973,0.0118,N2
108.09,-0.003,5.28,3.58,0.89,97.7,0.082,0.152,0.979,0.006,N2
108.1,0.021,1.03,-11.46,-5.14,97.8,0.082,0.152,0.982,0.0033,N2
108.11,0.0046,-3.21,-6.47,-8.77,97.9,0.076,0.155,0.985,0.0004,N2
108.12,0.0284,-3.7,-2.55,-9.67,97.6,0.077,0.154,0.982,0.0033,N2
108.13,0.0209,-3.47,-1.08,-22.91,97.8,0.081,0.147,0.983,0.0032,N2
108.14,0.0015,-7.17,-1.72,-16.43,97.7,0.08,0.153,0.977,0.0074,N2
108.15,0.0147,-4.35,0.61,-6.37,98.0,0.085,0.152,0.984,0.0003,N2
108.16,0.0456,8.38,-11.28,0.59,97.7,0.077,0.144,0.977,0.0092,N2
108.17,0.0438,12.98,0.43,-4.54,97.8,0.082,0.149,0.977,0.0083,N2
108.18,0.0139,4.5,-3.88,-5.0,97.8,0.081,0.147,0.981,0.0048,N2
108.19,0.0355,-2.91,1.38,0.95,97.5,0.075,0.152,0.98,0.0057,N2
108.2,0.027,-7.41,-8.55,11.82,97.8,0.083,0.152,0.981,0.0042,N2
108.21,-0.0068,-7.22,10.9,15.2,98.1,0.079,0.149,0.979,0.0069,N2
108.22,-0.0022,-4.19,-4.74,10.3,97.9,0.081,0.145,0.983,0.0033,N2
108.23,0.0287,-2.89,3.14,10.07,97.7,0.082,0.156,0.982,0.0023,N2
108.24,0.0101,-3.68,4.88,11.97,97.9,0.085,0.149,0.981,0.0044,N2
108.25,0.0128,-4.34,-0.93,9.17,97.6,0.079,0.152,0.979,0.006,N2
108.26,0.0266,0.59,-5.18,-3.89,97.9,0.081,0.145,0.981,0.0052,N2
108.27,0.04,-1.45,-3.26,1.27,97.8,0.081,0.153,0.98,0.0045,N2
108.28,0.0597,-9.87,7.01,-6.24,97.7,0.082,0.149,0.98,0.0056,N2
108.29,-0.0037,-6.2,-7.68,-9.93,97.8,0.081,0.15,0.977,0.0079,N2
108.3,0.072,6.21,-9.36,-14.78,98.0,0.08,0.156,0.975,0.0095,N2
108.31,0.0619,8.52,1.58,-10.62,97.7,0.081,0.15,0.98,0.0048,N2
108.32,0.0554,-3.93,-2.97,-14.69,98.0,0.081,0.149,0.981,0.0045,N2
108.33,0.0675,-8.58,4.06,-24.03,97.8,0.076,0.152,0.974,0.0109,N2
108.34,0.071,0.11,3.92,-9.27,97.8,0.08,0.149,0.986,0.0007,N2
108.35,0.1242,3.89,-7.48,-7.45,97.9,0.075,0.151,0.98,0.0054,N2
108.36,0.131,2.39,0.04,-0.11,97.8,0.082,0.154,0.983,0.002,N2
108.37,0.1491,-0.89,-2.14,-0.62,97.8,0.078,0.153,0.979,0.0061,N2
108.38,0.2059,-3.22,2.4,10.86,97.9,0.078,0.148,0.984,0.0017,N2
108.39,0.2224,-3.55,-4.04,12.33,97.8,0.08,0.151,0.976,0.0087,N2
108.4,0.1814,-9.4,-1.22,19.16,98.2,0.08,0.149,0.977,0.009,N2
108.41,0.151,-8.86,2.6,17.19,97.9,0.079,0.148,0.978,0.0073,N2
108.42,0.116,-2.42,-3.73,7.39,98.2,0.076,0.15,0.979,0.0065,N2
108.43,0.0713,-1.47,-2.49,7.34,97.8,0.079,0.145,0.978,0.0081,N2
108.44,0.0824,-0.57,-2.66,1.47,97.8,0.08,0.149,0.978,0.0076,N2
108.45,0.0344,-0.08,-5.68,2.0,97.8,0.08,0.149,0.98,0.0051,N2
108.46,0.0408,5.21,-0.81,-6.33,97.9,0.079,0.15,0.983,0.0024,N2
108.47,0.0054,1.69,-4.91,-5.88,97.7,0.081,0.149,0.979,0.006,N2
108.48,-0.0307,-11.07,5.16,-6.51,97.9,0.08,0.153,0.978,0.0071,N2
108.49,-0.0398,-5.8,-0.84,-11.15,97.7,0.079,0.153,0.984,0.001,N2
108.5,-0.0493,5.62,-8.87,-22.44,98.0,0.072,0.154,0.977,0.008,N2
108.51,0.1763,-0.92,-4.58,-13.81,98.0,0.083,0.147,0.98,0.0052,N2
108.52,0.6257,-8.42,-1.43,-12.94,97.9,0.085,0.148,0.982,0.0032,N2
108.53,1.0766,-5.34,11.6,-6.88,97.8,0.082,0.149,0.982,0.0039,N2
108.54,1.2871,-9.09,-3.08,-2.21,97.8,0.073,0.147,0.987,0.0001,N2
108.55,0.9963,-9.43,-7.04,5.17,98.0,0.081,0.155,0.98,0.0041,N2
108.56,0.4993,-0.55,5.23,4.98,98.0,0.087,0.15,0.978,0.0067,N2
108.57,0.0602,-0.23,1.09,10.69,98.1,0.083,0.151,0.978,0.0073,N2
108.58,-0.2296,-7.13,-4.76,17.29,97.8,0.074,0.148,0.979,0.0072,N2
108.59,-0.2606,-3.83,-0.19,21.51,97.7,0.078,0.154,0.974,0.0107,N2
108.6,-0.1662,5.98,-6.33,12.14,97.7,0.081,0.147,0.981,0.0047,N2
108.61,-0.0644,3.59,7.39,7.24,97.9,0.078,0.15,0.977,0.0082,N2
108.62,0.0224,-1.38,-1.79,6.59,97.8,0.077,0.147,0.98,0.0058,N2
108.63,0.0156,0.89,-5.58,0.26,98.2,0.079,0.152,0.984,0.0014,N2
108.64,0.0678,2.1,-7.8,2.2,98.0,0.081,0.156,0.977,0.0073,N2
108.65,0.0525,6.0,-7.32,-3.67,98.0,0.08,0.151,0.98,0.0053,N2
108.66,0.0847,7.56,1.52,-13.88,98.0,0.078,0.153,0.983,0.0019,N2
108.67,0.0834,-5.91,-2.03,-18.53,98.0,0.084,0.15,0.981,0.0039,N2
108.68,0.1301,-14.94,-4.11,-14.24,98.0,0.081,0.152,0.983,0.0016,N2
108.69,0.1613,-4.26,-0.8,-19.46,97.5,0.077,0.147,0.98,0.0059,N2
108.7,0.2205,1.93,4.44,-10.82,98.0,0.079,0.151,0.981,0.0045,N2
108.71,0.2631,-5.82,8.41,-9.52,98.0,0.082,0.143,0.98,0.006,N2
108.72,0.2817,-9.07,0.06,-7.48,97.6,0.082,0.151,0.986,0.0013,N2
108.73,0.334,-6.77,4.59,0.63,97.9,0.081,0.152,0.98,0.0051,N2
108.74,0.3953,-4.62,0.35,6.45,97.9,0.074,0.143,0.978,0.0085,N2
108.75,0.4606,-4.36,-1.1,13.51,97.8,0.075,0.156,0.981,0.0039,N2
108.76,0.3678,-7.29,-2.12,14.37,97.9,0.08,0.149,0.98,0.0057,N2
108.77,0.4129,-9.6,-0.96,13.01,98.0,0.079,0.154,0.983,0.0022,N2
108.78,0.364,-12.6,-0.35,14.17,98.1,0.081,0.152,0.983,0.0017,N2
108.79,0.3115,-14.96,7.4,10.44,97.8,0.082,0.149,0.978,0.0073,N2
108.8,0.2834,-14.21,-2.77,2.23,98.1,0.078,0.152,0.982,0.0034,N2
108.81,0.2231,-10.57,7.86,10.82,97.7,0.079,0.149,0.984,0.0015,N2
108.82,0.1719,-3.21,-1.72,-4.23,97.8,0.077,0.151,0.979,0.0066,N2
108.83,0.1654,4.87,-0.2,-6.47,97.7,0.083,0.149,0.978,0.0072,N2
108.84,0.1056,12.42,-3.97,-17.84,97.8,0.075,0.15,0.982,0.0035,N2
108.85,0.1306,9.77,0.48,-14.36,97.7,0.078,0.152,0.979,0.0064,N2
108.86,0.0599,-5.3,-3.4,-16.91,97.8,0.08,0.15,0.985,0.0005,N2
108.87,0.0588,-15.24,-0.58,-14.97,98.2,0.082,0.15,0.977,0.0079,N2
108.88,0.0608,-14.2,6.91,-10.7,97.8,0.081,0.151,0.986,0.0008,N2
108.89,0.049,-9.43,-6.15,-11.56,97.9,0.082,0.148,0.981,0.0041,N2
108.9,0.0543,-6.96,-1.44,-4.84,97.9,0.083,0.151,0.98,0.005,N2
108.91,0.0631,-2.2,1.94,-2.68,97.8,0.08,0.151,0.982,0.003,N2
108.92,0.0486,6.35,4.72,5.32,97.9,0.079,0.155,0.982,0.0026,N2
108.93,0.0436,11.08,2.42,1.39,97.9,0.077,0.15,0.982,0.0036,N2
108.94,0.0526,6.99,-2.42,10.02,97.8,0.085,0.16,0.983,0.0007,N2
108.95,0.0383,-1.17,-0.5,10.9,97.9,0.083,0.152,0.982,0.0026,N2
108.96,0.0667,-2.8,0.36,13.66,97.8,0.077,0.153,0.979,0.006,N2
108.97,0.0564,-1.36,1.59,9.01,97.9,0.081,0.149,0.979,0.0065,N2
108.98,0.0467,-6.32,2.3,11.56,97.8,0.079,0.153,0.985,0.0006,N2
108.99,0.0359,-11.3,7.25,4.6,98.1,0.076,0.149,0.978,0.0082,N2
109.0,0.0589,-13.49,-2.05,1.14,97.9,0.078,0.149,0.983,0.0023,N2
109.01,0.052,-14.62,8.35,-5.87,97.6,0.078,0.149,0.977,0.0086,N2
109.02,0.0281,-11.92,-1.57,-7.07,97.6,0.077,0.148,0.978,0.008,N2
109.03,0.0244,-7.88,1.38,-18.1,98.1,0.082,0.15,0.981,0.0041,N2
109.04,0.0357,-3.13,4.78,-14.9,97.7,0.081,0.151,0.978,0.0068,N2
109.05,0.0599,1.71,5.94,-11.35,98.2,0.083,0.152,0.981,0.004,N2
109.06,0.0365,4.7,-4.07,-18.24,98.1,0.079,0.148,0.977,0.0083,N2
109.07,0.0498,4.55,6.47,-10.28,97.9,0.083,0.151,0.978,0.0069,N2
109.08,0.0508,1.65,2.01,-9.51,97.9,0.081,0.151,0.981,0.0042,N2
109.09,0.0523,0.53,6.0,1.21,97.8,0.083,0.15,0.978,0.0076,N2
109.1,0.0349,3.08,2.84,4.45,98.1,0.078,0.149,0.979,0.0064,N2
109.11,0.046,7.06,9.59,11.16,98.2,0.078,0.152,0.979,0.0066,N2
109.12,0.0266,15.46,-6.76,9.11,98.2,0.083,0.152,0.98,0.0048,N2
109.13,0.0584,15.69,2.07,13.3,97.8,0.082,0.151,0.984,0.0008,N2
109.14,0.0541,2.96,-2.82,16.66,98.1,0.072,0.143,0.981,0.0059,N2
109.15,0.0341,-9.01,-0.06,12.74,97.7,0.083,0.146,0.976,0.0092,N2
109.16,0.0657,-11.5,1.43,5.8,98.0,0.082,0.15,0.982,0.0036,N2
109.17,0.0609,1.92,-3.04,-4.54,98.2,0.077,0.15,0.977,0.0086,N2
109.18,0.0313,13.37,2.17,8.03,98.0,0.074,0.15,0.985,0.0014,N2
109.19,0.0008,10.24,-3.79,-1.95,97.7,0.081,0.151,0.981,0.0039,N2
109.2,0.0158,4.71,0.27,-0.52,97.7,0.083,0.146,0.982,0.0043,N2
109.21,0.0174,2.77,5.6,-8.21,97.9,0.081,0.149,0.977,0.0086,N2
109.22,0.028,0.48,12.02,-15.85,98.1,0.074,0.149,0.984,0.0024,N2
109.23,0.041,-2.67,-0.68,-13.63,98.1,0.082,0.152,0.977,0.0082,N2
109.24,0.0209,-0.24,-2.49,-10.09,97.9,0.075,0.144,0.979,0.008,N2
109.25,0.0392,3.09,3.98,-12.14,97.8,0.081,0.149,0.98,0.0059,N2
109.26,0.0394,3.36,-2.1,-10.22,98.2,0.078,0.157,0.982,0.0029,N2
109.27,-0.0323,12.28,-7.72,-0.02,98.0,0.076,0.153,0.978,0.0069,N2
109.28,0.0321,13.7,-12.01,7.25,98.1,0.073,0.152,0.98,0.0059,N2
109.29,0.0083,-1.92,4.56,7.03,98.1,0.082,0.154,0.98,0.0047,N2
109.3,0.0128,-4.25,-2.61,10.89,97.7,0.082,0.152,0.979,0.0063,N2
109.31,0.036,-1.07,5.23,16.85,97.9,0.08,0.149,0.986,0.0007,N2
109.32,0.0411,-8.36,0.05,16.37,97.8,0.08,0.148,0.985,0.0003,N2
109.33,0.0279,-7.8,7.24,12.21,98.1,0.075,0.152,0.981,0.0047,N2
109.34,0.0215,-2.46,-0.31,11.9,98.1,0.082,0.15,0.978,0.0074,N2
109.35,0.0215,-2.27,-5.1,10.2,98.0,0.084,0.148,0.978,0.0078,N2
109.36,0.0439,2.19,0.34,0.71,97.9,0.08,0.151,0.977,0.0079,N2
109.37,0.0333,7.35,-4.15,-1.87,98.0,0.08,0.149,0.98,0.0051,N2
109.38,0.0468,5.18,-2.24,-4.59,98.3,0.084,0.154,0.979,0.0058,N2
109.39,0.0257,-3.17,4.61,-13.58,97.7,0.075,0.152,0.979,0.0064,N2
109.4,0.001,-11.02,1.85,-14.66,97.9,0.079,0.148,0.982,0.004,N2
109.41,0.0583,-8.83,-10.75,-8.82,98.2,0.079,0.15,0.977,0.0081,N2
109.42,0.0589,-2.44,2.93,-24.99,97.9,0.078,0.15,0.979,0.0064,N2
109.43,0.0957,-0.81,-4.88,-12.78,97.8,0.085,0.149,0.98,0.0052,N2
109.44,0.1008,-0.73,-3.34,-8.56,98.1,0.082,0.147,0.979,0.0066,N2
109.45,0.1175,1.32,1.69,-6.32,97.9,0.08,0.15,0.979,0.0066,N2
109.46,0.1589,3.96,5.99,4.08,98.1,0.08,0.152,0.977,0.0079,N2
109.47,0.1345,8.86,-19.22,3.15,98.0,0.078,0.149,0.982,0.0036,N2
109.48,0.1665,8.43,-2.07,11.26,97.6,0.075,0.154,0.982,0.0033,N2
109.49,0.0898,2.02,8.38,24.34,97.7,0.076,0.146,0.979,0.0072,N2
109.5,0.0597,1.86,1.61,13.26,97.7,0.081,0.152,0.979,0.0059,N2
109.51,0.0413,-1.47,-2.94,17.7,97.7,0.082,0.152,0.98,0.0053,N2
109.52,0.0416,-6.0,-0.28,22.33,97.8,0.079,0.151,0.982,0.003,N2
109.53,0.032,-4.45,-1.91,3.81,98.1,0.073,0.149,0.983,0.0031,N2
109.54,-0.0173,-5.9,4.67,2.99,97.9,0.077,0.146,0.981,0.0048,N2
109.55,0.0202,-3.88,-1.51,9.18,98.0,0.079,0.15,0.983,0.003,N2
109.56,-0.0004,3.88,9.69,-2.62,97.9,0.081,0.149,0.979,0.0063,N2
109.57,-0.0516,10.11,-1.44,-7.91,98.2,0.075,0.157,0.982,0.0029,N2
109.58,-0.1377,7.22,7.69,-6.55,97.9,0.08,0.152,0.983,0.002,N2
109.59,-0.0191,-2.31,-2.86,-9.24,98.0,0.082,0.151,0.981,0.0038,N2
109.6,0.3037,-7.51,-1.51,-24.79,98.0,0.079,0.145,0.987,0.0004,N2
109.61,0.7499,-8.63,2.71,-9.38,97.9,0.081,0.148,0.981,0.0045,N2
109.62,1.2215,-7.02,5.53,-7.77,98.1,0.08,0.143,0.981,0.0056,N2
109.63,1.1815,-4.72,14.58,-4.56,98.0,0.081,0.152,0.979,0.0061,N2
109.64,0.6932,-3.58,-2.0,2.01,97.5,0.078,0.153,0.982,0.0029,N2
109.65,0.1682,-2.7,8.79,3.9,97.7,0.08,0.149,0.984,0.0018,N2
109.66,-0.124,1.36,5.89,16.53,98.0,0.078,0.146,0.984,0.002,N2
109.67,-0.2496,2.66,-4.02,24.06,98.3,0.081,0.147,0.978,0.0073,N2
109.68,-0.2685,2.85,-6.46,14.43,98.2,0.083,0.147,0.975,0.0105,N2
109.69,-0.1701,9.57,-0.01,18.81,97.6,0.079,0.15,0.976,0.0092,N2
109.7,-0.1083,9.16,-1.84,14.3,97.7,0.078,0.153,0.982,0.0027,N2
109.71,-0.0071,3.26,-1.47,4.64,98.1,0.077,0.15,0.982,0.0037,N2
109.72,0.0064,4.57,1.63,-0.72,98.2,0.085,0.148,0.983,0.0023,N2
109.73,-0.01,9.02,-0.26,-4.24,98.0,0.076,0.152,0.982,0.0031,N2
109.74,0.0548,10.34,-1.25,-6.74,98.0,0.079,0.155,0.979,0.0056,N2
109.75,0.0446,7.07,2.36,-3.25,98.0,0.085,0.152,0.982,0.0023,N2
109.76,0.0183,0.83,-0.06,-21.41,98.0,0.075,0.148,0.98,0.0059,N2
109.77,0.1069,-3.51,-4.11,-17.26,98.0,0.073,0.148,0.979,0.0069,N2
109.78,0.1141,-4.08,-7.0,-10.0,98.1,0.079,0.154,0.977,0.008,N2
109.79,0.1739,-1.87,-0.9,-11.33,98.1,0.079,0.149,0.982,0.0036,N2
109.8,0.2056,-1.37,-2.87,-13.04,98.1,0.082,0.153,0.986,0.0013,N2
109.81,0.2992,-3.56,3.45,-3.17,98.3,0.08,0.154,0.977,0.0076,N2
109.82,0.2905,-2.04,6.14,0.06,98.0,0.078,0.154,0.977,0.0082,N2
109.83,0.32,-1.01,-0.57,4.99,98.0,0.075,0.147,0.975,0.0109,N2
109.84,0.3227,-5.17,5.62,8.84,98.1,0.081,0.154,0.982,0.0033,N2
109.85,0.306,-8.11,5.12,18.08,97.8,0.083,0.155,0.976,0.0078,N2
109.86,0.3068,-8.6,-1.71,15.46,97.8,0.078,0.153,0.98,0.0048,N2
109.87,0.269,-6.31,5.12,15.87,98.1,0.077,0.149,0.981,0.0044,N2
109.88,0.1987,-2.2,1.31,13.03,98.0,0.074,0.151,0.983,0.0028,N2
109.89,0.2063,6.09,-4.78,6.84,97.8,0.082,0.15,0.98,0.0053,N2
109.9,0.1552,16.32,5.95,13.49,97.9,0.077,0.15,0.978,0.0077,N2
109.91,0.1188,13.12,-6.13,-0.63,97.7,0.081,0.152,0.98,0.0046,N2
109.92,0.0548,9.9,-0.95,-3.09,97.9,0.078,0.145,0.977,0.0092,N2
109.93,0.0405,8.06,6.48,-9.56,98.1,0.084,0.151,0.986,0.0006,N2
109.94,0.0257,-7.6,4.1,-15.24,98.1,0.079,0.158,0.979,0.005,N2
109.95,0.0006,-14.38,-2.21,-10.66,98.1,0.081,0.15,0.981,0.0041,N2
109.96,-0.0209,-7.14,2.99,-17.25,97.8,0.078,0.155,0.98,0.0051,N2
109.97,-0.0624,-4.91,-4.07,-9.55,97.8,0.081,0.147,0.976,0.0093,N2
109.98,0.0111,-3.47,-14.46,-8.49,97.9,0.085,0.153,0.98,0.0042,N2
109.99,-0.0198,1.34,1.73,-2.57,98.2,0.08,0.151,0.981,0.0039,N2
110.0,-0.0101,1.95,-4.84,-6.58,97.9,0.082,0.154,0.983,0.0015,N2
110.01,-0.024,3.85,4.46,-4.52,98.2,0.081,0.152,0.978,0.0073,N2
110.02,-0.0713,7.23,6.48,9.36,98.1,0.078,0.151,0.979,0.0059,N2
110.03,-0.0856,1.76,-7.37,14.47,97.6,0.086,0.147,0.979,0.0065,N2
110.04,-0.0241,-4.94,1.67,17.83,97.9,0.073,0.151,0.985,0.0011,N2
110.05,-0.0339,-7.03,2.2,8.25,98.0,0.078,0.156,0.983,0.002,N2
110.06,-0.0428,-2.28,4.46,11.06,98.1,0.08,0.15,0.982,0.004,N2
110.07,-0.0276,1.36,-0.34,7.05,98.0,0.079,0.154,0.981,0.0043,N2
110.08,-0.0294,-4.6,-0.0,9.33,97.9,0.077,0.148,0.978,0.0083,N2
110.09,-0.0591,-4.23,-2.0,2.84,97.9,0.082,0.147,0.975,0.0105,N2
110.1,-0.0609,0.02,-0.27,-2.7,98.0,0.083,0.151,0.978,0.0069,N2
110.11,-0.0251,-2.02,-6.03,-0.61,98.1,0.083,0.148,0.977,0.0079,N2
110.12,-0.0338,-2.51,-3.85,-13.53,97.7,0.084,0.152,0.979,0.0058,N2
110.13,-0.0089,3.3,2.63,-14.67,98.0,0.08,0.153,0.981,0.0036,N2
110.14,0.0162,4.84,-15.6,-14.66,97.7,0.078,0.15,0.974,0.0116,N2
110.15,-0.0619,0.74,0.64,-14.02,98.2,0.077,0.148,0.984,0.0023,N2
110.16,-0.0338,-0.05,2.86,-9.53,97.9,0.076,0.15,0.98,0.0054,N2
110.17,-0.0699,-1.5,5.65,-10.92,98.0,0.08,0.151,0.977,0.0085,N2
110.18,-0.0416,1.28,3.15,-0.98,97.9,0.085,0.152,0.979,0.0062,N2
110.19,-0.0449,3.08,6.73,2.54,97.9,0.077,0.147,0.981,0.0051,N2
110.2,-0.0536,-3.37,2.14,10.99,98.2,0.086,0.15,0.983,0.0016,N2
110.21,-0.0899,-0.69,1.0,10.94,97.9,0.081,0.15,0.979,0.0066,N2
110.22,-0.0194,4.77,-0.86,15.3,98.1,0.079,0.152,0.983,0.0022,N2
110.23,-0.0406,1.43,-10.1,16.86,98.0,0.084,0.151,0.984,0.0015,N2
110.24,-0.0462,-2.64,2.29,14.08,98.1,0.08,0.153,0.979,0.006,N2
110.25,-0.065,-4.78,-0.89,14.51,97.9,0.085,0.155,0.981,0.0031,N2
110.26,-0.0187,-1.81,-1.65,9.16,98.1,0.088,0.148,0.988,0.0025,N2
110.27,-0.0678,2.77,0.31,6.19,98.2,0.079,0.149,0.98,0.0053,N2
110.28,0.0057,-1.91,-2.69,-8.72,98.0,0.085,0.147,0.981,0.0044,N2
110.29,-0.0797,-2.85,4.84,-9.71,98.1,0.081,0.15,0.982,0.0035,N2
110.3,0.0136,5.67,4.06,-17.12,98.1,0.078,0.153,0.977,0.0076,N2
110.31,-0.0256,6.19,0.13,-11.85,98.0,0.081,0.146,0.983,0.0028,N2
110.32,-0.0499,3.57,0.6,-8.59,97.8,0.081,0.15,0.981,0.0044,N2
