timestamp_sec,ecg_mv,emg_uv,eog_uv,eeg_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
9.14,0.4453,-17.53,0.92,-15.13,89.4,0.082,0.144,0.977,0.0093,W
9.15,0.4011,-23.55,0.65,-14.9,89.4,0.083,0.149,0.98,0.0048,W
9.16,0.354,9.75,-0.26,-3.97,89.4,0.084,0.152,0.985,0.0001,W
9.17,0.2454,34.81,-0.11,20.98,89.2,0.083,0.147,0.978,0.0074,W
9.18,0.1792,27.45,6.9,34.7,89.3,0.079,0.151,0.983,0.0026,W
9.19,0.1759,18.01,3.12,35.45,89.6,0.082,0.151,0.983,0.0022,W
9.2,0.1039,8.25,-3.12,3.24,89.6,0.079,0.15,0.979,0.0065,W
9.21,-0.0141,-6.98,5.73,-9.2,89.3,0.081,0.147,0.978,0.0074,W
9.22,0.0249,4.39,4.09,-17.1,89.5,0.075,0.152,0.985,0.0004,W
9.23,0.1279,11.32,-4.83,-16.74,89.3,0.075,0.149,0.98,0.0059,W
9.24,0.0117,-11.12,-3.15,-11.18,89.2,0.078,0.147,0.977,0.0085,W
9.25,0.0322,-30.88,-3.15,-10.91,89.4,0.076,0.149,0.98,0.0057,W
9.26,-0.0012,-28.07,-6.31,-20.9,89.2,0.077,0.15,0.978,0.0073,W
9.27,-0.001,-11.92,7.74,7.88,89.6,0.079,0.156,0.978,0.0065,W
9.28,-0.0328,32.78,4.04,20.13,89.5,0.083,0.151,0.978,0.007,W
9.29,-0.0581,60.95,1.96,29.62,89.2,0.075,0.15,0.98,0.0061,W
9.3,-0.0545,31.37,-10.65,25.79,89.2,0.078,0.15,0.978,0.0072,W
9.31,-0.1255,2.01,-1.27,7.09,89.1,0.075,0.151,0.979,0.0066,W
9.32,0.0334,-5.13,3.47,-27.7,89.2,0.079,0.152,0.984,0.0008,W
9.33,0.0018,9.7,4.56,-25.79,89.4,0.08,0.153,0.978,0.0073,W
9.34,0.0667,30.65,-0.01,-15.62,89.2,0.08,0.149,0.977,0.0088,W
9.35,-0.0602,19.36,-4.56,-7.67,89.4,0.079,0.147,0.981,0.005,W
9.36,0.026,-10.08,10.71,-5.37,89.2,0.084,0.15,0.979,0.0064,W
9.37,-0.0591,-7.85,1.13,-4.25,88.7,0.084,0.149,0.977,0.0085,W
9.38,-0.1417,33.82,-14.02,8.04,89.0,0.075,0.148,0.977,0.0089,W
9.39,-0.1155,52.01,4.01,29.05,89.1,0.085,0.151,0.983,0.0014,W
9.4,-0.0814,35.46,-1.06,30.56,89.2,0.079,0.151,0.977,0.0085,W
9.41,-0.0562,27.94,7.92,26.79,88.6,0.081,0.151,0.986,0.0003,W
9.42,-0.0415,30.88,-3.52,-3.87,88.9,0.077,0.147,0.977,0.0093,W
9.43,0.0536,44.48,6.06,-24.03,89.2,0.081,0.154,0.982,0.0029,W
9.44,-0.0447,50.84,-1.02,-25.49,89.1,0.08,0.151,0.982,0.0035,W
9.45,0.0097,46.39,-6.26,-18.89,89.4,0.082,0.146,0.977,0.0085,W
9.46,0.0458,50.08,0.65,-6.46,88.8,0.081,0.153,0.98,0.0051,W
9.47,0.1437,25.97,8.92,-0.61,89.2,0.082,0.146,0.979,0.0072,W
9.48,0.1049,-15.93,-15.02,-1.06,89.0,0.082,0.15,0.983,0.0023,W
9.49,0.0662,-1.69,2.3,3.06,88.8,0.082,0.146,0.972,0.0131,W
9.5,0.0453,39.69,-2.41,24.76,89.0,0.08,0.153,0.977,0.0077,W
9.51,0.0064,23.96,-3.19,32.14,88.7,0.084,0.156,0.977,0.0073,W
9.52,-0.0986,-6.88,-0.97,21.35,89.0,0.081,0.149,0.975,0.0108,W
9.53,-0.0482,10.55,-6.65,-5.29,89.0,0.076,0.152,0.981,0.004,W
9.54,-0.0731,35.52,0.22,-27.75,88.6,0.075,0.152,0.977,0.0081,W
9.55,-0.0713,27.02,1.21,-38.55,89.3,0.078,0.15,0.976,0.0092,W
9.56,-0.0108,19.11,-0.08,-17.79,89.2,0.076,0.15,0.983,0.0028,W
9.57,-0.0592,38.82,4.13,7.62,89.0,0.077,0.15,0.983,0.0023,W
9.58,-0.1159,32.49,-5.06,8.63,89.1,0.077,0.156,0.98,0.0045,W
9.59,-0.0819,15.22,6.77,4.93,89.0,0.079,0.15,0.977,0.0083,W
9.6,-0.059,23.39,-1.23,9.66,88.8,0.085,0.15,0.983,0.0016,W
9.61,0.0883,12.29,0.17,27.89,88.9,0.078,0.153,0.98,0.0055,W
9.62,0.4868,-34.89,1.21,22.93,88.7,0.084,0.146,0.982,0.0037,W
9.63,1.0776,-69.73,-2.24,12.76,88.8,0.074,0.149,0.976,0.0101,W
9.64,1.0717,-38.63,-2.25,-19.63,89.0,0.08,0.153,0.979,0.0059,W
9.65,0.8541,-9.31,4.3,-37.43,88.8,0.082,0.155,0.982,0.0026,W
9.66,0.2879,-22.72,-8.84,-26.2,88.8,0.083,0.151,0.983,0.0022,W
9.67,-0.085,-20.15,-5.98,-13.52,88.8,0.075,0.151,0.979,0.0066,W
9.68,-0.4118,12.61,7.77,0.49,88.7,0.086,0.148,0.982,0.0028,W
9.69,-0.2908,32.35,-0.1,15.14,89.1,0.081,0.154,0.977,0.0078,W
9.7,-0.1966,28.12,1.66,14.83,89.0,0.08,0.148,0.982,0.004,W
9.71,-0.1242,34.67,-1.54,7.1,88.9,0.083,0.148,0.977,0.0087,W
9.72,-0.0234,33.86,-2.06,16.08,88.8,0.076,0.155,0.982,0.0029,W
9.73,-0.0146,27.07,-1.5,20.89,88.6,0.084,0.148,0.981,0.0042,W
9.74,-0.0399,22.39,-4.37,9.13,88.9,0.082,0.147,0.979,0.0061,W
9.75,0.0181,43.3,0.16,-19.42,88.8,0.078,0.15,0.979,0.0067,W
9.76,0.0246,53.81,-1.35,-33.92,88.6,0.081,0.148,0.981,0.0051,W
9.77,-0.003,-9.72,4.5,-32.19,88.7,0.083,0.15,0.985,0.0001,W
9.78,0.1092,-37.4,-0.75,-14.68,88.7,0.082,0.151,0.986,0.001,W
9.79,0.0413,-16.42,-3.05,11.97,89.1,0.084,0.149,0.975,0.0106,W
9.8,0.0957,-29.2,-3.51,23.89,88.6,0.08,0.149,0.979,0.0065,W
9.81,0.1364,-20.34,-6.0,17.94,88.7,0.078,0.151,0.972,0.0134,W
9.82,0.2028,8.68,3.03,13.8,88.4,0.086,0.146,0.973,0.0121,W
9.83,0.2866,-9.78,8.41,6.85,88.5,0.078,0.152,0.985,0.0003,W
9.84,0.1603,-33.3,-2.56,9.47,88.9,0.081,0.149,0.977,0.0085,W
9.85,0.3272,-28.77,3.01,5.81,88.6,0.078,0.153,0.982,0.003,W
9.86,0.3566,-18.65,4.58,-17.11,88.8,0.081,0.145,0.978,0.0077,W
9.87,0.3732,-1.29,5.03,-39.19,88.3,0.08,0.149,0.983,0.0024,W
9.88,0.2797,25.32,-0.97,-33.8,88.4,0.071,0.149,0.979,0.0076,W
9.89,0.1917,22.84,2.22,-5.28,88.8,0.078,0.146,0.978,0.0085,W
9.9,0.1532,-17.24,3.92,19.0,88.8,0.081,0.156,0.982,0.0023,W
9.91,0.0391,-26.98,-12.26,21.73,88.4,0.081,0.151,0.977,0.0085,W
9.92,0.15,-10.35,-0.71,19.07,88.8,0.078,0.15,0.98,0.0051,W
9.93,0.066,-9.72,4.8,5.86,88.6,0.085,0.156,0.983,0.001,W
9.94,0.0036,-6.59,2.98,8.17,88.4,0.074,0.147,0.976,0.0102,W
9.95,0.0341,19.9,-7.44,3.52,88.5,0.08,0.154,0.982,0.0033,W
9.96,-0.0345,44.22,9.1,-6.61,88.4,0.08,0.155,0.982,0.0031,W
9.97,-0.0228,49.29,-1.49,-22.6,88.6,0.08,0.153,0.976,0.0084,W
9.98,-0.0915,56.88,4.43,-33.13,88.6,0.082,0.151,0.979,0.0063,W
9.99,-0.0667,38.74,0.05,-16.62,88.6,0.078,0.147,0.98,0.0058,W
10.0,-0.045,12.0,3.09,-6.98,88.6,0.079,0.149,0.98,0.0055,W
10.01,-0.0733,13.54,-9.51,28.88,88.2,0.08,0.153,0.983,0.0022,W
10.02,-0.0188,1.28,8.07,32.03,88.3,0.08,0.149,0.978,0.0071,W
10.03,-0.0685,-0.89,-0.73,16.15,88.3,0.079,0.151,0.977,0.0084,W
10.04,-0.0118,31.02,-7.58,10.24,88.5,0.083,0.152,0.977,0.0079,W
10.05,-0.1016,32.64,1.2,-3.15,88.7,0.078,0.153,0.984,0.001,W
10.06,0.017,-6.0,-2.46,-11.87,88.1,0.082,0.157,0.983,0.0015,W
10.07,-0.0777,-41.77,3.14,-9.5,88.0,0.081,0.147,0.983,0.0033,W
10.08,-0.0505,-68.31,-2.29,-26.52,88.3,0.084,0.149,0.978,0.0067,W
10.09,-0.0792,-54.17,-5.28,-28.34,88.3,0.085,0.143,0.986,0.0005,W
10.1,-0.0611,-4.76,-4.49,-25.88,88.3,0.081,0.156,0.979,0.0057,W
10.11,-0.0389,6.69,1.69,8.06,88.2,0.084,0.155,0.975,0.0094,W
10.12,-0.0233,6.51,-4.18,30.78,88.1,0.076,0.146,0.979,0.0074,W
10.13,-0.075,17.63,-4.58,39.0,88.5,0.084,0.154,0.976,0.0079,W
10.14,-0.0803,-2.92,11.26,18.47,88.3,0.08,0.144,0.982,0.0046,W
10.15,-0.0419,-28.77,-0.78,3.86,88.3,0.077,0.149,0.976,0.0099,W
10.16,-0.0325,-23.04,4.4,-17.63,88.6,0.082,0.152,0.984,0.0012,W
10.17,-0.0232,-25.99,-5.02,-7.66,88.3,0.074,0.153,0.985,0.0009,W
10.18,-0.0077,-43.23,4.62,-15.39,88.2,0.08,0.15,0.987,0.0017,W
10.19,0.1376,-8.34,1.01,-24.9,88.2,0.08,0.149,0.981,0.0048,W
10.2,0.056,22.45,-2.66,-11.4,88.1,0.078,0.154,0.983,0.0023,W
10.21,0.1109,4.85,-3.09,-10.66,88.3,0.08,0.153,0.981,0.0044,W
10.22,0.0304,2.15,1.16,11.55,88.1,0.08,0.152,0.983,0.002,W
10.23,-0.0057,-12.33,7.76,34.08,88.6,0.083,0.152,0.978,0.0063,W
10.24,0.0576,-28.25,4.5,38.93,88.2,0.074,0.153,0.975,0.0101,W
10.25,0.0345,7.23,-3.67,9.23,88.5,0.082,0.151,0.98,0.0053,W
10.26,-0.0164,28.58,-0.63,-6.96,88.1,0.081,0.152,0.983,0.0016,W
10.27,-0.0834,14.18,2.92,-20.68,88.4,0.083,0.149,0.98,0.0055,W
10.28,-0.0156,20.74,-7.69,-16.51,87.9,0.085,0.148,0.979,0.0063,W
10.29,-0.0622,17.55,3.47,-15.97,88.4,0.078,0.149,0.979,0.0064,W
10.3,-0.0129,-18.07,13.06,-15.39,88.1,0.086,0.15,0.975,0.0093,W
10.31,-0.0273,-13.89,5.86,-15.86,87.8,0.081,0.15,0.974,0.011,W
10.32,-0.1724,34.8,-11.41,-5.23,88.1,0.079,0.153,0.98,0.0054,W
10.33,-0.1296,29.94,-5.3,13.88,87.8,0.08,0.154,0.976,0.0089,W
10.34,-0.1236,12.11,-0.22,26.25,88.0,0.078,0.143,0.98,0.0064,W
10.35,0.3021,34.87,14.95,31.9,88.1,0.081,0.148,0.982,0.0039,W
10.36,0.7041,34.88,6.8,12.22,88.4,0.086,0.153,0.979,0.0057,W
10.37,1.2093,3.5,-3.07,-12.14,87.9,0.08,0.15,0.98,0.0057,W
10.38,1.1782,-18.57,2.92,-28.45,87.9,0.081,0.149,0.984,0.0014,W
10.39,0.6656,-24.67,3.6,-19.57,88.2,0.074,0.149,0.98,0.0056,W
10.4,0.2034,-32.95,0.54,-17.47,87.6,0.077,0.155,0.982,0.0025,W
10.41,-0.1757,-9.31,3.73,-6.39,87.9,0.081,0.153,0.979,0.0056,W
10.42,-0.2518,6.44,1.22,-2.38,87.6,0.083,0.153,0.98,0.0045,W
10.43,-0.3061,-30.26,1.26,-1.28,87.9,0.086,0.143,0.99,0.0045,W
10.44,-0.1275,-59.48,5.32,15.6,88.0,0.083,0.152,0.98,0.005,W
10.45,-0.0513,-54.38,4.01,28.21,88.2,0.08,0.151,0.979,0.006,W
10.46,-0.0593,-41.36,-2.86,37.24,88.0,0.082,0.151,0.98,0.0048,W
10.47,-0.0559,-34.84,2.9,14.75,87.8,0.081,0.149,0.98,0.0055,W
10.48,-0.0135,-23.54,0.17,-17.08,88.1,0.079,0.148,0.978,0.0073,W
10.49,0.0169,-3.49,1.06,-33.71,88.1,0.081,0.152,0.971,0.0138,W
10.5,-0.0068,-0.49,4.59,-31.77,87.8,0.081,0.149,0.979,0.0061,W
10.51,0.0326,0.37,5.35,-10.73,87.8,0.079,0.149,0.976,0.0094,W
10.52,0.096,2.39,-1.48,-6.98,87.9,0.082,0.147,0.976,0.0092,W
10.53,0.0589,-31.15,6.69,4.1,87.9,0.08,0.143,0.979,0.0073,W
10.54,0.1718,-32.68,0.57,6.6,87.9,0.08,0.152,0.982,0.0031,W
10.55,0.2169,-0.43,1.24,20.58,87.6,0.078,0.15,0.978,0.0074,W
10.56,0.2506,7.84,3.52,34.49,87.8,0.083,0.155,0.978,0.0066,W
10.57,0.3108,10.15,2.5,24.43,87.7,0.086,0.147,0.981,0.0044,W
10.58,0.4055,13.41,-2.07,5.77,88.0,0.085,0.153,0.979,0.0051,W
10.59,0.3176,22.59,-5.48,-20.49,87.6,0.081,0.15,0.976,0.009,W
10.6,0.3404,32.93,6.37,-40.88,87.6,0.078,0.151,0.982,0.0036,W
10.61,0.3426,16.93,-0.05,-26.93,87.7,0.078,0.151,0.98,0.0059,W
10.62,0.3401,-14.8,12.13,-2.52,88.0,0.081,0.154,0.983,0.0021,W
10.63,0.3207,-16.98,-1.61,15.13,88.1,0.076,0.148,0.986,0.0002,W
10.64,0.1747,-8.1,-1.17,11.81,87.5,0.078,0.148,0.983,0.0027,W
10.65,0.1934,-3.71,-0.05,7.83,87.8,0.081,0.147,0.979,0.0067,W
10.66,0.1582,7.65,7.93,14.28,88.1,0.076,0.148,0.983,0.0026,W
10.67,0.0739,13.35,1.5,18.29,87.9,0.082,0.151,0.976,0.0091,W
10.68,0.1004,22.16,-1.84,18.42,87.9,0.077,0.147,0.983,0.0035,W
10.69,0.019,18.88,-8.29,-2.83,87.6,0.081,0.144,0.978,0.0086,W
10.7,0.0545,-21.07,1.41,-27.42,87.2,0.078,0.146,0.977,0.0093,W
10.71,0.0349,-33.2,-3.84,-46.56,87.6,0.083,0.152,0.979,0.0061,W
10.72,-0.0344,18.81,-2.33,-25.23,87.5,0.077,0.151,0.98,0.0054,W
10.73,-0.0005,48.32,6.41,-6.61,87.6,0.082,0.147,0.981,0.0045,W
10.74,-0.0432,32.39,-0.7,14.7,87.8,0.083,0.152,0.98,0.0048,W
10.75,0.0671,17.31,0.9,21.19,87.7,0.086,0.15,0.978,0.0074,W
10.76,-0.0466,14.49,0.51,18.22,87.8,0.083,0.148,0.977,0.0087,W
10.77,-0.0046,-1.31,5.28,12.17,87.7,0.081,0.149,0.981,0.0044,W
10.78,-0.1265,-46.84,-5.65,21.3,88.1,0.078,0.148,0.978,0.0078,W
10.79,-0.0202,-68.38,-4.46,13.22,87.5,0.078,0.155,0.983,0.0019,W
10.8,0.0934,-50.89,4.33,-3.74,87.6,0.082,0.151,0.98,0.0054,W
10.81,-0.0024,-35.08,-4.43,-28.58,87.4,0.08,0.154,0.98,0.0046,W
10.82,0.0407,-26.05,-7.12,-33.64,87.7,0.085,0.146,0.978,0.0078,W
10.83,-0.0241,-14.94,8.98,-19.56,88.0,0.077,0.149,0.978,0.0078,W
10.84,0.062,-26.71,0.47,2.43,87.3,0.082,0.147,0.984,0.0021,W
10.85,0.0365,-51.88,2.04,22.74,87.9,0.085,0.15,0.983,0.0016,W
10.86,0.0116,-9.35,-4.89,25.88,87.3,0.081,0.145,0.983,0.0032,W
10.87,0.0262,46.72,-2.85,18.43,87.5,0.076,0.146,0.984,0.0027,W
10.88,0.1195,4.13,-9.62,9.83,87.7,0.079,0.156,0.981,0.0039,W
10.89,0.1066,-62.74,-10.49,11.31,87.1,0.081,0.153,0.975,0.0097,W
10.9,0.137,-50.53,0.57,5.52,87.6,0.081,0.153,0.977,0.0076,W
10.91,0.0384,-8.99,-0.33,-4.12,87.6,0.074,0.148,0.983,0.0032,W
10.92,0.2511,0.25,-1.04,-32.16,87.6,0.079,0.15,0.979,0.0061,W
10.93,0.1746,-3.07,6.55,-38.12,87.2,0.076,0.149,0.983,0.0025,W
10.94,0.1494,-14.94,-9.98,-19.16,87.4,0.078,0.15,0.979,0.006,W
10.95,0.0465,-7.61,4.98,23.51,87.1,0.082,0.151,0.984,0.0008,W
10.96,-0.0286,7.91,3.28,28.31,87.8,0.077,0.153,0.98,0.0048,W
10.97,0.0703,-0.95,1.69,25.77,87.4,0.077,0.151,0.984,0.0011,W
10.98,0.062,3.06,-2.09,7.03,87.3,0.079,0.151,0.98,0.0058,W
10.99,0.098,7.28,0.08,-0.72,87.3,0.076,0.152,0.979,0.0061,W
11.0,0.0367,-21.11,-3.22,4.95,87.4,0.085,0.15,0.981,0.0044,W
11.01,-0.0261,-41.08,0.54,-5.43,87.8,0.078,0.15,0.982,0.0039,W
11.02,-0.013,-28.02,6.24,-7.74,87.2,0.08,0.151,0.981,0.0039,W
11.03,-0.0689,-7.69,-8.21,-27.62,87.5,0.076,0.146,0.978,0.0086,W
11.04,-0.0948,17.08,2.59,-27.37,87.7,0.081,0.152,0.982,0.0031,W
11.05,0.2398,20.94,1.47,-12.82,87.4,0.082,0.148,0.98,0.0052,W
11.06,0.6526,15.06,-3.17,13.46,87.5,0.079,0.155,0.985,0.0002,W
11.07,1.183,6.08,3.23,35.51,87.2,0.078,0.148,0.98,0.0054,W
11.08,1.233,-15.13,11.66,28.5,87.5,0.079,0.15,0.98,0.0056,W
11.09,0.795,11.96,-2.78,4.45,87.3,0.078,0.15,0.98,0.0052,W
11.1,0.3828,27.26,-5.32,2.28,87.4,0.077,0.148,0.978,0.008,W
11.11,-0.0452,20.44,-3.54,-10.5,87.4,0.079,0.148,0.977,0.0091,W
11.12,-0.1601,40.3,0.74,-17.37,87.3,0.082,0.15,0.978,0.0071,W
11.13,-0.2803,21.09,-3.68,-17.09,87.5,0.083,0.152,0.979,0.0056,W
11.14,-0.1819,1.34,1.54,-24.66,87.2,0.082,0.149,0.978,0.0075,W
11.15,-0.0295,15.36,4.11,-27.06,86.9,0.077,0.153,0.983,0.0018,W
11.16,0.0188,-1.34,3.59,-3.0,87.2,0.081,0.153,0.982,0.0027,W
11.17,0.1332,-35.38,-7.45,25.36,87.1,0.08,0.149,0.984,0.0016,W
11.18,0.1165,-30.2,-0.1,35.92,87.2,0.083,0.148,0.981,0.0043,W
11.19,0.0406,-11.58,2.13,25.28,87.1,0.079,0.15,0.976,0.0095,W
11.2,0.1167,-8.18,-7.23,-0.08,87.2,0.081,0.154,0.977,0.0079,W
11.21,0.0536,5.07,0.95,-6.82,87.1,0.082,0.149,0.977,0.0081,W
11.22,0.1116,32.21,-3.02,-22.2,86.9,0.078,0.146,0.986,0.0005,W
11.23,0.112,21.47,3.66,-21.83,87.0,0.079,0.153,0.981,0.0036,W
11.24,0.2479,-12.04,4.41,-9.24,87.3,0.085,0.147,0.979,0.0062,W
11.25,0.2545,-7.52,5.48,-18.99,87.0,0.081,0.151,0.978,0.0068,W
11.26,0.3058,3.35,-2.15,-18.27,87.2,0.077,0.145,0.976,0.0099,W
11.27,0.3199,1.6,-5.67,-3.48,87.4,0.079,0.156,0.987,0.0022,W
11.28,0.3645,-2.06,-11.3,21.54,87.0,0.084,0.146,0.987,0.0013,W
11.29,0.4495,1.38,2.09,37.95,87.1,0.084,0.148,0.981,0.0046,W
11.3,0.4259,8.75,1.72,27.31,86.5,0.071,0.154,0.98,0.0051,W
11.31,0.3742,5.09,8.31,7.35,87.0,0.079,0.153,0.985,0.0004,W
11.32,0.3772,8.7,5.66,-22.01,87.1,0.083,0.151,0.981,0.0038,W
11.33,0.3505,7.17,-0.36,-27.48,87.1,0.081,0.154,0.983,0.0018,W
11.34,0.2524,-25.09,-2.22,-18.25,87.0,0.079,0.153,0.982,0.003,W
11.35,0.3381,-72.83,7.52,-6.62,86.8,0.084,0.15,0.978,0.0073,W
11.36,0.2376,-69.17,-3.21,-14.56,86.8,0.079,0.152,0.986,0.0006,W
11.37,0.1735,9.33,0.52,-9.27,87.1,0.075,0.152,0.976,0.0094,W
11.38,0.1199,53.51,-0.87,8.3,87.3,0.077,0.152,0.983,0.0026,W
11.39,0.1111,10.36,8.04,25.03,87.1,0.08,0.151,0.977,0.0085,W
11.4,-0.0121,-10.22,-2.8,31.84,86.8,0.075,0.151,0.981,0.0047,W
11.41,-0.0085,32.52,-0.25,17.52,87.0,0.082,0.148,0.98,0.0051,W
11.42,0.0734,33.78,3.69,-7.17,86.9,0.08,0.15,0.982,0.0031,W
11.43,0.0814,-2.23,-3.27,-21.75,87.0,0.076,0.152,0.982,0.0036,W
11.44,0.0967,-7.11,3.89,-24.93,87.1,0.079,0.15,0.98,0.0051,W
11.45,0.0219,-10.5,4.15,-17.12,86.9,0.085,0.154,0.984,0.0002,W
11.46,0.1214,-15.62,6.26,-12.79,87.1,0.082,0.154,0.984,0.0009,W
11.47,0.0777,-8.32,3.52,-4.65,86.9,0.08,0.147,0.975,0.011,W
11.48,0.0096,9.21,-3.51,-0.74,86.8,0.075,0.146,0.986,0.0007,W
11.49,0.0175,29.81,-7.78,13.22,86.8,0.083,0.16,0.979,0.0041,W
11.5,0.0684,19.27,3.95,29.13,87.1,0.081,0.153,0.982,0.0032,W
11.51,0.1373,23.0,-2.0,26.45,86.8,0.08,0.148,0.985,0.0008,W
11.52,0.0039,42.29,5.48,22.95,87.2,0.081,0.148,0.986,0.0001,W
11.53,0.036,32.61,4.61,-12.34,86.5,0.077,0.154,0.979,0.0062,W
11.54,0.0572,26.72,4.02,-29.27,86.8,0.082,0.155,0.983,0.0015,W
11.55,0.088,-1.9,-9.1,-47.6,86.9,0.081,0.154,0.981,0.0032,W
11.56,-0.0377,-18.87,-1.37,-23.49,86.7,0.078,0.146,0.977,0.0092,W
11.57,0.0483,6.15,6.01,5.14,86.6,0.082,0.152,0.983,0.0025,W
11.58,0.0043,9.79,0.26,2.89,86.6,0.079,0.146,0.982,0.0043,W
11.59,0.0343,23.35,-2.53,5.54,87.0,0.074,0.149,0.974,0.0118,W
11.6,0.0499,35.61,-7.69,11.76,86.7,0.079,0.15,0.979,0.0063,W
11.61,0.1374,25.27,1.55,23.8,86.7,0.082,0.151,0.982,0.003,W
11.62,0.2106,1.0,-2.41,29.33,86.5,0.078,0.15,0.981,0.0046,W
11.63,0.2974,-16.79,10.52,16.28,87.1,0.08,0.153,0.979,0.0058,W
11.64,0.1646,-1.38,6.04,-15.49,86.7,0.082,0.152,0.977,0.0083,W
11.65,0.1993,5.86,0.7,-36.12,86.7,0.083,0.15,0.983,0.002,W
11.66,0.1653,3.6,-3.62,-32.82,86.8,0.081,0.154,0.975,0.0094,W
11.67,0.1467,-10.14,6.74,-17.56,86.7,0.078,0.144,0.985,0.0015,W
11.68,0.0967,-13.23,-0.22,7.04,85.9,0.081,0.15,0.98,0.0053,W
11.69,0.0425,21.98,-3.11,15.95,86.3,0.082,0.149,0.983,0.0021,W
11.7,0.0112,37.06,-4.63,11.62,86.7,0.081,0.148,0.979,0.0063,W
11.71,0.0071,16.7,3.64,9.41,87.1,0.076,0.152,0.98,0.0055,W
11.72,0.0844,0.14,-1.44,19.43,86.9,0.083,0.147,0.981,0.0048,W
11.73,0.0568,-13.33,2.8,22.57,86.5,0.079,0.152,0.979,0.0063,W
11.74,0.0004,-31.38,2.88,10.02,86.9,0.082,0.146,0.981,0.0052,W
11.75,-0.0295,-30.6,-8.23,-19.89,86.5,0.083,0.154,0.983,0.0012,W
11.76,-0.1193,-32.2,-4.84,-33.21,86.5,0.078,0.152,0.979,0.0059,W
11.77,0.2259,-45.0,-4.7,-27.47,86.6,0.081,0.15,0.978,0.0072,W
11.78,0.6526,-21.22,-4.12,-9.94,86.5,0.082,0.152,0.975,0.0095,W
11.79,1.2244,9.3,1.74,16.87,86.7,0.083,0.148,0.976,0.0089,W
11.8,1.2402,25.76,-6.19,21.19,87.0,0.084,0.152,0.982,0.0025,W
11.81,0.8476,19.93,-1.53,19.27,86.4,0.083,0.154,0.982,0.0029,W
11.82,0.3452,4.28,-1.88,14.09,86.7,0.074,0.153,0.983,0.0026,W
11.83,0.0044,1.43,-0.89,13.77,86.4,0.081,0.148,0.979,0.0063,W
11.84,-0.1683,-30.08,-0.31,11.08,86.5,0.086,0.149,0.975,0.0099,W
11.85,-0.3425,-35.76,-0.93,-0.57,86.5,0.079,0.148,0.98,0.0057,W
11.86,-0.2689,-5.25,3.5,-15.16,86.7,0.08,0.149,0.983,0.0023,W
11.87,-0.0006,-22.53,1.06,-35.98,86.3,0.083,0.145,0.983,0.0029,W
11.88,0.0722,-44.59,-1.79,-35.1,86.6,0.081,0.147,0.979,0.007,W
11.89,0.0368,-16.28,4.71,-8.67,86.4,0.08,0.153,0.983,0.0017,W
11.9,0.0651,19.23,-4.64,20.4,86.3,0.084,0.149,0.981,0.0041,W
11.91,0.0703,22.63,5.71,25.04,86.6,0.077,0.151,0.977,0.008,W
11.92,0.0397,-0.57,10.54,14.69,86.5,0.077,0.144,0.976,0.0109,W
11.93,0.1713,-24.71,8.99,5.38,86.6,0.078,0.146,0.982,0.004,W
11.94,0.109,-7.91,3.34,9.16,86.6,0.081,0.152,0.985,0.0005,W
11.95,0.221,28.18,2.15,10.79,86.5,0.082,0.151,0.983,0.0025,W
11.96,0.2385,11.16,-0.43,-10.06,86.5,0.083,0.143,0.976,0.0103,W
11.97,0.2672,1.94,0.07,-7.37,86.7,0.078,0.149,0.976,0.0094,W
11.98,0.2307,19.98,6.45,-34.67,86.4,0.081,0.149,0.982,0.0034,W
11.99,0.3471,-13.38,-8.03,-22.76,86.7,0.077,0.149,0.982,0.0042,W
12.0,0.3106,-47.28,8.14,4.65,86.5,0.078,0.148,0.976,0.0097,W
12.01,0.3929,-38.94,-2.49,24.92,86.3,0.08,0.146,0.978,0.0075,W
12.02,0.3509,-41.11,-2.55,34.24,86.3,0.077,0.149,0.978,0.0073,W
12.03,0.3346,-23.89,-1.45,17.16,86.3,0.076,0.152,0.981,0.0044,W
12.04,0.3294,13.04,-13.08,13.53,86.4,0.078,0.153,0.982,0.0029,W
12.05,0.2848,3.51,0.92,-6.95,86.7,0.076,0.143,0.983,0.0034,W
12.06,0.2659,-12.49,-6.21,-5.29,86.7,0.085,0.154,0.98,0.0046,W
12.07,0.2356,-18.42,-3.63,-2.41,86.2,0.076,0.15,0.98,0.0055,W
12.08,0.1574,-21.14,-2.64,-24.21,86.8,0.081,0.156,0.987,0.003,W
12.09,0.1251,-5.82,-5.63,-29.72,86.3,0.079,0.151,0.977,0.008,W
12.1,0.0457,-1.19,3.07,-22.18,86.3,0.082,0.147,0.98,0.0058,W
12.11,0.0972,-3.43,6.12,8.8,86.5,0.081,0.149,0.985,0.0008,W
12.12,0.1116,2.44,-2.57,36.13,86.6,0.081,0.15,0.985,0.0002,W
12.13,0.0183,-15.73,1.38,23.04,86.8,0.081,0.147,0.982,0.0039,W
12.14,0.0746,-25.35,1.78,17.55,86.2,0.079,0.151,0.981,0.0038,W
12.15,0.0052,11.73,1.43,1.93,86.5,0.079,0.146,0.981,0.0047,W
12.16,0.0428,8.03,7.73,-12.34,86.6,0.082,0.15,0.981,0.0044,W
12.17,0.004,-34.44,3.59,-8.21,86.6,0.078,0.149,0.981,0.0042,W
12.18,0.002,-27.1,-1.02,-14.82,86.3,0.077,0.151,0.978,0.0075,W
