timestamp_sec,ecg_mv,emg_uv,eog_uv,eeg_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
57.96,-0.0307,57.11,-8.99,3.51,98.4,0.079,0.149,0.979,0.0062,W
57.97,0.0172,49.6,1.5,-26.68,98.2,0.082,0.151,0.98,0.0054,W
57.98,-0.0301,41.52,2.79,-30.46,98.4,0.081,0.15,0.982,0.0033,W
57.99,-0.1761,7.77,6.16,-19.12,98.6,0.079,0.154,0.978,0.0071,W
58.0,-0.1744,-4.04,0.26,-1.75,98.1,0.08,0.152,0.984,0.0008,W
58.01,-0.2771,-11.48,-2.64,26.31,98.1,0.085,0.149,0.979,0.0059,W
58.02,-0.043,-35.18,-2.01,41.53,98.1,0.078,0.155,0.978,0.0069,W
58.03,0.3725,-25.73,-1.94,22.25,97.9,0.079,0.152,0.978,0.007,W
58.04,0.8565,-0.09,-4.06,-5.75,98.1,0.082,0.148,0.98,0.0059,W
58.05,1.268,0.81,-4.99,-6.87,98.2,0.082,0.143,0.98,0.0064,W
58.06,1.0564,-8.34,7.85,-0.58,98.3,0.08,0.151,0.981,0.0039,W
58.07,0.6151,-6.57,-4.25,-9.28,98.1,0.075,0.145,0.979,0.0072,W
58.08,0.1738,7.64,2.71,-18.34,98.1,0.077,0.151,0.974,0.0115,W
58.09,-0.0897,11.53,2.03,-26.98,98.3,0.078,0.151,0.98,0.0053,W
58.1,-0.3722,-12.32,2.05,-20.57,98.1,0.078,0.159,0.98,0.0042,W
58.11,-0.2844,-14.77,-0.81,4.69,98.3,0.08,0.151,0.98,0.0053,W
58.12,-0.1325,16.29,-3.4,29.14,97.9,0.084,0.155,0.983,0.001,W
58.13,-0.1485,14.95,-5.26,32.47,98.2,0.081,0.156,0.978,0.006,W
58.14,-0.0183,10.24,-2.14,22.68,97.9,0.082,0.148,0.977,0.0084,W
58.15,-0.0519,32.3,-5.7,4.74,98.2,0.075,0.157,0.978,0.0062,W
58.16,-0.0415,44.2,-3.44,-8.4,98.2,0.08,0.152,0.976,0.0086,W
58.17,0.0309,38.83,-13.3,-16.25,98.2,0.081,0.147,0.973,0.0126,W
58.18,-0.0562,6.86,-7.82,-6.39,98.2,0.077,0.149,0.976,0.0097,W
58.19,0.0121,6.45,3.14,-22.04,98.3,0.081,0.152,0.98,0.0045,W
58.2,0.1267,47.3,2.22,-22.36,98.3,0.078,0.153,0.976,0.0089,W
58.21,-0.0063,43.11,5.87,-10.2,98.5,0.081,0.15,0.984,0.0013,W
58.22,0.1086,15.63,-0.09,16.63,98.3,0.082,0.14,0.982,0.0047,W
58.23,0.221,3.1,-0.06,31.09,97.8,0.079,0.152,0.98,0.0049,W
58.24,0.2073,-2.45,-4.98,26.06,98.0,0.08,0.153,0.978,0.0067,W
58.25,0.3391,19.29,-0.24,14.13,98.1,0.076,0.151,0.984,0.0013,W
58.26,0.3508,28.3,-0.46,-2.79,98.1,0.08,0.149,0.979,0.0064,W
58.27,0.3255,21.37,0.28,-11.76,97.8,0.082,0.151,0.976,0.009,W
58.28,0.3745,18.16,-7.48,-22.67,98.0,0.082,0.146,0.98,0.0054,W
58.29,0.2606,1.9,0.66,-12.19,98.2,0.082,0.152,0.983,0.0023,W
58.3,0.3259,-19.15,2.99,-8.0,98.4,0.079,0.154,0.981,0.004,W
58.31,0.1559,-63.58,-5.15,-17.14,98.3,0.079,0.151,0.975,0.0102,W
58.32,0.1506,-83.07,3.02,-1.45,98.3,0.079,0.152,0.977,0.0077,W
58.33,0.1457,-51.67,0.26,18.92,98.5,0.082,0.151,0.984,0.0007,W
58.34,0.0601,-19.58,7.59,33.16,98.1,0.078,0.152,0.977,0.0084,W
58.35,0.1219,-11.77,-2.67,31.44,98.3,0.082,0.152,0.981,0.0041,W
58.36,0.0337,-22.6,-4.18,11.42,98.0,0.081,0.151,0.984,0.0015,W
58.37,-0.0018,-28.5,-2.56,-11.74,98.3,0.078,0.15,0.98,0.005,W
58.38,-0.0624,-20.33,2.5,-22.87,98.1,0.074,0.152,0.981,0.0048,W
58.39,-0.0264,-8.59,6.49,-16.78,98.3,0.079,0.153,0.977,0.008,W
58.4,-0.0133,-12.85,1.64,-11.94,98.1,0.083,0.153,0.981,0.0037,W
58.41,-0.1033,-14.76,-4.26,-1.42,98.3,0.081,0.147,0.979,0.0069,W
58.42,-0.0011,-5.37,-4.33,-6.89,98.4,0.083,0.149,0.979,0.0058,W
58.43,-0.0654,-6.99,4.8,13.56,98.0,0.082,0.151,0.98,0.005,W
58.44,-0.0649,-31.82,2.17,17.12,97.9,0.076,0.145,0.98,0.0063,W
58.45,0.0385,-36.5,2.77,31.76,98.1,0.074,0.148,0.978,0.0081,W
58.46,-0.033,-23.84,-1.31,30.44,98.1,0.083,0.153,0.985,0.0001,W
58.47,0.0133,-20.06,-7.16,7.64,98.2,0.078,0.155,0.979,0.006,W
58.48,-0.072,-2.95,-8.62,-17.19,98.0,0.076,0.149,0.98,0.006,W
58.49,0.0216,-0.55,4.15,-31.78,98.1,0.082,0.149,0.977,0.0086,W
58.5,-0.0389,1.89,3.18,-30.11,98.1,0.078,0.148,0.981,0.0051,W
58.51,0.0519,9.61,-0.96,-13.43,98.3,0.081,0.148,0.978,0.0078,W
58.52,-0.0156,-10.2,-1.19,-0.66,98.1,0.076,0.15,0.986,0.0001,W
58.53,0.1196,-28.76,3.66,0.83,98.1,0.08,0.149,0.983,0.0026,W
58.54,0.0516,-27.15,1.31,8.31,98.2,0.085,0.155,0.983,0.0014,W
58.55,-0.0032,-21.91,-7.39,13.98,98.4,0.084,0.154,0.981,0.0036,W
58.56,0.0412,-3.12,-3.27,32.58,97.9,0.083,0.151,0.977,0.0082,W
58.57,0.0825,11.55,-4.48,24.68,98.2,0.081,0.145,0.979,0.0067,W
58.58,0.1788,3.28,12.83,-2.68,98.2,0.079,0.15,0.977,0.008,W
58.59,0.1957,-14.7,9.14,-20.54,98.0,0.079,0.151,0.975,0.0099,W
58.6,0.1102,-24.54,-1.85,-38.45,98.2,0.078,0.148,0.982,0.0042,W
58.61,-0.0031,1.2,-8.95,-26.19,98.0,0.08,0.15,0.979,0.006,W
58.62,0.0563,14.31,9.01,-17.79,98.2,0.074,0.149,0.977,0.0092,W
58.63,0.0658,13.17,0.23,7.63,98.1,0.082,0.15,0.984,0.0011,W
58.64,0.0575,14.84,-4.26,10.15,98.2,0.079,0.147,0.978,0.0079,W
58.65,-0.0473,21.18,1.13,16.48,98.4,0.079,0.148,0.979,0.0063,W
58.66,0.1095,40.25,-3.08,11.15,97.9,0.085,0.142,0.982,0.0038,W
58.67,0.0164,33.52,2.59,20.95,98.1,0.08,0.15,0.982,0.0035,W
58.68,0.0284,12.51,3.46,23.63,98.0,0.079,0.148,0.979,0.0065,W
58.69,-0.0668,-3.53,-2.54,2.92,98.1,0.081,0.151,0.983,0.002,W
58.7,-0.0802,4.87,-2.29,-23.04,98.0,0.079,0.153,0.977,0.008,W
58.71,-0.0792,26.33,1.36,-38.33,98.5,0.082,0.155,0.981,0.003,W
58.72,0.2978,35.95,-8.38,-25.96,98.1,0.081,0.144,0.981,0.0057,W
58.73,0.8652,38.2,7.66,-4.39,97.8,0.082,0.148,0.978,0.0075,W
58.74,1.1687,6.07,-9.49,15.76,98.1,0.08,0.143,0.98,0.0068,W
58.75,1.1699,-29.44,0.86,13.23,98.1,0.079,0.148,0.988,0.002,W
58.76,0.7377,-14.75,-6.13,11.34,98.0,0.08,0.147,0.974,0.0113,W
58.77,0.1809,16.35,-6.66,13.25,98.2,0.085,0.15,0.978,0.0072,W
58.78,-0.1853,15.88,-1.63,18.91,98.1,0.077,0.149,0.982,0.0039,W
58.79,-0.3004,-16.02,2.59,7.13,98.0,0.084,0.152,0.979,0.0058,W
58.8,-0.2218,-24.16,-1.76,-12.64,97.9,0.078,0.148,0.978,0.008,W
58.81,-0.1899,8.16,4.66,-25.68,98.2,0.079,0.146,0.979,0.0071,W
58.82,-0.0286,41.43,-1.61,-35.2,98.1,0.08,0.149,0.976,0.0095,W
58.83,-0.0241,61.86,-4.02,-28.44,98.2,0.077,0.147,0.979,0.0071,W
58.84,0.0326,78.01,0.24,2.86,98.2,0.079,0.148,0.981,0.0051,W
58.85,-0.0451,67.41,7.67,30.58,98.0,0.079,0.15,0.983,0.0027,W
58.86,0.0735,42.15,-7.44,16.25,98.0,0.079,0.154,0.983,0.0014,W
58.87,-0.0341,24.89,7.93,20.64,98.2,0.08,0.146,0.978,0.0081,W
58.88,0.115,-4.71,-5.27,9.93,98.1,0.081,0.146,0.977,0.0087,W
58.89,0.1758,-25.65,-1.2,11.01,97.8,0.084,0.146,0.98,0.0055,W
58.9,0.1182,-27.63,1.94,3.11,98.2,0.079,0.151,0.983,0.0025,W
58.91,0.2467,-44.05,1.93,-9.46,98.3,0.083,0.155,0.985,0.001,W
58.92,0.1814,-64.6,4.69,-39.57,97.9,0.079,0.145,0.976,0.0102,W
58.93,0.3484,-25.16,-2.31,-37.39,98.2,0.082,0.15,0.981,0.0047,W
58.94,0.349,15.53,-1.82,-18.21,98.2,0.082,0.145,0.983,0.0031,W
58.95,0.3716,-0.79,7.25,6.42,98.2,0.082,0.147,0.983,0.0029,W
58.96,0.3862,-23.84,6.51,28.74,98.1,0.081,0.152,0.978,0.0066,W
58.97,0.4859,-14.47,-2.49,22.15,98.0,0.077,0.148,0.976,0.0097,W
58.98,0.3777,35.76,1.38,12.23,98.2,0.083,0.147,0.977,0.0084,W
58.99,0.3486,61.75,-10.14,9.38,97.8,0.083,0.158,0.977,0.0071,W
59.0,0.3352,33.35,-4.7,1.13,97.9,0.082,0.144,0.983,0.003,W
59.01,0.3542,-4.82,-4.39,-0.57,98.1,0.077,0.153,0.976,0.0093,W
59.02,0.202,-32.1,-7.23,-22.04,97.9,0.079,0.151,0.974,0.0109,W
59.03,0.1482,-39.77,0.13,-25.86,98.0,0.079,0.147,0.982,0.0043,W
59.04,0.0621,11.83,12.55,-30.27,98.2,0.082,0.149,0.975,0.0102,W
59.05,0.1078,58.99,-0.46,-11.09,98.2,0.082,0.145,0.978,0.0084,W
59.06,0.1078,19.43,-4.13,4.98,98.1,0.085,0.148,0.98,0.0057,W
59.07,0.0238,-13.01,-2.08,32.5,98.0,0.079,0.157,0.978,0.0065,W
59.08,0.0393,3.64,6.23,30.57,97.8,0.08,0.148,0.98,0.0061,W
59.09,0.0564,17.29,4.58,13.9,98.4,0.081,0.15,0.981,0.0039,W
59.1,0.013,13.1,0.31,-2.99,98.2,0.081,0.152,0.981,0.0036,W
59.11,0.0434,1.77,5.32,-16.53,97.9,0.083,0.148,0.977,0.0087,W
59.12,0.0363,-6.05,-3.8,-10.33,97.8,0.084,0.149,0.981,0.0046,W
59.13,0.0084,0.41,5.17,-11.38,98.2,0.08,0.151,0.976,0.0088,W
59.14,0.0165,21.38,3.7,-28.51,98.2,0.082,0.153,0.981,0.0036,W
59.15,-0.0306,-4.4,-3.75,-18.52,98.3,0.081,0.15,0.984,0.0017,W
59.16,0.0425,-41.71,-5.71,-8.25,98.1,0.079,0.151,0.979,0.0061,W
59.17,-0.0213,-22.94,-0.63,25.8,97.9,0.072,0.155,0.984,0.0016,W
59.18,0.0505,1.6,-5.73,37.41,98.0,0.076,0.148,0.983,0.003,W
59.19,0.033,3.7,-4.03,30.0,97.9,0.083,0.147,0.981,0.0046,W
59.2,-0.0082,3.95,7.27,7.99,98.2,0.078,0.149,0.981,0.0045,W
59.21,0.0945,-0.87,6.38,-13.06,98.2,0.084,0.154,0.977,0.007,W
59.22,0.1147,10.46,1.83,-9.23,98.2,0.074,0.151,0.977,0.0091,W
59.23,0.0745,32.76,-3.76,-17.4,97.9,0.081,0.144,0.979,0.0067,W
59.24,0.0299,1.63,8.97,-9.67,97.7,0.077,0.151,0.978,0.0073,W
59.25,0.0053,-24.59,-4.12,-16.16,98.1,0.077,0.151,0.99,0.0049,W
59.26,0.0515,-1.18,-0.42,-14.93,98.0,0.083,0.147,0.981,0.0048,W
59.27,0.1241,-5.6,8.18,1.21,98.4,0.08,0.144,0.98,0.006,W
59.28,0.3193,-30.95,-4.43,24.7,98.1,0.079,0.151,0.981,0.0043,W
59.29,0.1811,-5.16,-1.16,36.25,98.1,0.081,0.146,0.977,0.0088,W
59.3,0.1559,44.64,0.94,29.71,97.9,0.077,0.151,0.982,0.0039,W
59.31,0.2922,46.38,0.04,3.92,98.0,0.08,0.144,0.979,0.0067,W
59.32,0.0438,13.76,-3.21,-12.43,97.9,0.081,0.15,0.974,0.0116,W
59.33,0.1082,4.13,-1.37,-28.41,97.8,0.075,0.147,0.978,0.0079,W
59.34,0.0538,5.28,1.9,-14.2,98.2,0.082,0.147,0.981,0.0047,W
59.35,0.1183,-9.45,7.9,-8.56,98.1,0.083,0.156,0.975,0.0089,W
59.36,0.0642,-10.54,2.51,-14.39,97.8,0.076,0.153,0.985,0.0003,W
59.37,0.0823,12.11,0.21,-10.22,97.9,0.085,0.151,0.981,0.0038,W
59.38,0.0434,4.63,0.92,4.1,98.1,0.076,0.153,0.986,0.0003,W
59.39,-0.0275,-0.48,2.02,18.44,97.8,0.082,0.157,0.985,0.0009,W
59.4,-0.1293,30.65,4.12,34.62,97.9,0.078,0.154,0.98,0.0047,W
59.41,-0.0242,22.87,-2.82,30.8,98.0,0.081,0.15,0.983,0.0022,W
59.42,0.1764,18.54,4.37,-5.15,97.9,0.074,0.152,0.983,0.0026,W
59.43,0.626,9.94,8.38,-27.88,98.4,0.079,0.151,0.986,0.0008,W
59.44,1.0161,-35.45,-1.35,-32.53,98.2,0.076,0.15,0.979,0.0062,W
59.45,1.3441,-24.41,4.3,-17.27,98.2,0.084,0.151,0.981,0.0042,W
59.46,0.9737,23.97,3.54,-14.15,98.0,0.083,0.147,0.984,0.0021,W
59.47,0.4656,30.54,8.16,-1.27,98.0,0.076,0.149,0.982,0.0041,W
59.48,0.0154,-2.36,3.68,5.31,98.3,0.081,0.149,0.98,0.0057,W
59.49,-0.1657,-4.55,-6.08,4.26,98.3,0.083,0.146,0.979,0.0063,W
59.5,-0.2489,-1.41,1.77,27.0,98.0,0.079,0.147,0.979,0.0072,W
59.51,-0.2914,-61.02,-3.19,34.95,98.0,0.081,0.148,0.978,0.0079,W
59.52,-0.0228,-77.81,2.98,19.8,98.0,0.081,0.148,0.984,0.0017,W
59.53,0.0001,-32.55,7.47,-9.72,98.1,0.082,0.152,0.982,0.0029,W
59.54,0.0278,-25.15,2.5,-31.28,97.8,0.082,0.149,0.981,0.0041,W
59.55,-0.0194,-31.41,-1.66,-34.55,97.7,0.084,0.153,0.977,0.0075,W
59.56,0.038,-16.11,-2.15,-21.7,98.2,0.083,0.152,0.977,0.008,W
59.57,0.1281,3.56,-2.75,2.59,97.9,0.079,0.148,0.983,0.003,W
59.58,0.0915,8.89,1.59,10.78,98.0,0.081,0.151,0.978,0.0072,W
59.59,0.0839,1.65,-7.52,4.74,98.0,0.083,0.146,0.981,0.0052,W
59.6,0.1564,-6.38,3.67,14.75,97.9,0.078,0.148,0.982,0.0039,W
59.61,0.1591,-14.01,3.29,25.62,98.0,0.08,0.15,0.979,0.0061,W
59.62,0.2776,-7.33,0.21,24.25,98.4,0.078,0.148,0.979,0.0069,W
59.63,0.2837,24.06,-2.32,12.85,97.9,0.078,0.152,0.977,0.008,W
59.64,0.3421,39.69,-13.59,-12.49,97.9,0.085,0.149,0.978,0.0075,W
59.65,0.3434,27.55,6.57,-38.47,98.1,0.075,0.152,0.982,0.0033,W
59.66,0.3539,38.07,-4.53,-41.27,98.2,0.085,0.154,0.982,0.0025,W
59.67,0.2894,42.2,-0.13,-10.64,98.3,0.08,0.15,0.981,0.0046,W
59.68,0.4058,-2.46,4.67,10.7,98.1,0.077,0.148,0.982,0.0037,W
59.69,0.3282,-24.76,3.65,3.69,98.0,0.078,0.15,0.975,0.0108,W
59.7,0.3529,7.63,-6.7,20.6,97.9,0.079,0.149,0.978,0.0072,W
59.71,0.4067,31.12,-4.64,5.11,97.7,0.078,0.144,0.98,0.0062,W
59.72,0.2359,43.62,2.39,16.06,98.2,0.086,0.148,0.973,0.0119,W
59.73,0.156,47.94,4.6,16.24,98.2,0.086,0.144,0.976,0.0101,W
59.74,0.1511,16.65,-8.04,4.79,97.9,0.084,0.15,0.978,0.0073,W
59.75,0.1519,-2.41,-2.84,-15.08,98.0,0.08,0.148,0.977,0.0087,W
59.76,-0.0021,-3.09,2.61,-34.56,98.0,0.079,0.149,0.972,0.0132,W
59.77,0.0178,-15.5,3.46,-30.11,98.3,0.079,0.152,0.981,0.0044,W
59.78,0.0683,-18.7,-2.59,-6.24,98.2,0.082,0.149,0.98,0.0052,W
59.79,0.1557,-16.93,2.17,9.0,97.8,0.077,0.145,0.98,0.0066,W
59.8,0.0022,-11.44,-1.5,19.77,98.0,0.077,0.15,0.979,0.0063,W
59.81,0.0136,-11.47,-4.98,24.67,98.3,0.081,0.149,0.984,0.0017,W
59.82,0.0514,-29.22,-4.5,15.07,98.0,0.079,0.148,0.983,0.0026,W
59.83,0.0153,-13.14,0.11,11.79,98.1,0.081,0.145,0.981,0.0054,W
59.84,-0.003,23.83,-3.13,7.02,98.2,0.081,0.152,0.985,0.0004,W
59.85,0.0698,14.32,0.52,-1.12,98.1,0.083,0.149,0.979,0.0066,W
59.86,-0.0063,-6.29,4.36,-22.11,98.0,0.08,0.152,0.976,0.0088,W
59.87,0.0586,-6.42,1.88,-29.26,98.0,0.081,0.153,0.984,0.0013,W
59.88,0.039,-28.55,1.25,-27.57,98.0,0.08,0.155,0.982,0.0027,W
59.89,0.0399,-67.02,4.67,-4.65,98.0,0.073,0.145,0.982,0.0045,W
59.9,0.0877,-63.86,-7.56,24.74,98.0,0.082,0.151,0.978,0.0071,W
59.91,-0.0094,-32.8,-0.19,26.2,97.8,0.079,0.148,0.982,0.004,W
59.92,0.0769,-21.42,-0.35,20.78,97.9,0.08,0.146,0.983,0.003,W
59.93,-0.057,-15.56,3.23,11.26,97.8,0.076,0.153,0.984,0.0009,W
59.94,0.0974,1.01,-4.73,4.7,98.1,0.082,0.153,0.98,0.0047,W
59.95,0.04,18.78,1.37,4.83,98.2,0.082,0.154,0.981,0.0034,W
59.96,0.0725,29.4,-9.67,-6.24,97.9,0.079,0.151,0.983,0.0022,W
59.97,0.0011,42.52,6.55,-21.3,98.3,0.085,0.152,0.976,0.0084,W
59.98,0.0574,51.58,0.1,-35.67,98.2,0.084,0.148,0.979,0.0064,W
59.99,0.0054,35.91,-5.88,-18.35,97.9,0.084,0.147,0.984,0.0017,W
60.0,-0.1005,16.25,43.67,3.19,98.0,0.077,0.147,0.975,0.0109,N1
60.01,-0.0032,20.26,34.86,18.5,98.1,0.081,0.149,0.984,0.0014,N1
60.02,0.0199,10.33,36.05,20.84,98.1,0.081,0.152,0.981,0.0036,N1
60.03,-0.0745,-2.91,37.37,25.3,97.9,0.084,0.155,0.98,0.0038,N1
60.04,-0.0583,-25.62,44.61,28.5,97.8,0.081,0.15,0.982,0.0035,N1
60.05,-0.0309,-30.19,34.79,26.58,97.9,0.076,0.151,0.98,0.0058,N1
60.06,-0.102,-27.83,36.56,21.0,98.0,0.08,0.149,0.981,0.0043,N1
60.07,0.0405,-32.79,45.24,9.38,98.0,0.077,0.147,0.977,0.0091,N1
60.08,0.0262,-29.15,38.72,0.2,97.7,0.084,0.146,0.984,0.0014,N1
60.09,0.1196,-13.41,34.17,-5.79,97.9,0.086,0.149,0.98,0.0051,N1
60.1,0.0453,-9.13,39.6,-21.93,97.7,0.084,0.153,0.977,0.0079,N1
60.11,0.0581,-19.42,34.0,-27.14,98.4,0.08,0.151,0.979,0.0061,N1
60.12,0.08,-17.07,34.72,-25.16,98.0,0.08,0.152,0.979,0.0064,N1
60.13,0.137,-13.62,40.09,-25.34,98.2,0.08,0.151,0.977,0.0081,N1
60.14,0.1535,-14.98,36.77,-24.03,98.2,0.082,0.153,0.982,0.003,N1
60.15,0.0393,-25.04,34.53,-10.92,98.0,0.088,0.152,0.985,0.0006,N1
60.16,0.1682,-17.02,33.01,-12.02,97.8,0.082,0.145,0.981,0.0049,N1
60.17,-0.0034,10.56,43.42,9.61,98.0,0.078,0.15,0.981,0.0044,N1
60.18,0.0822,9.81,35.35,12.34,98.0,0.079,0.145,0.976,0.0102,N1
60.19,-0.0365,-1.08,27.05,18.48,97.9,0.083,0.154,0.982,0.0024,N1
60.2,0.0046,-5.84,38.4,16.88,98.0,0.072,0.146,0.98,0.0063,N1
60.21,0.0926,-19.04,39.78,27.1,98.3,0.079,0.153,0.976,0.0089,N1
60.22,-0.0328,-17.32,42.12,12.99,98.0,0.079,0.154,0.977,0.0074,N1
60.23,0.0586,9.87,37.08,8.87,98.3,0.077,0.146,0.979,0.0074,N1
60.24,-0.0252,32.14,40.64,4.31,97.8,0.077,0.151,0.979,0.0062,N1
60.25,-0.1073,36.12,36.41,5.8,97.8,0.082,0.147,0.983,0.0025,N1
60.26,-0.0402,18.14,33.44,3.4,98.0,0.08,0.149,0.98,0.0058,N1
60.27,0.2442,-12.67,29.91,5.5,97.5,0.076,0.147,0.979,0.0074,N1
60.28,0.6864,-19.01,36.05,-6.1,97.9,0.077,0.146,0.978,0.0084,N1
60.29,1.2016,-20.0,33.92,-5.17,98.0,0.079,0.153,0.978,0.0066,N1
60.3,1.3021,-38.87,41.55,-8.33,98.3,0.078,0.15,0.98,0.006,N1
60.31,0.849,-21.13,37.19,-4.93,98.1,0.08,0.154,0.979,0.0056,N1
60.32,0.3041,13.91,40.97,-6.53,98.2,0.076,0.149,0.984,0.0019,N1
60.33,-0.0636,7.63,27.8,-10.13,98.2,0.083,0.15,0.984,0.0009,N1
60.34,-0.2462,-10.66,42.51,-17.37,97.9,0.085,0.147,0.982,0.0032,N1
60.35,-0.2652,-1.81,42.19,-16.19,97.9,0.085,0.153,0.977,0.0076,N1
60.36,-0.2278,18.0,32.69,-12.78,98.2,0.079,0.152,0.983,0.0022,N1
60.37,-0.0842,22.28,37.41,-9.22,98.0,0.082,0.152,0.972,0.0131,N1
60.38,-0.0714,12.86,32.59,-10.09,98.0,0.081,0.153,0.98,0.0048,N1
60.39,0.0494,-5.15,30.65,3.93,98.1,0.08,0.152,0.978,0.0068,N1
60.4,0.0674,-10.57,31.52,4.89,98.1,0.083,0.148,0.976,0.0096,N1
60.41,0.0835,2.26,37.46,13.32,98.1,0.079,0.148,0.978,0.0077,N1
60.42,0.0586,14.06,34.64,17.75,98.0,0.081,0.151,0.98,0.0054,N1
60.43,0.0993,17.75,28.04,17.08,97.9,0.078,0.152,0.986,0.0003,N1
60.44,0.0657,10.34,33.69,13.63,98.0,0.081,0.148,0.982,0.0036,N1
60.45,0.1669,10.39,21.72,22.05,98.2,0.076,0.153,0.98,0.0054,N1
60.46,0.234,16.94,25.76,16.09,98.1,0.078,0.156,0.98,0.0048,N1
60.47,0.1961,2.3,24.3,21.69,98.0,0.08,0.145,0.985,0.0016,N1
60.48,0.2921,-7.24,31.92,5.8,98.0,0.082,0.154,0.98,0.0045,N1
60.49,0.3618,3.5,21.34,-11.35,98.1,0.082,0.15,0.98,0.0049,N1
60.5,0.4006,6.86,19.91,-15.62,97.9,0.08,0.152,0.982,0.0028,N1
60.51,0.4242,-2.39,27.16,-21.58,97.9,0.07,0.15,0.985,0.0012,N1
60.52,0.4195,-11.47,29.08,-25.92,98.0,0.076,0.16,0.982,0.0018,N1
60.53,0.3879,-7.31,20.88,-30.76,98.0,0.084,0.153,0.979,0.0055,N1
60.54,0.4013,-2.3,24.86,-32.35,98.0,0.084,0.145,0.976,0.0103,N1
60.55,0.3139,-5.56,19.89,-20.34,97.9,0.081,0.152,0.982,0.0029,N1
60.56,0.2322,-11.5,22.59,-7.14,98.0,0.082,0.154,0.979,0.0059,N1
60.57,0.2196,-13.81,22.33,5.02,98.2,0.075,0.152,0.983,0.0027,N1
60.58,0.1692,-17.3,20.55,5.54,98.1,0.082,0.151,0.984,0.0009,N1
60.59,0.1364,-19.26,11.15,23.4,98.1,0.081,0.148,0.983,0.0025,N1
60.6,0.0894,-4.26,24.16,23.09,97.7,0.082,0.148,0.979,0.0062,N1
60.61,0.1163,1.61,16.12,25.61,97.8,0.086,0.15,0.98,0.0048,N1
60.62,-0.0029,5.07,20.7,27.91,98.0,0.078,0.147,0.985,0.001,N1
60.63,0.035,30.13,16.52,24.75,98.0,0.077,0.154,0.985,0.0003,N1
60.64,0.0109,40.86,21.13,12.59,98.2,0.082,0.153,0.98,0.0048,N1
60.65,0.0496,18.61,18.3,4.33,98.1,0.081,0.153,0.976,0.009,N1
60.66,0.0741,-8.55,13.68,-2.94,98.0,0.076,0.151,0.982,0.0036,N1
60.67,0.1449,-9.16,20.21,-14.05,98.3,0.08,0.154,0.978,0.0068,N1
60.68,0.0418,4.04,14.67,-27.34,98.2,0.079,0.153,0.981,0.0037,N1
60.69,0.096,8.4,15.44,-23.82,97.9,0.076,0.15,0.988,0.0025,N1
60.7,0.038,15.13,11.99,-18.23,98.3,0.087,0.149,0.975,0.0104,N1
60.71,0.0239,18.48,14.26,-15.24,98.4,0.076,0.152,0.982,0.0031,N1
60.72,0.0239,11.06,11.22,-19.07,98.1,0.08,0.153,0.975,0.0095,N1
60.73,0.0564,2.93,8.74,-11.08,98.1,0.077,0.147,0.981,0.0052,N1
60.74,0.1077,-2.43,15.88,1.01,98.0,0.082,0.15,0.973,0.0119,N1
60.75,0.1175,8.39,15.39,5.93,97.9,0.079,0.147,0.978,0.0082,N1
60.76,0.0173,26.33,17.93,6.62,98.2,0.084,0.152,0.977,0.0073,N1
60.77,0.031,18.12,3.69,16.29,97.8,0.078,0.152,0.979,0.0064,N1
60.78,0.0138,-1.66,12.09,10.2,98.4,0.076,0.146,0.983,0.0036,N1
60.79,0.1259,-6.55,7.36,13.8,97.8,0.078,0.148,0.982,0.0035,N1
60.8,-0.0104,-1.31,4.81,17.46,98.4,0.081,0.149,0.979,0.006,N1
60.81,0.0575,17.44,7.73,13.1,98.1,0.082,0.155,0.982,0.0028,N1
60.82,0.0521,33.21,4.46,10.76,98.1,0.077,0.147,0.979,0.0068,N1
60.83,0.1429,18.55,-5.52,8.01,97.9,0.08,0.149,0.978,0.0073,N1
60.84,0.073,-7.6,5.12,4.37,97.9,0.08,0.153,0.978,0.007,N1
60.85,0.0288,-29.18,5.75,1.56,97.7,0.075,0.143,0.982,0.0046,N1
60.86,0.1182,-33.66,6.29,-0.49,98.2,0.076,0.149,0.979,0.0071,N1
60.87,0.0917,-23.55,-1.49,-1.63,98.2,0.077,0.15,0.979,0.0067,N1
60.88,0.1357,-24.11,1.2,-0.72,97.9,0.082,0.151,0.984,0.0016,N1
60.89,0.1805,-35.85,2.26,-4.48,97.9,0.079,0.146,0.976,0.01,N1
60.9,0.1992,-45.84,-10.12,-10.12,98.1,0.075,0.15,0.975,0.0109,N1
60.91,0.186,-32.18,-3.87,-10.97,98.0,0.077,0.149,0.985,0.0009,N1
60.92,0.0796,-13.51,-3.42,-10.39,98.1,0.085,0.149,0.983,0.0026,N1
60.93,0.2125,-2.75,-1.23,-10.47,98.0,0.076,0.155,0.976,0.0091,N1
60.94,0.0664,2.93,0.17,-7.44,97.9,0.08,0.148,0.976,0.0097,N1
60.95,0.0617,-24.26,-7.04,-10.5,98.1,0.079,0.152,0.976,0.0092,N1
60.96,0.025,-48.76,-6.53,-4.2,98.2,0.078,0.144,0.983,0.0029,N1
60.97,-0.0036,-35.43,-2.79,0.34,98.1,0.076,0.154,0.982,0.003,N1
60.98,0.0145,-13.55,-7.54,5.02,98.1,0.081,0.153,0.986,0.0013,N1
60.99,0.0889,-5.73,-5.68,13.64,98.2,0.081,0.155,0.985,0.0007,N1
