timestamp_sec,ecg_mv,emg_uv,eog_uv,eeg_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
139.35,0.1495,-5.06,-6.04,1.72,97.9,0.081,0.149,0.976,0.0097,N2
139.36,0.0087,9.3,-0.41,5.15,97.9,0.084,0.153,0.979,0.0051,N2
139.37,0.0505,6.03,-9.13,-1.27,97.8,0.08,0.15,0.983,0.002,N2
139.38,0.02,-10.09,2.78,-9.46,98.0,0.077,0.151,0.979,0.0063,N2
139.39,0.1214,-11.9,7.55,-12.04,97.7,0.08,0.146,0.974,0.0121,N2
139.4,-0.0275,0.53,2.44,-21.38,98.1,0.078,0.147,0.976,0.0103,N2
139.41,0.0039,16.86,-1.32,-8.5,97.8,0.08,0.149,0.98,0.0055,N2
139.42,0.0755,15.99,6.04,-15.66,98.0,0.082,0.146,0.976,0.0101,N2
139.43,-0.1225,-0.65,2.49,-12.69,98.0,0.083,0.15,0.979,0.0056,N2
139.44,0.0954,-2.39,-0.19,-9.44,98.1,0.078,0.155,0.985,0.0005,N2
139.45,-0.0522,8.28,0.21,-5.95,97.9,0.079,0.148,0.98,0.0054,N2
139.46,0.0663,4.09,-8.29,5.22,98.0,0.076,0.146,0.979,0.0076,N2
139.47,0.0818,-2.07,-0.71,1.68,98.2,0.075,0.147,0.98,0.0061,N2
139.48,0.0919,-0.78,6.64,16.26,97.8,0.076,0.154,0.978,0.0073,N2
139.49,0.1013,-5.48,4.48,17.17,98.0,0.081,0.152,0.978,0.0075,N2
139.5,0.0164,-5.95,-1.78,8.63,98.0,0.081,0.154,0.978,0.0065,N2
139.51,0.1387,-4.62,0.98,13.01,98.0,0.08,0.149,0.98,0.0057,N2
139.52,0.0849,-6.15,1.92,9.31,97.7,0.084,0.144,0.982,0.0038,N2
139.53,0.1739,-1.83,-6.34,11.69,98.1,0.081,0.148,0.981,0.0046,N2
139.54,0.1423,2.52,3.2,-2.69,97.9,0.078,0.149,0.979,0.0066,N2
139.55,0.1095,6.07,2.96,4.34,98.0,0.077,0.146,0.98,0.0059,N2
139.56,0.1697,-1.14,-1.42,-8.35,97.8,0.079,0.153,0.979,0.0057,N2
139.57,0.1624,-9.08,0.01,-9.75,98.0,0.079,0.152,0.98,0.0053,N2
139.58,0.0044,0.77,2.03,-12.24,98.1,0.083,0.149,0.976,0.0089,N2
139.59,-0.0287,3.0,2.65,-12.72,98.0,0.079,0.154,0.976,0.0091,N2
139.6,-0.0596,6.22,1.32,-17.86,97.6,0.079,0.145,0.983,0.0037,N2
139.61,-0.0529,5.9,-2.3,-14.89,97.7,0.077,0.152,0.988,0.0026,N2
139.62,-0.0657,-8.11,0.9,-11.44,97.8,0.077,0.15,0.98,0.0055,N2
139.63,-0.0884,-8.79,-3.79,-10.66,98.1,0.08,0.15,0.982,0.0035,N2
139.64,-0.0897,-9.75,4.98,-0.91,97.8,0.079,0.15,0.979,0.006,N2
139.65,-0.1293,-9.9,5.56,15.03,97.9,0.081,0.155,0.981,0.0036,N2
139.66,-0.1809,7.67,-7.05,7.35,98.4,0.086,0.147,0.973,0.0121,N2
139.67,0.0441,18.78,-6.06,10.95,97.9,0.08,0.148,0.981,0.0046,N2
139.68,0.4351,10.22,2.41,9.29,98.0,0.081,0.155,0.979,0.0059,N2
139.69,0.9436,-3.02,-7.93,15.06,97.7,0.082,0.149,0.981,0.0038,N2
139.7,1.3604,-6.12,-0.1,10.62,98.0,0.081,0.154,0.977,0.0073,N2
139.71,1.0366,5.0,-3.18,8.37,98.1,0.075,0.152,0.978,0.0073,N2
139.72,0.4868,6.7,0.02,-3.21,97.9,0.078,0.156,0.98,0.0047,N2
139.73,0.0851,-6.74,2.61,-5.97,98.0,0.08,0.149,0.977,0.0081,N2
139.74,-0.2074,-15.51,9.27,-6.74,98.2,0.074,0.152,0.977,0.0085,N2
139.75,-0.3019,-12.94,0.04,-4.76,97.8,0.071,0.155,0.984,0.0017,N2
139.76,-0.23,-10.48,3.14,-14.12,98.2,0.079,0.148,0.979,0.0067,N2
139.77,-0.1548,1.61,-3.85,-18.83,98.1,0.076,0.147,0.98,0.006,N2
139.78,-0.0272,23.09,-1.4,-15.74,97.9,0.081,0.153,0.978,0.0071,N2
139.79,0.011,20.18,2.18,-11.5,97.9,0.079,0.153,0.981,0.0039,N2
139.8,0.0807,15.81,-0.72,-10.81,98.0,0.08,0.151,0.981,0.0047,N2
139.81,0.0154,17.73,-4.73,-4.76,98.0,0.078,0.15,0.982,0.0036,N2
139.82,0.011,-2.36,-3.74,3.55,98.0,0.08,0.151,0.985,0.0005,N2
139.83,0.0416,-16.13,-2.78,7.63,98.1,0.078,0.15,0.981,0.0042,N2
139.84,0.2071,-1.59,3.17,14.07,97.5,0.077,0.148,0.983,0.003,N2
139.85,0.1001,2.49,-1.21,17.95,98.0,0.083,0.15,0.982,0.0031,N2
139.86,0.0701,-3.99,-3.08,8.91,97.8,0.082,0.155,0.986,0.0011,N2
139.87,0.1784,2.31,0.91,9.68,97.8,0.082,0.151,0.985,0.0003,N2
139.88,0.213,4.98,-7.83,8.4,97.9,0.08,0.149,0.982,0.004,N2
139.89,0.1374,11.36,-10.14,1.05,97.8,0.078,0.147,0.983,0.0027,N2
139.9,0.382,17.03,0.46,5.65,98.1,0.079,0.144,0.978,0.0085,N2
139.91,0.3743,10.35,3.15,-2.17,97.8,0.078,0.153,0.985,0.0,N2
139.92,0.3025,4.95,-2.55,-3.6,97.9,0.083,0.148,0.987,0.0012,N2
139.93,0.2573,-3.97,6.27,-11.2,98.0,0.08,0.149,0.982,0.0037,N2
139.94,0.218,-9.18,6.78,-6.48,98.0,0.077,0.154,0.977,0.0083,N2
139.95,0.2634,-10.3,9.42,-17.15,98.1,0.083,0.147,0.984,0.0013,N2
139.96,0.2417,-15.36,0.42,-13.92,98.0,0.084,0.148,0.979,0.0068,N2
139.97,0.0587,-8.04,9.41,-10.19,97.9,0.078,0.146,0.98,0.0064,N2
139.98,0.1222,5.64,5.43,-12.51,98.0,0.079,0.155,0.976,0.009,N2
139.99,0.0759,11.8,-2.94,-6.22,98.1,0.083,0.154,0.979,0.0058,N2
140.0,0.0872,8.85,-1.06,-3.02,98.1,0.082,0.15,0.979,0.006,N2
140.01,0.0442,1.42,0.88,5.07,97.9,0.078,0.146,0.982,0.004,N2
140.02,0.0228,2.09,1.96,14.68,98.2,0.077,0.15,0.981,0.0048,N2
140.03,-0.08,11.14,4.98,19.22,97.9,0.08,0.148,0.979,0.0064,N2
140.04,0.0309,14.67,-7.7,14.78,98.0,0.081,0.151,0.977,0.0077,N2
140.05,0.0073,9.09,3.47,14.08,97.9,0.084,0.15,0.984,0.0011,N2
140.06,-0.015,-4.32,-2.58,5.79,98.0,0.079,0.15,0.983,0.0024,N2
140.07,0.0634,-18.43,-2.92,12.33,97.9,0.084,0.151,0.984,0.0012,N2
140.08,-0.1021,-12.44,3.38,-2.73,97.9,0.081,0.146,0.983,0.0033,N2
140.09,0.0006,2.54,-0.74,7.39,97.9,0.081,0.151,0.976,0.0092,N2
140.1,-0.0723,-3.47,-4.82,5.16,98.1,0.081,0.147,0.98,0.0055,N2
140.11,-0.0405,-14.53,-3.07,-15.1,98.2,0.082,0.153,0.987,0.0022,N2
140.12,0.0092,-1.06,-7.68,-18.24,97.9,0.082,0.151,0.986,0.0004,N2
140.13,-0.0267,10.31,3.33,-15.81,98.2,0.079,0.147,0.98,0.0055,N2
140.14,-0.0034,1.42,-4.99,-17.97,98.0,0.083,0.15,0.98,0.005,N2
140.15,-0.0619,-2.96,-4.26,-10.12,98.0,0.075,0.152,0.981,0.0041,N2
140.16,-0.0333,0.32,-2.98,-9.6,97.9,0.076,0.153,0.977,0.0077,N2
140.17,0.0367,3.12,2.12,-1.69,98.1,0.081,0.148,0.982,0.0031,N2
140.18,0.0222,2.07,0.14,-4.18,98.0,0.077,0.149,0.98,0.0057,N2
140.19,0.0323,-1.7,3.45,7.84,98.1,0.083,0.156,0.979,0.0052,N2
140.2,0.0469,-5.34,-2.62,7.94,98.1,0.082,0.147,0.98,0.0062,N2
140.21,0.045,-12.32,-5.6,15.41,98.0,0.084,0.149,0.981,0.0044,N2
140.22,0.0664,-14.99,0.93,18.98,98.0,0.081,0.151,0.979,0.0062,N2
140.23,0.1069,-13.86,9.51,17.44,98.1,0.076,0.146,0.973,0.013,N2
140.24,0.0754,-9.09,-4.58,10.96,98.0,0.082,0.151,0.978,0.0066,N2
140.25,0.0916,-1.9,2.16,-0.28,97.9,0.078,0.144,0.977,0.009,N2
140.26,0.0389,1.31,-4.93,5.01,97.8,0.079,0.149,0.978,0.0073,N2
140.27,-0.0356,15.15,-5.12,3.61,98.0,0.079,0.148,0.983,0.0028,N2
140.28,-0.0669,29.48,3.39,-6.31,97.9,0.079,0.149,0.982,0.0038,N2
140.29,-0.0665,23.11,2.84,-5.98,98.1,0.076,0.153,0.983,0.0024,N2
140.3,0.0199,5.93,6.3,-16.67,98.3,0.08,0.145,0.981,0.0052,N2
140.31,-0.0926,4.29,2.97,-7.75,97.9,0.083,0.153,0.981,0.004,N2
140.32,-0.089,11.03,-1.24,-28.0,98.2,0.083,0.151,0.978,0.0071,N2
140.33,-0.1573,0.91,0.02,-34.13,98.2,0.083,0.148,0.982,0.003,N2
140.34,-0.1293,-6.8,4.33,-34.22,97.9,0.081,0.145,0.974,0.0116,N2
140.35,-0.0451,-1.68,3.77,-28.04,97.7,0.079,0.154,0.987,0.0017,N2
140.36,0.2534,2.47,-0.02,-28.47,98.1,0.071,0.147,0.984,0.0022,N2
140.37,0.7549,9.58,7.33,-27.97,98.2,0.079,0.149,0.975,0.0103,N2
140.38,1.1852,16.58,1.85,-17.46,98.4,0.081,0.148,0.981,0.0051,N2
140.39,1.1544,4.93,-4.29,-15.54,98.1,0.077,0.149,0.981,0.0044,N2
140.4,0.5541,-8.94,1.77,-24.43,98.0,0.081,0.148,0.98,0.0054,N2
140.41,0.1545,-3.68,-1.78,-30.95,98.2,0.082,0.153,0.974,0.0112,N2
140.42,-0.1428,-3.4,-2.84,-35.78,98.2,0.083,0.147,0.975,0.0101,N2
140.43,-0.271,-6.94,-1.56,-43.22,97.8,0.078,0.147,0.982,0.0042,N2
140.44,-0.4025,2.39,-7.3,-50.5,98.0,0.083,0.149,0.982,0.0031,N2
140.45,-0.2369,6.65,2.6,-66.31,98.1,0.082,0.148,0.979,0.0068,N2
140.46,-0.1299,-8.64,3.58,-71.52,98.2,0.085,0.157,0.975,0.0088,N2
140.47,-0.0668,-20.97,-0.41,-76.22,98.1,0.083,0.145,0.979,0.0068,N2
140.48,0.0101,-16.36,-8.25,-78.75,98.0,0.077,0.152,0.974,0.0108,N2
140.49,-0.0799,-14.74,-7.21,-89.61,98.1,0.081,0.153,0.979,0.0062,N2
140.5,0.078,-12.05,-4.43,-86.77,98.2,0.08,0.149,0.979,0.0067,N2
140.51,0.0181,-10.85,-4.41,-92.72,98.0,0.08,0.152,0.978,0.0074,N2
140.52,0.0665,-15.17,5.81,-88.22,98.1,0.077,0.151,0.983,0.0021,N2
140.53,0.053,-14.09,-4.55,-81.57,97.7,0.079,0.151,0.981,0.0039,N2
140.54,0.0473,-12.48,11.42,-75.15,97.9,0.076,0.151,0.982,0.0038,N2
140.55,0.1085,-7.71,1.07,-78.3,98.2,0.082,0.155,0.983,0.0019,N2
140.56,0.1121,11.8,6.53,-66.51,98.0,0.084,0.147,0.986,0.0002,N2
140.57,0.2221,30.97,-2.99,-55.69,97.9,0.081,0.148,0.983,0.0029,N2
140.58,0.1963,23.21,-4.14,-47.4,98.2,0.075,0.153,0.981,0.0039,N2
140.59,0.2619,7.14,-8.37,-32.9,98.2,0.082,0.149,0.977,0.0086,N2
140.6,0.263,6.17,-4.52,-40.13,98.1,0.08,0.144,0.978,0.0085,N2
140.61,0.3229,7.08,-10.23,-36.49,98.1,0.08,0.146,0.974,0.0115,N2
140.62,0.3108,-1.52,-8.61,-29.95,98.0,0.078,0.155,0.976,0.0089,N2
140.63,0.1709,-8.86,8.21,-29.96,97.9,0.085,0.149,0.982,0.0031,N2
140.64,0.1885,-10.3,3.54,-30.29,98.0,0.076,0.148,0.985,0.0009,N2
140.65,0.0852,0.22,-2.35,-28.35,98.0,0.082,0.151,0.979,0.0056,N2
140.66,0.1289,11.33,9.35,-26.6,98.0,0.079,0.15,0.975,0.0106,N2
140.67,0.0193,10.65,0.86,-24.83,98.2,0.081,0.154,0.977,0.0077,N2
140.68,0.101,13.0,-4.0,-29.92,97.9,0.08,0.152,0.979,0.0059,N2
140.69,0.1218,14.46,-2.26,-18.01,98.0,0.08,0.147,0.983,0.003,N2
140.7,-0.0727,20.42,10.02,-11.97,98.3,0.076,0.152,0.981,0.0046,N2
140.71,-0.0018,32.78,-4.91,-0.6,98.1,0.08,0.15,0.974,0.0117,N2
140.72,-0.0344,29.25,3.72,12.27,97.8,0.078,0.149,0.979,0.0069,N2
140.73,-0.0338,11.22,3.74,11.28,98.1,0.079,0.153,0.978,0.0067,N2
140.74,-0.1137,1.95,-6.77,31.95,98.0,0.082,0.156,0.978,0.0063,N2
140.75,0.0022,0.66,16.45,38.25,98.4,0.077,0.146,0.983,0.0031,N2
140.76,-0.0019,-0.01,-5.21,34.2,98.4,0.081,0.15,0.98,0.0055,N2
140.77,-0.1345,5.48,-8.12,45.7,98.0,0.081,0.152,0.975,0.0095,N2
140.78,-0.1514,14.09,6.28,55.15,98.3,0.079,0.149,0.977,0.0082,N2
140.79,-0.0193,18.72,6.51,45.28,98.1,0.083,0.154,0.986,0.0011,N2
140.8,0.0576,17.31,1.31,51.34,98.0,0.075,0.149,0.978,0.0076,N2
140.81,-0.0683,12.81,13.95,46.62,98.0,0.081,0.151,0.979,0.0064,N2
140.82,-0.024,7.36,-3.75,42.24,98.1,0.081,0.148,0.984,0.0013,N2
140.83,-0.0707,15.07,-2.32,51.38,98.3,0.081,0.15,0.982,0.003,N2
140.84,0.063,26.17,-5.34,41.86,97.9,0.077,0.148,0.987,0.0014,N2
140.85,0.0443,17.57,-2.84,50.51,97.9,0.083,0.147,0.977,0.009,N2
140.86,0.0986,7.13,-3.62,29.57,98.1,0.079,0.155,0.974,0.0104,N2
140.87,0.0597,7.73,1.28,39.75,98.2,0.083,0.155,0.982,0.0028,N2
140.88,0.0022,2.63,3.96,42.75,97.8,0.077,0.149,0.976,0.0093,N2
140.89,0.1361,-4.7,1.72,53.62,98.0,0.086,0.152,0.979,0.0058,N2
140.9,0.1473,-2.03,-1.3,55.12,98.3,0.082,0.147,0.981,0.005,N2
140.91,0.087,0.18,-5.85,64.06,98.2,0.081,0.15,0.978,0.0068,N2
140.92,-0.0164,2.45,-0.84,61.92,98.3,0.08,0.155,0.977,0.0072,N2
140.93,0.092,4.74,-10.03,68.59,98.2,0.079,0.147,0.982,0.0038,N2
140.94,-0.0593,1.62,-4.35,73.06,97.8,0.077,0.15,0.982,0.0035,N2
140.95,-0.0527,-0.38,5.89,77.65,98.0,0.08,0.152,0.983,0.0018,N2
140.96,-0.0026,2.19,3.47,71.64,98.1,0.079,0.156,0.982,0.0023,N2
140.97,-0.0321,-3.94,-0.77,68.13,97.8,0.079,0.148,0.98,0.0062,N2
140.98,-0.0674,-8.22,1.35,58.62,97.8,0.077,0.145,0.98,0.0065,N2
140.99,-0.0214,4.18,1.7,58.81,98.2,0.083,0.151,0.974,0.0107,N2
141.0,-0.0118,10.3,6.6,47.93,98.0,0.084,0.154,0.982,0.0027,N2
141.01,-0.1089,4.03,0.11,40.56,98.3,0.077,0.148,0.986,0.0002,N2
141.02,-0.2246,-3.47,-2.44,35.07,98.0,0.076,0.147,0.978,0.0079,N2
141.03,-0.0459,-4.31,7.22,28.11,98.3,0.073,0.149,0.982,0.0041,N2
141.04,0.1024,0.99,6.94,24.57,98.0,0.079,0.149,0.975,0.0101,N2
141.05,0.705,7.61,1.47,24.97,98.0,0.074,0.149,0.983,0.003,N2
141.06,1.1798,14.07,-3.42,19.4,97.8,0.085,0.146,0.975,0.0103,N2
141.07,1.1835,19.88,-0.29,24.79,98.0,0.085,0.146,0.985,0.0006,N2
141.08,0.716,22.53,-6.15,23.28,98.3,0.08,0.146,0.981,0.0048,N2
141.09,0.1364,15.92,-0.78,25.51,98.2,0.081,0.146,0.977,0.0084,N2
141.1,-0.2332,12.53,-3.89,31.89,98.0,0.078,0.145,0.983,0.0035,N2
141.11,-0.363,22.1,4.88,34.25,98.2,0.077,0.149,0.979,0.0071,N2
141.12,-0.2988,29.12,10.1,34.02,98.0,0.083,0.15,0.986,0.001,N2
141.13,-0.1557,21.75,-2.53,37.05,98.1,0.078,0.145,0.977,0.009,N2
141.14,-0.1344,7.85,2.65,29.62,98.3,0.076,0.148,0.979,0.0064,N2
141.15,-0.0667,0.58,-3.2,32.54,98.3,0.083,0.147,0.987,0.0012,N2
141.16,0.0405,-2.63,-11.15,22.26,97.9,0.081,0.148,0.978,0.0074,N2
141.17,-0.0178,-10.98,4.41,22.65,98.0,0.075,0.152,0.98,0.0053,N2
141.18,0.0521,-7.15,7.69,11.55,98.1,0.081,0.15,0.98,0.0058,N2
141.19,-0.0646,10.5,6.48,0.61,97.9,0.083,0.148,0.983,0.0024,N2
141.2,0.0507,15.56,1.5,-1.62,98.1,0.08,0.152,0.982,0.0036,N2
141.21,-0.0481,8.84,2.4,-10.42,98.0,0.085,0.15,0.979,0.0064,N2
141.22,0.1155,7.89,8.24,3.15,97.9,0.081,0.148,0.98,0.0053,N2
141.23,0.2929,7.79,-7.2,-8.73,98.3,0.076,0.148,0.978,0.0084,N2
141.24,0.217,-11.18,-6.54,-12.23,98.1,0.08,0.153,0.983,0.0023,N2
141.25,0.2806,-21.68,0.13,-4.93,98.3,0.083,0.155,0.982,0.0026,N2
141.26,0.403,-6.63,0.62,-3.78,98.1,0.079,0.147,0.981,0.0052,N2
141.27,0.1687,0.71,-2.07,-3.0,98.1,0.081,0.149,0.985,0.0006,N2
141.28,0.34,2.28,-3.91,4.18,98.0,0.081,0.146,0.976,0.0103,N2
141.29,0.3544,9.48,3.35,9.24,97.7,0.074,0.149,0.981,0.0053,N2
141.3,0.222,10.86,-6.5,14.39,98.2,0.08,0.149,0.982,0.0034,N2
141.31,0.3587,5.17,8.94,20.72,98.2,0.073,0.145,0.984,0.003,N2
141.32,0.1814,-1.84,3.01,8.11,98.3,0.079,0.15,0.983,0.0026,N2
141.33,0.0742,-0.79,1.7,14.96,98.0,0.078,0.157,0.983,0.0017,N2
141.34,0.1099,2.77,2.19,11.68,98.1,0.075,0.149,0.981,0.005,N2
141.35,0.1492,8.29,0.71,12.52,98.3,0.079,0.153,0.98,0.0052,N2
141.36,0.1845,14.98,-0.41,2.14,98.1,0.074,0.152,0.98,0.0058,N2
141.37,0.0731,7.13,2.2,-8.09,98.3,0.076,0.146,0.98,0.0061,N2
141.38,0.1662,0.91,7.89,2.73,98.0,0.083,0.147,0.979,0.0063,N2
141.39,-0.0229,0.23,11.53,-6.9,98.0,0.076,0.15,0.98,0.0052,N2
141.4,0.0006,4.09,6.98,-14.44,97.8,0.075,0.151,0.98,0.006,N2
141.41,0.058,7.53,3.87,-15.62,98.1,0.078,0.15,0.976,0.0093,N2
141.42,0.0042,-1.0,-0.56,-9.52,98.2,0.08,0.151,0.983,0.0026,N2
141.43,0.0569,-6.89,-0.65,-13.9,98.3,0.082,0.156,0.979,0.005,N2
141.44,-0.0173,-6.76,-2.37,-8.4,98.1,0.077,0.153,0.983,0.0024,N2
141.45,0.0147,-1.65,5.36,-6.46,98.1,0.083,0.15,0.978,0.0071,N2
141.46,-0.0792,4.8,-0.35,7.96,98.3,0.085,0.151,0.98,0.0047,N2
141.47,0.0328,8.93,-0.44,14.0,98.1,0.083,0.152,0.983,0.0014,N2
141.48,0.057,2.29,-4.82,14.88,97.8,0.08,0.149,0.983,0.0029,N2
141.49,-0.0329,-3.26,3.77,13.3,98.0,0.076,0.151,0.98,0.006,N2
141.5,-0.0539,6.27,5.6,20.29,98.3,0.082,0.153,0.973,0.0114,N2
141.51,0.0314,6.66,-3.56,18.64,98.0,0.08,0.152,0.986,0.0005,N2
141.52,0.0593,-5.06,-1.93,12.4,98.1,0.075,0.147,0.976,0.0098,N2
141.53,-0.0966,-10.78,-1.26,4.83,98.3,0.082,0.147,0.979,0.0065,N2
141.54,0.0103,-10.95,-4.76,9.52,98.2,0.079,0.153,0.981,0.0039,N2
141.55,0.1194,-12.48,-2.7,-7.1,98.2,0.077,0.152,0.981,0.0038,N2
141.56,0.1272,-9.69,3.61,-6.28,98.0,0.077,0.149,0.983,0.0029,N2
141.57,0.1295,-4.64,9.76,-11.56,98.4,0.083,0.151,0.981,0.0037,N2
141.58,0.09,0.83,-5.92,-22.2,97.8,0.079,0.149,0.977,0.0083,N2
141.59,0.1591,9.06,1.82,-21.33,98.0,0.076,0.154,0.98,0.005,N2
141.6,0.2324,14.55,1.36,-11.23,98.3,0.083,0.155,0.982,0.0028,N2
141.61,0.1508,17.02,-0.04,-16.62,98.0,0.079,0.152,0.975,0.0103,N2
141.62,0.0733,14.95,1.85,-7.19,98.1,0.081,0.15,0.983,0.0021,N2
141.63,0.095,11.36,-0.15,-2.81,98.1,0.087,0.152,0.978,0.0067,N2
141.64,-0.0457,7.18,3.52,0.11,98.2,0.083,0.152,0.982,0.0024,N2
141.65,0.0559,2.29,8.88,9.83,98.2,0.079,0.147,0.98,0.0055,N2
141.66,0.0223,3.29,7.36,3.71,98.3,0.081,0.15,0.979,0.0063,N2
141.67,0.0509,7.66,-2.38,8.2,98.2,0.078,0.147,0.977,0.0089,N2
141.68,0.0492,0.34,0.81,13.98,98.3,0.081,0.155,0.982,0.003,N2
141.69,-0.1121,-16.67,-4.37,15.51,98.1,0.081,0.146,0.984,0.0017,N2
141.7,0.004,-15.9,-5.23,13.77,98.0,0.079,0.156,0.981,0.0033,N2
141.71,-0.0405,-9.09,-1.69,10.29,98.3,0.081,0.153,0.976,0.0084,N2
141.72,0.0796,-18.5,-6.54,12.29,98.2,0.084,0.149,0.976,0.0087,N2
141.73,0.5064,-24.12,-2.27,-3.65,98.1,0.081,0.15,0.979,0.0066,N2
141.74,0.9651,-20.8,-9.35,-5.68,98.4,0.085,0.152,0.978,0.0069,N2
141.75,1.2946,-13.96,-1.07,-6.81,98.3,0.082,0.149,0.988,0.0021,N2
141.76,0.9868,-7.58,-0.25,-11.24,98.2,0.083,0.148,0.98,0.0057,N2
141.77,0.5275,-11.01,2.61,-11.96,98.1,0.08,0.151,0.976,0.0095,N2
141.78,0.0465,-10.0,2.5,-17.19,98.0,0.08,0.145,0.983,0.0027,N2
141.79,-0.1582,4.13,-2.19,-13.29,98.1,0.083,0.148,0.981,0.0045,N2
141.8,-0.2419,7.55,3.71,-14.9,98.1,0.083,0.153,0.983,0.0019,N2
141.81,-0.1778,5.52,-15.53,-4.64,98.3,0.08,0.153,0.979,0.0056,N2
141.82,0.0151,25.19,2.49,1.03,97.8,0.082,0.149,0.977,0.0081,N2
141.83,-0.0422,29.9,-2.74,13.17,98.3,0.08,0.152,0.983,0.0024,N2
141.84,-0.0233,8.88,2.59,15.02,98.2,0.077,0.15,0.977,0.0083,N2
141.85,0.0287,3.98,-0.57,8.91,98.1,0.087,0.149,0.976,0.0094,N2
141.86,0.0335,-1.01,-2.79,12.43,98.2,0.076,0.15,0.981,0.0047,N2
141.87,0.0938,-15.38,-5.65,11.17,98.0,0.075,0.155,0.975,0.0102,N2
141.88,0.0646,-13.37,-8.09,9.25,98.3,0.079,0.146,0.978,0.0084,N2
141.89,0.128,0.13,-1.27,5.96,98.1,0.082,0.152,0.981,0.0041,N2
141.9,0.1138,11.04,1.1,-0.7,98.0,0.08,0.146,0.983,0.0027,N2
141.91,0.1454,6.44,3.1,3.85,98.1,0.08,0.147,0.978,0.0074,N2
141.92,0.2281,-7.69,2.76,-7.49,98.2,0.08,0.15,0.98,0.0058,N2
141.93,0.2661,-16.46,7.8,-12.82,98.1,0.086,0.15,0.98,0.0047,N2
141.94,0.301,-22.66,-10.57,-14.37,98.0,0.08,0.151,0.979,0.006,N2
141.95,0.4696,-11.92,11.16,-18.76,98.3,0.075,0.153,0.978,0.0075,N2
141.96,0.3224,9.68,-11.11,-15.5,98.1,0.08,0.15,0.98,0.0055,N2
141.97,0.3815,13.63,-4.1,-11.48,98.1,0.079,0.151,0.974,0.011,N2
141.98,0.3432,5.48,-5.34,-9.13,98.0,0.079,0.156,0.981,0.0032,N2
141.99,0.3949,-8.43,0.46,-6.98,98.2,0.08,0.148,0.984,0.0016,N2
142.0,0.2828,-13.75,3.04,5.11,97.9,0.082,0.149,0.977,0.0083,N2
142.01,0.3081,-6.43,8.72,-1.23,98.1,0.081,0.153,0.981,0.0039,N2
142.02,0.189,-10.97,-3.95,8.88,98.2,0.084,0.149,0.971,0.0142,N2
142.03,0.1642,-11.9,4.01,15.13,98.1,0.081,0.15,0.977,0.008,N2
142.04,0.1401,-2.89,-0.2,9.78,98.1,0.078,0.152,0.978,0.0073,N2
142.05,0.1493,4.32,-2.66,18.87,98.2,0.078,0.151,0.978,0.0073,N2
142.06,0.1006,11.85,9.99,13.44,98.1,0.073,0.148,0.979,0.0069,N2
142.07,0.1357,12.5,2.58,9.65,98.3,0.078,0.148,0.981,0.005,N2
142.08,0.1207,16.89,0.09,0.76,98.1,0.08,0.151,0.979,0.0064,N2
142.09,0.1182,25.08,2.26,-0.06,98.4,0.083,0.15,0.981,0.0043,N2
142.1,0.0697,13.69,-1.79,-4.81,98.4,0.079,0.151,0.981,0.004,N2
142.11,0.053,2.67,0.13,-2.66,98.2,0.074,0.146,0.975,0.0109,N2
142.12,0.0771,6.93,-0.05,-10.12,98.0,0.079,0.15,0.982,0.0036,N2
142.13,-0.0188,6.16,8.62,-13.56,98.1,0.08,0.145,0.984,0.0026,N2
142.14,-0.0432,1.86,0.25,-7.04,97.9,0.081,0.153,0.98,0.0052,N2
142.15,0.0176,3.94,2.14,-13.84,98.2,0.08,0.155,0.976,0.0084,N2
142.16,0.005,9.21,7.99,-5.29,98.4,0.08,0.154,0.981,0.0041,N2
142.17,0.0059,2.38,-4.08,-8.42,98.1,0.079,0.154,0.983,0.0019,N2
142.18,-0.0123,-8.21,4.81,0.42,98.3,0.081,0.149,0.981,0.0047,N2
142.19,0.0044,-4.67,-2.36,4.35,98.1,0.084,0.146,0.982,0.004,N2
142.2,0.0002,-0.55,-6.65,3.02,98.2,0.079,0.147,0.98,0.0061,N2
142.21,0.0712,-0.24,-1.12,10.12,98.2,0.086,0.152,0.982,0.0031,N2
142.22,0.103,2.18,8.86,10.8,98.3,0.084,0.152,0.979,0.0054,N2
142.23,0.1395,4.56,3.46,12.64,98.1,0.083,0.15,0.98,0.0053,N2
142.24,0.088,9.57,11.15,13.1,98.1,0.075,0.149,0.978,0.0073,N2
142.25,0.1917,11.9,7.27,16.14,98.5,0.082,0.147,0.978,0.0073,N2
142.26,0.1786,2.93,5.07,4.86,98.3,0.075,0.148,0.982,0.0036,N2
142.27,0.1501,1.81,1.48,5.28,98.4,0.081,0.155,0.985,0.0002,N2
142.28,0.1694,16.06,2.32,2.42,98.3,0.075,0.153,0.976,0.0091,N2
142.29,0.1354,15.71,-1.88,-4.51,98.2,0.08,0.147,0.979,0.0063,N2
142.3,0.1656,-3.75,2.38,-6.63,98.2,0.079,0.148,0.976,0.0101,N2
142.31,0.0762,-6.78,0.24,-10.93,98.1,0.083,0.152,0.983,0.0019,N2
142.32,0.0929,11.56,5.28,-11.97,98.2,0.084,0.152,0.982,0.0027,N2
142.33,0.0868,10.51,-2.15,-17.97,98.3,0.085,0.149,0.978,0.0066,N2
