timestamp_sec,ecg_mv,emg_uv,eog_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
85.17,0.1489,24.3,24.94,98.3,0.082,0.146,0.982,0.0038,N1
85.18,0.1664,-23.4,41.06,98.2,0.084,0.154,0.988,0.0039,N1
85.19,0.1477,41.85,27.49,98.4,0.085,0.154,0.985,0.0002,N1
85.2,0.0977,3.14,29.77,98.1,0.078,0.148,0.979,0.0065,N1
85.21,0.0963,-3.72,21.33,98.2,0.078,0.152,0.983,0.0024,N1
85.22,0.0686,6.68,29.84,98.3,0.081,0.154,0.985,0.0001,N1
85.23,0.0324,10.94,29.53,98.3,0.079,0.147,0.979,0.0072,N1
85.24,0.044,1.85,18.6,98.3,0.087,0.152,0.984,0.0003,N1
85.25,0.0276,-9.6,26.72,98.3,0.086,0.151,0.981,0.0034,N1
85.26,0.0079,3.23,24.82,98.3,0.081,0.152,0.986,0.0004,N1
85.27,0.0177,-22.96,42.14,98.3,0.089,0.162,0.976,0.0063,N1
85.28,0.0279,-11.89,21.48,98.3,0.08,0.151,0.986,0.0006,N1
85.29,-0.0414,0.92,26.47,98.0,0.08,0.148,0.974,0.0118,N1
85.3,-0.0663,-37.82,23.79,98.4,0.076,0.15,0.977,0.009,N1
85.31,0.2119,14.64,22.54,98.1,0.085,0.146,0.972,0.0135,N1
85.32,0.6612,1.19,30.42,98.3,0.078,0.157,0.982,0.0022,N1
85.33,1.1381,-17.3,12.67,98.4,0.086,0.15,0.98,0.0052,N1
85.34,1.2502,15.4,15.71,98.1,0.075,0.134,0.978,0.0098,N1
85.35,0.9062,-21.95,15.97,98.3,0.082,0.156,0.976,0.0086,N1
85.36,0.3827,14.11,12.63,98.3,0.076,0.151,0.982,0.0031,N1
85.37,0.0298,-5.97,24.16,98.5,0.074,0.145,0.981,0.0054,N1
85.38,-0.1938,9.99,22.68,98.0,0.083,0.158,0.975,0.0086,N1
85.39,-0.243,-4.54,25.02,98.2,0.081,0.152,0.982,0.0033,N1
85.4,-0.177,-6.29,22.59,98.2,0.081,0.155,0.977,0.0072,N1
85.41,-0.0571,-20.75,18.23,98.3,0.087,0.144,0.988,0.0018,N1
85.42,0.0239,8.79,24.5,98.6,0.086,0.16,0.981,0.002,N1
85.43,0.0534,21.63,19.16,98.1,0.078,0.15,0.977,0.0086,N1
85.44,0.0429,23.77,12.91,98.2,0.077,0.157,0.975,0.0097,N1
85.45,0.0657,0.24,13.62,98.3,0.077,0.144,0.982,0.005,N1
85.46,0.0745,-15.88,0.53,98.3,0.078,0.151,0.983,0.0022,N1
85.47,0.0694,-14.93,23.44,98.2,0.086,0.153,0.98,0.004,N1
85.48,0.1101,6.2,16.4,98.4,0.08,0.147,0.978,0.0074,N1
85.49,0.1512,20.67,4.39,98.3,0.081,0.151,0.979,0.0062,N1
85.5,0.2313,-14.5,13.68,98.2,0.069,0.147,0.979,0.0071,N1
85.51,0.2183,0.98,3.83,98.1,0.074,0.161,0.981,0.0036,N1
85.52,0.287,0.13,10.12,98.3,0.09,0.145,0.984,0.0018,N1
85.53,0.3432,6.88,13.57,98.2,0.08,0.142,0.979,0.0079,N1
85.54,0.3622,-12.51,9.92,98.5,0.081,0.146,0.982,0.0038,N1
85.55,0.381,1.52,10.07,98.2,0.078,0.151,0.983,0.0026,N1
85.56,0.3894,7.51,15.89,98.3,0.078,0.155,0.977,0.0081,N1
85.57,0.3932,7.45,3.89,98.3,0.083,0.153,0.978,0.0063,N1
85.58,0.3141,-2.92,6.72,98.2,0.086,0.136,0.978,0.0089,N1
85.59,0.3042,-17.89,9.32,98.3,0.084,0.144,0.979,0.0068,N1
85.6,0.3115,-21.22,0.41,98.5,0.083,0.149,0.978,0.0074,N1
85.61,0.2242,12.6,4.98,98.4,0.077,0.153,0.971,0.0141,N1
85.62,0.1638,-14.95,-0.32,98.1,0.08,0.148,0.98,0.0061,N1
85.63,0.1327,-20.99,-3.6,98.2,0.071,0.144,0.981,0.0063,N1
85.64,0.0977,27.35,-0.09,98.3,0.08,0.155,0.981,0.0031,N1
85.65,0.0797,-41.92,-4.78,98.1,0.077,0.153,0.978,0.0071,N1
85.66,0.1008,-0.3,4.72,98.3,0.082,0.156,0.993,0.0079,N1
85.67,0.0188,0.75,1.09,98.1,0.076,0.151,0.98,0.0056,N1
85.68,0.033,1.03,-4.53,98.2,0.077,0.153,0.98,0.0055,N1
85.69,0.088,6.14,0.91,98.4,0.073,0.146,0.98,0.0067,N1
85.7,0.0586,8.05,3.85,98.3,0.078,0.136,0.982,0.0052,N1
85.71,0.061,2.55,1.87,98.7,0.075,0.149,0.983,0.0031,N1
85.72,0.061,21.45,0.78,98.3,0.079,0.143,0.981,0.0053,N1
85.73,0.0656,-8.69,-16.37,98.3,0.07,0.155,0.981,0.0042,N1
85.74,0.0414,3.47,-10.63,98.2,0.082,0.151,0.98,0.0052,N1
85.75,0.0335,-37.78,-11.03,98.4,0.077,0.148,0.977,0.0089,N1
85.76,0.0524,21.14,-4.11,98.0,0.084,0.14,0.982,0.0046,N1
85.77,0.0724,5.83,-5.37,98.0,0.08,0.152,0.974,0.0115,N1
85.78,0.0537,-20.04,-3.34,98.4,0.076,0.154,0.975,0.0098,N1
85.79,0.0708,-12.29,-6.03,98.1,0.081,0.15,0.974,0.0113,N1
85.8,0.0415,11.21,-14.14,98.2,0.081,0.156,0.984,0.0005,N1
85.81,0.0705,-15.83,-18.57,98.3,0.074,0.145,0.971,0.0152,N1
85.82,0.0273,6.72,-12.0,98.3,0.075,0.157,0.973,0.0113,N1
85.83,0.0415,40.1,-9.8,98.3,0.085,0.147,0.989,0.0035,N1
85.84,0.0419,4.81,-11.11,98.0,0.085,0.157,0.974,0.0096,N1
85.85,0.0236,-6.29,-13.07,98.1,0.074,0.15,0.969,0.0164,N1
85.86,0.0539,-10.72,-29.25,98.2,0.089,0.147,0.98,0.0047,N1
85.87,0.0695,-25.24,-20.81,98.4,0.077,0.158,0.974,0.0106,N1
85.88,0.0319,24.88,-16.57,98.3,0.083,0.147,0.985,0.0009,N1
85.89,0.0209,29.52,-16.52,98.1,0.082,0.154,0.979,0.0053,N1
85.9,0.0717,-3.63,-19.69,98.2,0.079,0.154,0.975,0.0097,N1
85.91,0.0495,-2.91,-10.72,98.2,0.075,0.151,0.97,0.0156,N1
85.92,0.0594,-18.2,-21.3,98.6,0.085,0.14,0.98,0.0065,N1
85.93,0.1147,7.66,-20.47,98.2,0.077,0.148,0.984,0.0019,N1
85.94,0.1357,9.85,-28.11,98.6,0.078,0.153,0.99,0.0044,N1
85.95,0.1785,4.39,-32.42,98.2,0.081,0.149,0.981,0.0048,N1
85.96,0.1921,-17.27,-22.59,98.6,0.077,0.155,0.975,0.01,N1
85.97,0.1705,12.51,-26.94,98.5,0.089,0.141,0.972,0.0141,N1
85.98,0.1603,-35.8,-17.41,98.2,0.08,0.154,0.983,0.0023,N1
85.99,0.0832,-20.84,-21.26,98.6,0.07,0.146,0.986,0.001,N1
86.0,0.085,-14.86,-24.77,98.3,0.074,0.149,0.977,0.0095,N1
86.01,0.046,38.11,-31.12,98.1,0.086,0.15,0.971,0.0134,N1
86.02,0.0815,6.6,-21.77,98.1,0.074,0.145,0.984,0.0024,N1
86.03,0.0447,-8.31,-28.36,98.4,0.082,0.152,0.968,0.0166,N1
86.04,0.06,24.37,-32.73,98.3,0.089,0.147,0.977,0.0076,N1
86.05,0.0351,21.41,-27.29,98.3,0.076,0.149,0.983,0.003,N1
86.06,0.0384,-9.32,-30.66,98.2,0.076,0.151,0.977,0.0088,N1
86.07,-0.0868,23.07,-25.78,98.2,0.078,0.148,0.987,0.0008,N1
86.08,-0.0398,10.54,-28.93,98.3,0.083,0.149,0.986,0.0004,N1
86.09,0.2081,34.86,-25.32,98.6,0.085,0.146,0.979,0.0068,N1
86.1,0.718,-25.68,-27.83,98.4,0.079,0.138,0.985,0.002,N1
86.11,1.1648,-5.99,-36.95,98.2,0.073,0.152,0.99,0.0043,N1
86.12,1.224,27.53,-34.77,98.3,0.075,0.153,0.985,0.0006,N1
86.13,0.8419,21.25,-37.17,98.1,0.069,0.155,0.995,0.009,N1
86.14,0.3567,5.13,-30.6,98.3,0.083,0.148,0.977,0.0088,N1
86.15,0.0078,8.91,-28.08,98.3,0.076,0.155,0.983,0.0021,N1
86.16,-0.2366,-16.46,-32.26,98.2,0.082,0.156,0.979,0.0049,N1
86.17,-0.2314,27.41,-28.99,98.4,0.072,0.151,0.982,0.0036,N1
86.18,-0.1392,-0.82,-27.94,98.2,0.077,0.155,0.99,0.0054,N1
86.19,-0.0534,8.15,-20.82,98.3,0.08,0.141,0.987,0.0001,N1
86.2,0.0035,7.64,-32.62,98.2,0.071,0.149,0.982,0.0047,N1
86.21,0.0522,-18.15,-28.57,98.3,0.083,0.15,0.972,0.0134,N1
86.22,0.0668,-11.91,-36.52,98.3,0.089,0.153,0.981,0.0035,N1
86.23,0.0535,-4.77,-35.43,98.4,0.085,0.155,0.986,0.0015,N1
86.24,0.0776,20.19,-27.41,98.3,0.083,0.146,0.978,0.0074,N1
86.25,0.0644,7.12,-38.12,98.5,0.073,0.157,0.975,0.0096,N1
86.26,0.106,-22.62,-37.18,97.9,0.079,0.151,0.981,0.0045,N1
86.27,0.1591,-7.43,-38.42,98.2,0.075,0.149,0.975,0.0113,N1
86.28,0.1913,0.6,-46.36,98.4,0.076,0.154,0.981,0.0037,N1
86.29,0.2578,-2.95,-31.96,98.3,0.071,0.154,0.966,0.0195,N1
86.3,0.2951,19.0,-37.66,98.3,0.085,0.143,0.978,0.008,N1
86.31,0.3339,-12.5,-48.46,98.3,0.09,0.153,0.98,0.0043,N1
86.32,0.3437,-21.92,-36.29,98.5,0.083,0.151,0.975,0.0094,N1
86.33,0.3789,0.17,-43.94,98.3,0.084,0.155,0.978,0.0063,N1
86.34,0.3693,15.03,-41.23,98.5,0.08,0.151,0.976,0.0096,N1
86.35,0.38,-0.1,-34.64,98.4,0.085,0.155,0.976,0.0086,N1
86.36,0.3553,-16.31,-36.0,98.2,0.088,0.141,0.988,0.0018,N1
86.37,0.2893,-23.15,-41.29,98.5,0.084,0.151,0.984,0.0005,N1
86.38,0.2619,17.15,-41.76,98.2,0.079,0.154,0.983,0.0023,N1
86.39,0.2051,2.33,-35.61,98.2,0.079,0.156,0.98,0.0044,N1
86.4,0.1217,2.06,-39.51,98.1,0.075,0.157,0.978,0.007,N1
86.41,0.0767,-3.46,-48.67,98.2,0.071,0.146,0.973,0.0139,N1
86.42,0.1338,-9.24,-45.85,98.3,0.079,0.147,0.98,0.0058,N1
86.43,0.0526,-39.15,-40.09,98.1,0.08,0.143,0.974,0.0126,N1
86.44,0.0657,-5.13,-32.63,98.1,0.075,0.15,0.976,0.0095,N1
86.45,0.0339,-23.71,-44.08,98.6,0.073,0.147,0.971,0.0156,N1
86.46,0.0481,-38.54,-40.92,98.0,0.066,0.145,0.98,0.0072,N1
86.47,0.0395,-46.29,-37.48,98.2,0.083,0.152,0.965,0.0199,N1
86.48,-0.0046,12.62,-37.33,98.6,0.08,0.141,0.981,0.0057,N1
86.49,0.0431,10.53,-36.14,98.8,0.082,0.145,0.983,0.0028,N1
86.5,0.0388,28.19,-41.38,98.5,0.079,0.144,0.978,0.0082,N1
86.51,0.0279,-6.07,-36.13,98.4,0.08,0.156,0.974,0.0104,N1
86.52,0.0091,-30.51,-44.17,98.2,0.082,0.142,0.974,0.0118,N1
86.53,0.0064,20.51,-49.44,98.2,0.081,0.149,0.977,0.008,N1
86.54,0.0713,-8.6,-33.33,98.4,0.079,0.144,0.986,0.0001,N1
86.55,0.0451,-40.26,-38.35,98.1,0.081,0.147,0.988,0.0017,N1
86.56,0.0219,8.4,-37.72,98.3,0.077,0.145,0.976,0.0103,N1
86.57,0.0496,-7.83,-47.69,98.4,0.074,0.148,0.99,0.004,N1
86.58,0.0001,-12.1,-39.87,98.4,0.078,0.142,0.972,0.0151,N1
86.59,0.0118,-9.45,-43.7,98.3,0.087,0.148,0.982,0.0026,N1
86.6,0.0319,18.76,-35.42,98.5,0.082,0.144,0.978,0.008,N1
86.61,-0.0096,17.33,-35.93,98.3,0.085,0.148,0.976,0.009,N1
86.62,-0.0331,11.85,-34.68,98.1,0.078,0.144,0.978,0.0085,N1
86.63,-0.0137,1.03,-36.6,98.2,0.086,0.154,0.982,0.0018,N1
86.64,-0.0272,-3.14,-32.62,98.1,0.091,0.153,0.975,0.0091,N1
86.65,0.0357,13.09,-30.55,98.0,0.08,0.148,0.98,0.0056,N1
86.66,0.0086,2.01,-38.68,98.3,0.073,0.149,0.983,0.0028,N1
86.67,0.0294,-1.88,-44.76,98.3,0.089,0.147,0.987,0.0015,N1
86.68,0.0428,6.51,-39.81,98.2,0.088,0.141,0.985,0.0013,N1
86.69,0.038,-22.93,-34.3,98.3,0.081,0.146,0.972,0.0139,N1
86.7,0.1138,-13.84,-34.93,98.3,0.08,0.152,0.984,0.0015,N1
86.71,0.1237,-25.74,-37.13,98.4,0.09,0.141,0.985,0.0008,N1
86.72,0.1625,28.84,-32.05,98.0,0.081,0.141,0.979,0.0078,N1
86.73,0.1445,10.38,-43.01,98.6,0.081,0.151,0.986,0.0007,N1
86.74,0.1318,-0.53,-31.88,98.2,0.083,0.152,0.982,0.0024,N1
86.75,0.1388,-2.56,-38.67,98.3,0.076,0.141,0.986,0.0011,N1
86.76,0.0862,11.19,-27.62,98.1,0.081,0.144,0.985,0.0013,N1
86.77,0.0344,10.55,-43.42,98.3,0.082,0.154,0.976,0.0088,N1
86.78,-0.0051,-9.82,-31.95,97.9,0.082,0.149,0.983,0.0022,N1
86.79,0.0047,-7.73,-28.73,98.2,0.086,0.142,0.979,0.0066,N1
86.8,0.031,-22.23,-34.92,98.3,0.079,0.152,0.98,0.0047,N1
86.81,0.008,18.96,-34.82,98.1,0.079,0.146,0.981,0.0046,N1
86.82,-0.0158,1.13,-32.34,98.1,0.074,0.152,0.978,0.0077,N1
86.83,-0.0527,18.5,-31.63,98.2,0.088,0.15,0.974,0.0109,N1
86.84,-0.069,-18.38,-28.84,98.6,0.078,0.153,0.988,0.0024,N1
86.85,-0.1549,-6.87,-30.06,98.1,0.083,0.147,0.97,0.0155,N1
86.86,0.1559,-28.06,-35.0,98.2,0.078,0.144,0.98,0.0062,N1
86.87,0.5904,9.29,-31.54,98.1,0.092,0.153,0.979,0.0051,N1
86.88,1.0959,25.1,-27.64,98.2,0.088,0.146,0.979,0.0065,N1
86.89,1.2594,10.17,-41.86,98.3,0.079,0.153,0.985,0.0001,N1
86.9,0.8866,29.1,-17.9,98.3,0.076,0.149,0.98,0.0063,N1
86.91,0.3483,9.0,-35.32,98.0,0.082,0.148,0.985,0.0001,N1
86.92,-0.0226,-28.92,-29.99,98.3,0.082,0.147,0.982,0.0038,N1
86.93,-0.2477,1.61,-29.34,98.1,0.081,0.152,0.973,0.0118,N1
86.94,-0.3349,-10.35,-17.57,98.3,0.08,0.146,0.975,0.0108,N1
86.95,-0.2683,20.84,-28.74,98.3,0.077,0.147,0.982,0.0038,N1
86.96,-0.1354,-12.74,-21.69,98.3,0.077,0.143,0.972,0.0147,N1
86.97,-0.0401,-24.83,-14.74,98.3,0.088,0.149,0.973,0.0118,N1
86.98,0.0196,-22.2,-22.36,98.2,0.076,0.151,0.981,0.0047,N1
86.99,0.0309,4.92,-26.83,98.2,0.079,0.154,0.985,0.0001,N1
87.0,0.0355,-30.28,-26.47,98.3,0.081,0.146,0.985,0.0014,N1
87.01,0.021,-8.43,-23.38,98.0,0.081,0.156,0.982,0.0025,N1
87.02,0.0299,21.36,-22.22,98.6,0.077,0.143,0.984,0.0027,N1
87.03,0.0629,-7.16,-21.75,98.4,0.082,0.154,0.973,0.0115,N1
87.04,0.0708,29.48,-23.58,98.3,0.082,0.153,0.977,0.0077,N1
87.05,0.1264,-26.22,-14.86,98.2,0.08,0.149,0.983,0.0025,N1
87.06,0.1535,-4.03,-11.87,98.3,0.074,0.148,0.97,0.0158,N1
87.07,0.2096,-1.66,-24.94,98.3,0.086,0.151,0.983,0.0013,N1
87.08,0.2709,-9.8,-13.93,98.1,0.082,0.152,0.975,0.0095,N1
87.09,0.3049,5.6,-15.71,98.0,0.083,0.149,0.984,0.0017,N1
87.1,0.3264,5.3,-20.24,98.4,0.077,0.145,0.984,0.0026,N1
87.11,0.3199,-1.86,-16.83,97.9,0.075,0.158,0.98,0.0046,N1
87.12,0.3008,24.12,-23.93,98.1,0.077,0.153,0.982,0.0028,N1
87.13,0.2849,16.63,-11.09,98.4,0.081,0.155,0.986,0.0014,N1
87.14,0.2054,17.67,-11.32,98.2,0.076,0.156,0.981,0.004,N1
87.15,0.1939,-19.53,-7.48,98.4,0.075,0.139,0.98,0.0078,N1
87.16,0.1487,-23.74,-12.75,98.0,0.08,0.153,0.981,0.0035,N1
87.17,0.1135,-29.05,-7.73,98.3,0.086,0.151,0.976,0.0084,N1
87.18,0.0464,-8.07,-2.44,98.3,0.073,0.148,0.98,0.0056,N1
87.19,0.0406,-38.76,-14.45,97.9,0.083,0.148,0.978,0.0071,N1
87.2,0.0267,10.72,1.96,98.4,0.078,0.15,0.975,0.01,N1
87.21,-0.0006,-19.48,-5.86,98.3,0.083,0.147,0.983,0.0025,N1
87.22,-0.0289,-11.0,-6.35,98.3,0.076,0.15,0.985,0.0005,N1
87.23,-0.0131,-5.78,-5.32,98.1,0.073,0.145,0.982,0.0044,N1
87.24,-0.0847,5.26,-18.56,98.1,0.082,0.152,0.977,0.0077,N1
87.25,-0.0429,2.79,-5.71,98.2,0.081,0.157,0.977,0.0072,N1
87.26,-0.0507,24.97,10.09,98.3,0.081,0.154,0.989,0.0046,N1
87.27,-0.0461,13.2,4.46,98.0,0.079,0.15,0.982,0.003,N1
87.28,-0.0481,-26.14,-0.13,98.2,0.08,0.147,0.972,0.0136,N1
87.29,-0.0744,-18.59,-9.19,98.0,0.072,0.145,0.982,0.0048,N1
87.3,-0.0494,-5.12,-5.53,98.1,0.077,0.152,0.981,0.004,N1
87.31,-0.0267,29.24,-1.05,98.2,0.081,0.145,0.983,0.0032,N1
87.32,-0.0346,21.05,4.58,97.9,0.085,0.146,0.98,0.0051,N1
87.33,-0.0557,-14.64,-4.08,98.2,0.086,0.151,0.973,0.0112,N1
87.34,-0.0654,18.84,-7.83,98.0,0.076,0.151,0.987,0.0011,N1
87.35,-0.0553,-10.67,0.32,98.2,0.078,0.146,0.985,0.0016,N1
87.36,-0.0312,18.55,-0.44,98.3,0.082,0.138,0.989,0.0016,N1
87.37,-0.0163,9.73,1.38,98.5,0.077,0.161,0.982,0.0021,N1
87.38,-0.0304,-11.82,7.83,98.2,0.088,0.148,0.985,0.0004,N1
87.39,-0.0485,-0.27,1.38,98.3,0.075,0.146,0.985,0.0015,N1
87.4,-0.0431,20.41,5.55,98.2,0.07,0.152,0.985,0.0008,N1
87.41,0.0028,-16.97,17.16,98.2,0.08,0.148,0.98,0.0053,N1
87.42,-0.036,14.14,5.24,98.3,0.073,0.156,0.975,0.0097,N1
87.43,0.0315,6.07,12.53,98.2,0.08,0.144,0.978,0.0086,N1
87.44,0.0142,-7.93,1.72,98.1,0.074,0.155,0.985,0.0002,N1
87.45,0.0947,12.76,9.5,98.5,0.084,0.146,0.986,0.0002,N1
87.46,0.0955,8.8,11.9,98.3,0.081,0.153,0.967,0.0177,N1
87.47,0.0949,-1.22,4.61,98.1,0.077,0.15,0.976,0.0095,N1
87.48,0.118,-0.91,12.8,98.2,0.083,0.153,0.984,0.0007,N1
87.49,0.0788,26.26,16.73,98.2,0.082,0.15,0.981,0.0042,N1
87.5,0.0391,9.13,13.5,98.5,0.081,0.154,0.977,0.0079,N1
87.51,-0.002,2.81,23.02,97.9,0.09,0.146,0.974,0.0106,N1
87.52,-0.0398,8.68,7.5,98.6,0.08,0.148,0.984,0.0013,N1
87.53,-0.0316,53.51,22.46,98.3,0.084,0.154,0.979,0.0053,N1
87.54,-0.0274,-14.99,23.49,98.4,0.081,0.15,0.98,0.0058,N1
87.55,-0.0381,16.96,17.6,98.0,0.081,0.151,0.977,0.0084,N1
87.56,-0.0554,-5.67,21.05,98.1,0.085,0.148,0.978,0.0073,N1
87.57,-0.0801,-48.39,21.01,98.1,0.075,0.144,0.979,0.0076,N1
87.58,-0.1357,-29.51,18.47,98.3,0.084,0.151,0.989,0.0036,N1
87.59,-0.182,4.75,28.32,98.2,0.074,0.141,0.982,0.0047,N1
87.6,0.0325,19.21,28.86,98.3,0.084,0.143,0.98,0.006,N1
87.61,0.4628,-26.09,18.13,98.1,0.068,0.155,0.97,0.0154,N1
87.62,0.9472,0.93,17.86,98.1,0.078,0.158,0.981,0.0036,N1
87.63,1.1924,14.74,24.39,98.1,0.088,0.156,0.98,0.0043,N1
87.64,0.9326,-2.51,23.44,98.2,0.072,0.155,0.978,0.0069,N1
87.65,0.4348,38.78,21.63,98.2,0.079,0.15,0.977,0.0085,N1
87.66,-0.027,-2.92,25.23,98.2,0.08,0.158,0.979,0.0053,N1
87.67,-0.2663,11.12,26.43,98.3,0.072,0.153,0.985,0.001,N1
87.68,-0.3346,18.28,22.4,98.1,0.091,0.149,0.989,0.0044,N1
87.69,-0.2713,-18.52,22.83,98.3,0.083,0.141,0.986,0.0002,N1
87.7,-0.1447,21.55,24.32,98.2,0.079,0.155,0.985,0.0001,N1
87.71,-0.1057,-2.93,34.8,98.1,0.081,0.151,0.978,0.0069,N1
87.72,-0.0499,8.96,25.46,98.1,0.088,0.156,0.985,0.0015,N1
87.73,-0.0273,-22.74,35.04,98.1,0.084,0.149,0.985,0.0003,N1
87.74,-0.0252,6.19,32.7,98.3,0.082,0.141,0.978,0.008,N1
87.75,-0.0105,-2.63,36.46,98.1,0.077,0.147,0.975,0.0108,N1
87.76,-0.0132,0.5,32.73,98.1,0.084,0.151,0.981,0.0037,N1
87.77,0.0676,20.21,26.61,98.5,0.076,0.154,0.976,0.0087,N1
87.78,0.1235,6.49,27.27,98.1,0.071,0.149,0.983,0.0035,N1
87.79,0.0711,27.46,30.12,98.1,0.078,0.142,0.974,0.0129,N1
87.8,0.1597,10.67,36.17,98.3,0.081,0.144,0.987,0.0006,N1
87.81,0.1777,-7.2,31.14,98.2,0.077,0.154,0.975,0.0097,N1
87.82,0.1962,8.67,28.78,98.2,0.082,0.137,0.981,0.0063,N1
87.83,0.2849,13.17,39.61,98.0,0.079,0.151,0.978,0.0071,N1
87.84,0.3027,-3.07,39.0,98.2,0.079,0.149,0.968,0.0178,N1
87.85,0.3047,14.19,34.81,98.2,0.082,0.136,0.989,0.0015,N1
87.86,0.3069,0.19,41.83,98.0,0.083,0.151,0.988,0.0031,N1
87.87,0.2786,15.54,29.7,98.2,0.086,0.146,0.976,0.0091,N1
87.88,0.2193,26.53,35.73,98.2,0.072,0.147,0.972,0.0146,N1
87.89,0.2124,14.53,40.6,98.4,0.082,0.153,0.992,0.0068,N1
87.9,0.1467,-12.33,41.22,98.3,0.075,0.152,0.979,0.0069,N1
87.91,0.0733,17.6,40.72,98.2,0.073,0.156,0.982,0.0028,N1
87.92,0.0301,5.36,36.97,98.1,0.087,0.147,0.973,0.0122,N1
87.93,0.018,11.72,37.14,98.0,0.077,0.151,0.98,0.0051,N1
87.94,-0.024,-2.91,23.91,98.0,0.085,0.151,0.981,0.0035,N1
87.95,-0.0235,7.46,37.03,98.4,0.068,0.155,0.986,0.0007,N1
87.96,-0.0401,-11.8,31.06,98.2,0.081,0.143,0.982,0.004,N1
87.97,-0.0369,-1.93,27.98,98.3,0.08,0.148,0.976,0.0092,N1
87.98,-0.0088,11.68,39.64,98.1,0.081,0.151,0.978,0.0067,N1
87.99,0.0041,-18.5,41.71,98.2,0.087,0.154,0.984,0.0005,N1
88.0,-0.0599,-8.86,36.57,98.1,0.086,0.144,0.98,0.0062,N1
88.01,-0.0217,36.46,34.64,97.9,0.078,0.15,0.974,0.0111,N1
88.02,-0.0555,-29.18,37.78,98.3,0.083,0.146,0.982,0.0039,N1
88.03,-0.0648,26.94,43.39,98.2,0.079,0.147,0.987,0.001,N1
88.04,-0.0641,-27.51,35.23,98.4,0.081,0.144,0.981,0.0057,N1
88.05,-0.0489,43.11,35.8,98.2,0.073,0.15,0.988,0.0016,N1
88.06,-0.0078,-41.68,44.38,98.0,0.09,0.155,0.977,0.0067,N1
88.07,-0.0658,11.68,37.49,98.1,0.089,0.149,0.985,0.0003,N1
88.08,-0.0292,5.33,37.43,98.2,0.076,0.151,0.978,0.0074,N1
88.09,-0.0294,-14.9,38.39,98.4,0.08,0.148,0.98,0.0059,N1
88.1,-0.043,17.47,36.9,98.0,0.076,0.153,0.975,0.0096,N1
88.11,-0.0223,15.67,40.09,98.2,0.08,0.152,0.986,0.0008,N1
88.12,-0.0296,7.35,41.3,98.1,0.088,0.139,0.982,0.0048,N1
88.13,-0.0323,-14.15,47.34,98.2,0.081,0.145,0.973,0.0128,N1
88.14,-0.027,0.1,37.97,98.0,0.089,0.158,0.974,0.0096,N1
88.15,-0.0315,-33.03,40.5,98.3,0.083,0.149,0.979,0.0058,N1
88.16,-0.0086,49.72,48.4,98.2,0.081,0.151,0.978,0.0076,N1
88.17,-0.0082,3.76,34.13,98.0,0.078,0.151,0.981,0.0041,N1
88.18,-0.036,24.54,36.67,98.1,0.08,0.15,0.978,0.0073,N1
88.19,0.0418,37.09,34.88,98.2,0.08,0.155,0.975,0.0094,N1
88.2,0.0393,0.67,36.05,98.2,0.082,0.14,0.975,0.0115,N1
88.21,0.056,13.97,47.61,98.0,0.085,0.146,0.978,0.0075,N1
88.22,0.0749,5.28,41.55,98.5,0.075,0.148,0.976,0.0102,N1
88.23,0.0958,-6.0,45.76,98.0,0.073,0.143,0.973,0.0137,N1
88.24,0.1313,18.37,36.72,98.2,0.083,0.158,0.98,0.004,N1
88.25,0.1162,10.52,38.53,98.2,0.085,0.144,0.974,0.0121,N1
88.26,0.045,-16.32,44.18,98.4,0.086,0.158,0.978,0.0052,N1
88.27,0.037,24.65,30.56,98.1,0.084,0.148,0.97,0.0151,N1
88.28,0.0052,-16.76,40.39,98.1,0.073,0.145,0.981,0.0061,N1
88.29,-0.0026,-19.81,32.96,98.2,0.087,0.148,0.98,0.0056,N1
88.3,-0.0326,12.12,46.14,98.1,0.074,0.151,0.98,0.006,N1
88.31,-0.0299,-13.2,41.59,98.4,0.087,0.156,0.973,0.0106,N1
88.32,-0.0319,-14.3,40.66,98.4,0.085,0.161,0.984,0.0005,N1
88.33,-0.0165,8.51,37.74,98.3,0.091,0.145,0.977,0.0081,N1
88.34,-0.0759,16.53,38.4,98.2,0.079,0.151,0.977,0.0079,N1
88.35,-0.1246,31.56,30.48,98.2,0.074,0.154,0.989,0.0036,N1
88.36,-0.0144,-6.68,40.62,98.1,0.086,0.156,0.975,0.0089,N1
88.37,0.2727,18.61,40.06,98.2,0.079,0.153,0.984,0.001,N1
88.38,0.7616,9.44,35.9,98.2,0.084,0.147,0.988,0.0022,N1
88.39,1.1629,10.38,42.24,98.1,0.074,0.148,0.984,0.0019,N1
88.4,1.1886,-3.48,39.04,98.1,0.079,0.142,0.974,0.0122,N1
88.41,0.7056,-2.4,36.98,98.1,0.081,0.144,0.976,0.01,N1
88.42,0.1687,8.03,39.55,98.1,0.08,0.151,0.98,0.0052,N1
88.43,-0.1314,23.39,40.19,98.1,0.085,0.161,0.983,0.0002,N1
88.44,-0.3205,25.55,24.38,98.3,0.078,0.148,0.978,0.0074,N1
88.45,-0.2893,17.19,33.54,98.1,0.071,0.151,0.974,0.0115,N1
88.46,-0.2073,-3.95,37.29,98.1,0.074,0.147,0.988,0.0012,N1
88.47,-0.0827,7.66,27.44,98.1,0.077,0.153,0.981,0.0045,N1
