timestamp_sec,ecg_mv,emg_uv,eog_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
50.06,-0.0456,29.51,34.44,88.9,0.078,0.15,0.975,0.0107,N1
50.07,-0.0371,21.86,41.1,89.2,0.07,0.148,0.985,0.0014,N1
50.08,-0.0281,-15.83,36.76,89.3,0.072,0.149,0.981,0.0053,N1
50.09,-0.0301,-3.57,38.01,89.3,0.092,0.146,0.975,0.0099,N1
50.1,-0.05,-8.54,48.41,89.2,0.086,0.148,0.971,0.0136,N1
50.11,-0.0597,29.03,46.73,89.2,0.082,0.155,0.976,0.0083,N1
50.12,-0.0418,-6.88,41.38,89.2,0.08,0.144,0.984,0.0026,N1
50.13,-0.0309,28.28,45.01,89.2,0.079,0.15,0.981,0.0043,N1
50.14,-0.0365,1.33,25.45,89.6,0.078,0.145,0.982,0.0047,N1
50.15,-0.0366,23.11,42.51,89.5,0.083,0.143,0.981,0.0054,N1
50.16,-0.0326,-26.52,36.92,89.5,0.08,0.149,0.982,0.004,N1
50.17,0.0074,-14.94,38.12,89.7,0.078,0.146,0.984,0.0023,N1
50.18,-0.0299,23.4,37.83,89.3,0.077,0.151,0.982,0.0036,N1
50.19,-0.054,1.64,31.49,89.3,0.082,0.15,0.979,0.0065,N1
50.2,-0.0474,3.35,44.0,89.4,0.08,0.15,0.979,0.0068,N1
50.21,-0.0479,33.41,32.94,89.7,0.084,0.159,0.981,0.0022,N1
50.22,-0.0648,-8.54,24.52,89.1,0.077,0.148,0.973,0.0131,N1
50.23,-0.0451,-22.05,38.02,89.5,0.09,0.15,0.98,0.0043,N1
50.24,-0.0251,29.61,39.15,89.3,0.074,0.153,0.971,0.0146,N1
50.25,0.0073,-18.33,33.4,89.5,0.077,0.154,0.977,0.0081,N1
50.26,-0.0095,14.22,47.72,89.7,0.072,0.147,0.984,0.0023,N1
50.27,0.0334,-3.59,35.75,88.9,0.078,0.15,0.988,0.0026,N1
50.28,0.0637,31.55,38.76,89.4,0.082,0.158,0.975,0.0088,N1
50.29,0.0756,-1.8,45.84,89.5,0.081,0.148,0.983,0.0028,N1
50.3,0.0958,10.36,32.0,89.5,0.08,0.143,0.981,0.005,N1
50.31,0.0875,-7.55,31.26,89.6,0.08,0.147,0.976,0.0099,N1
50.32,0.0976,2.23,30.08,89.8,0.09,0.162,0.982,0.001,N1
50.33,0.0793,20.15,35.49,89.3,0.083,0.148,0.983,0.0026,N1
50.34,-0.0007,-16.95,19.42,89.4,0.078,0.149,0.983,0.003,N1
50.35,-0.02,-17.88,26.05,89.5,0.076,0.15,0.975,0.0108,N1
50.36,-0.0168,-11.31,31.65,89.6,0.079,0.156,0.971,0.0129,N1
50.37,0.0113,-20.3,29.41,89.9,0.078,0.154,0.979,0.0057,N1
50.38,-0.0533,18.92,22.85,89.2,0.086,0.142,0.968,0.0181,N1
50.39,-0.0486,3.38,19.39,89.1,0.076,0.147,0.984,0.0027,N1
50.4,-0.0331,13.0,24.65,89.6,0.085,0.146,0.981,0.0045,N1
50.41,-0.1092,20.57,35.96,89.9,0.074,0.151,0.975,0.0109,N1
50.42,-0.1561,27.75,24.09,89.2,0.081,0.153,0.974,0.0106,N1
50.43,-0.1613,-5.05,23.55,89.8,0.076,0.148,0.976,0.0096,N1
50.44,0.1249,-16.68,27.7,89.6,0.07,0.144,0.984,0.0028,N1
50.45,0.6423,-23.86,26.88,89.5,0.075,0.151,0.977,0.0083,N1
50.46,1.1241,-25.67,18.53,89.5,0.078,0.163,0.981,0.0029,N1
50.47,1.1685,-16.92,24.92,89.7,0.072,0.141,0.976,0.011,N1
50.48,0.7518,8.21,34.4,89.6,0.072,0.15,0.981,0.0046,N1
50.49,0.3053,-28.87,24.53,90.0,0.075,0.143,0.981,0.0054,N1
50.5,-0.1288,5.1,28.31,89.4,0.092,0.157,0.99,0.0064,N1
50.51,-0.3067,15.49,25.11,89.5,0.083,0.148,0.978,0.007,N1
50.52,-0.3176,38.01,12.77,89.7,0.081,0.158,0.982,0.0022,N1
50.53,-0.2414,12.05,19.56,89.8,0.085,0.144,0.986,0.0,N1
50.54,-0.1298,-20.74,15.22,89.6,0.078,0.145,0.98,0.0063,N1
50.55,-0.0847,-20.63,21.78,90.0,0.082,0.15,0.98,0.0056,N1
50.56,-0.0423,12.89,19.99,89.6,0.079,0.152,0.983,0.0024,N1
50.57,-0.0449,25.55,20.88,89.5,0.075,0.153,0.972,0.0129,N1
50.58,-0.0642,13.09,12.92,89.9,0.088,0.153,0.975,0.0089,N1
50.59,-0.0193,7.25,16.25,89.9,0.087,0.146,0.979,0.0067,N1
50.6,-0.0152,-0.41,21.4,90.3,0.074,0.149,0.978,0.0076,N1
50.61,0.0287,-0.87,8.19,90.0,0.078,0.155,0.984,0.0003,N1
50.62,0.056,22.27,9.74,89.8,0.076,0.147,0.979,0.0072,N1
50.63,0.136,9.07,19.96,89.9,0.079,0.156,0.987,0.0026,N1
50.64,0.153,15.51,14.37,89.5,0.084,0.149,0.981,0.0043,N1
50.65,0.1592,14.87,14.36,90.0,0.085,0.156,0.976,0.0077,N1
50.66,0.2079,9.19,7.01,89.6,0.086,0.151,0.979,0.0052,N1
50.67,0.2594,-7.12,13.64,89.5,0.079,0.154,0.981,0.0042,N1
50.68,0.2925,82.29,5.26,90.1,0.085,0.153,0.984,0.0008,N1
50.69,0.3345,2.5,8.31,90.0,0.08,0.158,0.98,0.0047,N1
50.7,0.2957,28.11,4.17,90.0,0.074,0.153,0.973,0.0124,N1
50.71,0.2795,1.02,7.8,90.0,0.088,0.15,0.973,0.0116,N1
50.72,0.2115,7.44,9.39,89.7,0.081,0.148,0.977,0.008,N1
50.73,0.1807,-3.1,10.13,89.6,0.071,0.151,0.987,0.0005,N1
50.74,0.1263,13.48,7.38,89.9,0.082,0.148,0.98,0.0053,N1
50.75,0.0531,-9.22,1.22,89.5,0.083,0.142,0.975,0.0116,N1
50.76,0.0459,-6.28,9.69,90.3,0.083,0.146,0.977,0.0084,N1
50.77,0.021,-29.52,-0.16,90.4,0.079,0.15,0.978,0.0072,N1
50.78,-0.0116,-17.69,1.39,89.9,0.08,0.154,0.983,0.0016,N1
50.79,-0.0341,-15.55,-12.5,90.1,0.088,0.142,0.976,0.0097,N1
50.8,-0.002,-18.34,-5.6,89.6,0.091,0.152,0.981,0.0036,N1
50.81,-0.0323,8.06,2.42,90.4,0.088,0.139,0.98,0.0064,N1
50.82,-0.0703,-39.95,-9.83,89.8,0.077,0.142,0.981,0.0058,N1
50.83,-0.0341,-32.45,-0.46,89.9,0.084,0.153,0.973,0.0119,N1
50.84,-0.0439,22.09,-2.72,89.9,0.079,0.152,0.974,0.0107,N1
50.85,-0.0154,-19.59,6.75,89.9,0.074,0.148,0.973,0.0134,N1
50.86,-0.0467,-8.48,-4.79,90.4,0.09,0.145,0.986,0.0005,N1
50.87,-0.0495,7.63,-7.48,90.0,0.079,0.157,0.982,0.0022,N1
50.88,-0.0346,-32.61,-3.0,90.1,0.082,0.147,0.983,0.0023,N1
50.89,-0.0103,-4.06,-8.46,90.2,0.084,0.144,0.978,0.0081,N1
50.9,-0.0577,-50.44,-5.22,90.4,0.078,0.141,0.983,0.0043,N1
50.91,-0.0105,6.3,-10.09,90.1,0.085,0.154,0.983,0.0014,N1
50.92,-0.0219,-18.01,-13.27,90.1,0.072,0.155,0.971,0.0144,N1
50.93,-0.0411,9.53,-12.39,89.9,0.089,0.152,0.988,0.0032,N1
50.94,-0.0379,20.95,-10.08,90.3,0.069,0.147,0.99,0.0029,N1
50.95,-0.0311,25.24,-13.16,90.4,0.073,0.151,0.98,0.0058,N1
50.96,-0.0559,-6.23,-5.93,90.2,0.083,0.146,0.977,0.0081,N1
50.97,-0.0662,3.16,-11.39,90.0,0.083,0.149,0.982,0.0036,N1
50.98,-0.0271,-3.3,-17.7,90.1,0.082,0.147,0.978,0.0079,N1
50.99,-0.0209,-14.13,-19.73,90.2,0.087,0.165,0.991,0.0079,N1
51.0,-0.0115,16.04,-10.4,90.0,0.084,0.144,0.99,0.0037,N1
51.01,-0.0571,8.4,-14.29,90.3,0.075,0.161,0.987,0.0026,N1
51.02,-0.0442,0.79,-19.96,90.2,0.084,0.153,0.981,0.004,N1
51.03,-0.0391,-47.35,-13.18,90.5,0.082,0.153,0.974,0.0103,N1
51.04,-0.0158,10.19,-19.89,90.2,0.083,0.148,0.975,0.0106,N1
51.05,-0.0231,-2.18,-13.44,90.4,0.079,0.148,0.99,0.0037,N1
51.06,-0.006,-8.66,-16.21,90.4,0.076,0.155,0.971,0.0134,N1
51.07,-0.0275,-24.41,-25.54,90.1,0.075,0.145,0.985,0.0017,N1
51.08,0.0254,0.81,-18.53,90.5,0.09,0.153,0.991,0.0067,N1
51.09,-0.0693,28.58,-23.63,90.7,0.076,0.149,0.985,0.0006,N1
51.1,-0.0188,-0.43,-22.4,90.2,0.078,0.149,0.974,0.0117,N1
51.11,-0.0053,25.35,-21.02,90.8,0.078,0.148,0.979,0.0065,N1
51.12,-0.0457,-0.59,-27.54,90.7,0.08,0.146,0.977,0.0091,N1
51.13,-0.0183,-7.54,-26.39,90.5,0.077,0.144,0.981,0.0058,N1
51.14,-0.0151,-3.58,-19.45,90.4,0.074,0.147,0.975,0.0109,N1
51.15,0.0413,-14.79,-24.75,90.8,0.077,0.152,0.985,0.0,N1
51.16,-0.0066,7.54,-26.58,90.2,0.068,0.149,0.979,0.0075,N1
51.17,0.0784,1.58,-25.68,90.9,0.072,0.147,0.971,0.0151,N1
51.18,0.0812,-20.52,-31.36,90.4,0.083,0.147,0.984,0.0014,N1
51.19,0.098,0.66,-23.06,90.6,0.077,0.151,0.975,0.0104,N1
51.2,0.1605,-30.64,-27.23,90.8,0.075,0.145,0.982,0.0049,N1
51.21,0.1407,-7.68,-35.05,90.5,0.077,0.151,0.979,0.0067,N1
51.22,0.0883,-16.91,-35.01,90.7,0.083,0.154,0.985,0.0002,N1
51.23,0.0728,20.01,-20.05,90.7,0.076,0.145,0.985,0.0018,N1
51.24,0.0176,-11.9,-34.09,90.7,0.083,0.149,0.975,0.0104,N1
51.25,-0.0184,7.04,-39.61,90.4,0.086,0.144,0.973,0.0129,N1
51.26,0.0251,-2.07,-28.13,90.7,0.078,0.146,0.98,0.0063,N1
51.27,-0.0009,9.76,-31.43,90.4,0.079,0.15,0.974,0.011,N1
51.28,-0.0311,-1.69,-38.14,90.8,0.084,0.149,0.987,0.0022,N1
51.29,-0.0005,-13.37,-27.59,90.6,0.076,0.153,0.976,0.0088,N1
51.3,-0.0323,-17.26,-25.62,90.6,0.089,0.151,0.973,0.011,N1
51.31,-0.0727,1.59,-33.08,90.6,0.076,0.154,0.973,0.0123,N1
51.32,-0.1142,-34.3,-34.08,90.8,0.088,0.156,0.98,0.0036,N1
51.33,0.0529,6.77,-33.79,90.5,0.084,0.154,0.979,0.0052,N1
51.34,0.4726,-10.92,-26.33,90.7,0.087,0.146,0.98,0.0049,N1
51.35,1.0113,-1.82,-38.84,90.8,0.076,0.154,0.981,0.0037,N1
51.36,1.2549,9.99,-26.47,90.6,0.086,0.155,0.982,0.0022,N1
51.37,1.0003,-26.82,-41.31,90.8,0.082,0.144,0.986,0.0005,N1
51.38,0.4777,-0.03,-29.87,90.8,0.073,0.151,0.98,0.0059,N1
51.39,0.0798,26.98,-37.59,90.9,0.074,0.149,0.971,0.0145,N1
51.4,-0.2121,13.31,-31.27,90.7,0.085,0.144,0.987,0.0012,N1
51.41,-0.3137,28.57,-34.79,90.5,0.08,0.145,0.977,0.009,N1
51.42,-0.2377,17.19,-32.03,91.0,0.081,0.147,0.986,0.0003,N1
51.43,-0.1441,18.91,-34.4,90.8,0.074,0.152,0.977,0.008,N1
51.44,-0.0153,-22.22,-35.02,90.7,0.078,0.147,0.988,0.0016,N1
51.45,-0.0164,23.51,-41.54,90.7,0.08,0.138,0.982,0.0054,N1
51.46,-0.0267,-9.69,-32.37,90.5,0.086,0.146,0.981,0.0049,N1
51.47,0.0222,2.52,-40.82,90.9,0.079,0.146,0.992,0.0054,N1
51.48,0.0598,-40.16,-42.12,90.9,0.074,0.146,0.985,0.0018,N1
51.49,0.0581,-7.67,-40.18,91.0,0.077,0.149,0.98,0.0053,N1
51.5,0.0521,-8.7,-41.64,91.3,0.068,0.149,0.979,0.0075,N1
51.51,0.0997,-21.57,-46.11,90.8,0.078,0.14,0.984,0.0029,N1
51.52,0.1504,10.77,-44.09,91.1,0.068,0.15,0.976,0.0099,N1
51.53,0.1911,14.25,-35.22,90.7,0.081,0.154,0.974,0.011,N1
51.54,0.2392,-0.48,-39.27,90.7,0.087,0.155,0.979,0.0054,N1
51.55,0.3068,-14.32,-33.64,90.8,0.084,0.154,0.975,0.009,N1
51.56,0.3403,-26.77,-41.29,90.9,0.079,0.139,0.975,0.0121,N1
51.57,0.417,14.65,-41.18,90.6,0.087,0.146,0.983,0.0028,N1
51.58,0.3782,-13.63,-30.4,91.2,0.081,0.146,0.987,0.0008,N1
51.59,0.3856,18.07,-40.01,91.0,0.071,0.149,0.968,0.0179,N1
51.6,0.3466,-1.49,-41.52,91.1,0.08,0.149,0.983,0.0028,N1
51.61,0.3155,-23.34,-37.23,91.0,0.081,0.152,0.977,0.0076,N1
51.62,0.2581,3.69,-41.45,91.1,0.088,0.15,0.981,0.004,N1
51.63,0.2056,-49.29,-40.55,91.0,0.083,0.151,0.971,0.014,N1
51.64,0.1627,6.18,-42.07,90.8,0.075,0.15,0.981,0.0049,N1
51.65,0.0828,15.69,-41.4,90.7,0.08,0.159,0.984,0.0,N1
51.66,0.1122,-16.82,-57.33,91.0,0.085,0.152,0.974,0.0107,N1
51.67,0.1221,-2.88,-40.24,91.0,0.086,0.144,0.981,0.0043,N1
51.68,0.0209,-29.96,-43.93,91.4,0.083,0.157,0.981,0.0032,N1
51.69,0.0325,9.87,-39.8,91.1,0.083,0.146,0.979,0.0071,N1
51.7,0.0554,-6.79,-40.43,91.3,0.088,0.154,0.982,0.0024,N1
51.71,0.0295,11.4,-36.61,91.1,0.079,0.15,0.976,0.009,N1
51.72,0.0565,34.09,-45.66,91.2,0.082,0.152,0.976,0.0089,N1
51.73,0.0154,-18.23,-45.38,91.0,0.075,0.15,0.982,0.0041,N1
51.74,0.0129,26.05,-44.37,91.3,0.091,0.146,0.985,0.0001,N1
51.75,0.0169,-17.69,-43.07,91.0,0.077,0.155,0.98,0.0046,N1
51.76,0.0202,-13.64,-37.12,91.0,0.086,0.148,0.983,0.0027,N1
51.77,0.0436,-5.65,-38.98,91.4,0.08,0.148,0.977,0.009,N1
51.78,0.0388,-12.51,-41.43,91.5,0.081,0.145,0.985,0.001,N1
51.79,0.0072,-13.72,-45.89,90.9,0.078,0.147,0.987,0.0014,N1
51.8,0.0392,-2.2,-34.78,91.3,0.082,0.145,0.976,0.0101,N1
51.81,0.0006,18.16,-30.08,91.1,0.077,0.143,0.983,0.0036,N1
51.82,0.0493,-14.84,-37.17,91.1,0.084,0.148,0.976,0.0089,N1
51.83,0.0372,28.89,-41.36,91.4,0.075,0.144,0.982,0.0042,N1
51.84,0.0551,3.2,-42.7,91.5,0.083,0.147,0.981,0.0041,N1
51.85,0.0142,-6.81,-33.69,91.3,0.082,0.147,0.982,0.0037,N1
51.86,0.0267,23.57,-36.48,91.2,0.083,0.152,0.983,0.0021,N1
51.87,0.0346,2.52,-38.59,91.8,0.078,0.152,0.978,0.0076,N1
51.88,0.0215,-9.61,-38.42,91.7,0.079,0.151,0.988,0.0028,N1
51.89,0.0123,40.22,-38.51,91.2,0.068,0.139,0.982,0.0061,N1
51.9,0.0411,17.23,-29.31,91.4,0.083,0.153,0.981,0.0034,N1
51.91,0.022,11.72,-41.32,91.2,0.084,0.147,0.98,0.0058,N1
51.92,-0.0069,-24.73,-38.74,91.7,0.088,0.149,0.974,0.011,N1
51.93,0.01,-9.28,-29.28,91.4,0.084,0.16,0.978,0.0052,N1
51.94,0.0565,-15.49,-40.6,91.6,0.086,0.146,0.984,0.0015,N1
51.95,0.0715,-20.93,-40.3,91.7,0.08,0.158,0.984,0.0002,N1
51.96,0.0451,-1.26,-34.83,91.4,0.088,0.152,0.978,0.0064,N1
51.97,0.0098,7.15,-33.33,91.2,0.081,0.155,0.977,0.0073,N1
51.98,0.0391,12.39,-27.93,91.2,0.084,0.14,0.974,0.0125,N1
51.99,0.0658,-25.15,-30.86,91.5,0.076,0.146,0.979,0.0076,N1
52.0,-0.0158,11.76,-31.6,91.3,0.087,0.147,0.975,0.0101,N1
52.01,0.0495,-6.23,-31.21,91.9,0.078,0.145,0.977,0.0091,N1
52.02,0.0336,-12.37,-28.75,91.4,0.088,0.149,0.984,0.0008,N1
52.03,0.029,-22.93,-34.76,91.5,0.085,0.15,0.977,0.0076,N1
52.04,0.0409,4.04,-33.27,91.2,0.081,0.154,0.972,0.0124,N1
52.05,0.0901,-16.85,-34.18,91.9,0.077,0.153,0.984,0.0007,N1
52.06,0.1047,27.42,-24.52,91.6,0.074,0.153,0.978,0.0073,N1
52.07,0.1259,1.78,-28.57,91.6,0.078,0.139,0.983,0.0037,N1
52.08,0.1393,0.9,-32.41,91.4,0.083,0.148,0.984,0.001,N1
52.09,0.2291,33.49,-23.24,91.6,0.076,0.147,0.985,0.0016,N1
52.1,0.1919,-25.59,-26.0,92.1,0.077,0.15,0.987,0.0011,N1
52.11,0.179,-31.76,-13.72,91.5,0.08,0.145,0.986,0.0002,N1
52.12,0.156,-16.78,-20.25,91.7,0.08,0.146,0.984,0.0022,N1
52.13,0.1499,-17.17,-21.11,91.8,0.083,0.146,0.98,0.0059,N1
52.14,0.1156,-17.31,-21.38,91.7,0.073,0.153,0.98,0.0054,N1
52.15,0.0851,-17.36,-20.84,91.7,0.078,0.15,0.987,0.0015,N1
52.16,0.0505,-7.23,-25.05,91.8,0.078,0.155,0.984,0.0011,N1
52.17,0.0818,-20.02,-22.9,91.9,0.083,0.156,0.98,0.0042,N1
52.18,0.0615,22.79,-31.01,91.7,0.08,0.143,0.986,0.0009,N1
52.19,0.0468,3.93,-23.94,91.4,0.084,0.154,0.976,0.0086,N1
52.2,0.0062,-8.85,-19.87,91.7,0.081,0.153,0.983,0.0024,N1
52.21,-0.07,-24.38,-21.49,91.7,0.08,0.146,0.982,0.0036,N1
52.22,-0.0085,7.63,-11.93,92.1,0.078,0.156,0.981,0.0033,N1
52.23,0.3171,-4.43,-19.79,91.9,0.083,0.144,0.981,0.0055,N1
52.24,0.753,25.3,-19.09,91.6,0.084,0.151,0.98,0.0052,N1
52.25,1.2239,-29.61,-16.73,91.3,0.085,0.147,0.979,0.0064,N1
52.26,1.2561,-57.08,-25.84,91.7,0.083,0.152,0.969,0.0157,N1
52.27,0.8352,7.17,-4.31,91.9,0.08,0.156,0.978,0.0062,N1
52.28,0.3465,14.11,-9.89,91.9,0.08,0.148,0.979,0.007,N1
52.29,-0.0225,-18.81,-14.8,91.6,0.088,0.144,0.983,0.0024,N1
52.3,-0.2143,21.59,-8.57,91.7,0.079,0.153,0.972,0.0131,N1
52.31,-0.2369,-3.67,-20.69,91.7,0.075,0.151,0.97,0.0156,N1
52.32,-0.1595,29.59,-7.85,91.7,0.077,0.151,0.983,0.0021,N1
52.33,-0.0014,0.58,-14.23,91.7,0.077,0.148,0.984,0.0018,N1
52.34,0.0538,13.76,-11.54,91.9,0.078,0.147,0.982,0.0037,N1
52.35,0.0537,23.86,-15.63,91.9,0.084,0.151,0.982,0.0035,N1
52.36,0.0738,15.29,-10.71,91.9,0.089,0.146,0.986,0.0012,N1
52.37,0.0657,-28.93,-8.56,92.0,0.083,0.148,0.973,0.0123,N1
52.38,0.0551,-10.57,-5.37,91.9,0.08,0.146,0.978,0.0076,N1
52.39,0.1143,-12.73,-14.66,91.8,0.068,0.156,0.984,0.0012,N1
52.4,0.1244,16.2,-11.17,91.6,0.08,0.142,0.986,0.0007,N1
52.41,0.1795,16.24,-11.76,91.7,0.077,0.153,0.979,0.006,N1
52.42,0.2306,5.14,-1.11,91.8,0.079,0.15,0.982,0.004,N1
52.43,0.2365,32.59,7.51,91.9,0.08,0.152,0.981,0.004,N1
52.44,0.2918,-9.55,-5.45,92.3,0.078,0.151,0.973,0.0121,N1
52.45,0.3795,8.65,5.42,92.3,0.083,0.15,0.982,0.0034,N1
52.46,0.3994,8.01,-4.89,91.8,0.08,0.147,0.98,0.0054,N1
52.47,0.3813,19.48,5.34,92.0,0.086,0.151,0.983,0.002,N1
52.48,0.4131,26.38,16.66,92.2,0.081,0.149,0.978,0.0077,N1
52.49,0.3781,5.46,0.08,91.9,0.074,0.156,0.985,0.0003,N1
52.5,0.3536,24.29,3.3,92.1,0.075,0.147,0.977,0.0093,N1
52.51,0.3321,-27.06,-0.21,92.0,0.084,0.151,0.985,0.0002,N1
52.52,0.2814,11.86,2.73,92.1,0.088,0.152,0.981,0.0032,N1
52.53,0.2376,2.19,8.58,92.0,0.079,0.15,0.984,0.0012,N1
52.54,0.1738,-9.76,-7.18,92.1,0.079,0.153,0.984,0.001,N1
52.55,0.1249,29.11,17.09,92.5,0.08,0.148,0.98,0.0059,N1
52.56,0.1125,-10.66,-0.79,91.9,0.088,0.15,0.976,0.0091,N1
52.57,0.0742,8.69,2.96,92.4,0.077,0.143,0.977,0.0093,N1
52.58,0.0855,7.99,10.26,92.3,0.078,0.151,0.973,0.0123,N1
52.59,0.0516,3.29,3.17,92.1,0.073,0.149,0.984,0.0026,N1
52.6,0.0196,-13.08,8.45,92.6,0.083,0.147,0.978,0.0072,N1
52.61,0.0655,-7.78,9.01,92.2,0.075,0.148,0.982,0.0041,N1
52.62,0.0122,-1.14,18.24,92.2,0.077,0.154,0.977,0.0083,N1
52.63,0.0691,11.11,18.62,92.3,0.089,0.145,0.986,0.0008,N1
52.64,0.0492,2.07,17.2,92.3,0.079,0.146,0.979,0.0069,N1
52.65,0.0347,-7.08,11.93,92.3,0.078,0.147,0.97,0.0154,N1
52.66,0.0478,-34.73,12.23,92.5,0.079,0.148,0.982,0.0037,N1
52.67,0.0633,10.29,14.29,92.2,0.085,0.138,0.984,0.0029,N1
52.68,0.0232,7.82,22.86,92.3,0.074,0.155,0.989,0.0037,N1
52.69,0.0436,-6.97,13.34,92.3,0.085,0.144,0.979,0.0069,N1
52.7,0.0464,0.05,17.37,92.2,0.081,0.152,0.986,0.0008,N1
52.71,0.0217,-3.99,20.81,92.2,0.088,0.151,0.978,0.0067,N1
52.72,0.0533,-6.36,19.53,92.5,0.082,0.152,0.987,0.0022,N1
52.73,0.0482,-17.03,18.35,92.2,0.084,0.154,0.976,0.0084,N1
52.74,0.0299,-27.71,19.96,92.5,0.075,0.15,0.979,0.0064,N1
52.75,0.0417,3.41,23.34,92.2,0.088,0.146,0.99,0.0043,N1
52.76,0.0434,15.98,15.82,92.8,0.08,0.159,0.984,0.0,N1
52.77,0.0542,7.5,26.83,92.4,0.085,0.146,0.979,0.0065,N1
52.78,0.0446,-8.83,23.25,92.5,0.085,0.148,0.984,0.001,N1
52.79,0.0583,10.16,28.6,92.6,0.073,0.157,0.977,0.008,N1
52.8,0.0151,-8.89,25.06,92.3,0.082,0.151,0.98,0.0055,N1
52.81,0.0271,12.22,30.12,92.5,0.084,0.156,0.978,0.0065,N1
52.82,0.0636,-22.98,24.69,92.4,0.07,0.152,0.978,0.0076,N1
52.83,0.0444,0.03,29.38,92.5,0.076,0.15,0.977,0.0083,N1
52.84,0.0603,-4.41,17.5,92.5,0.087,0.144,0.98,0.0054,N1
52.85,0.0467,-8.19,22.68,92.8,0.076,0.147,0.981,0.0048,N1
52.86,0.0099,-8.29,27.68,92.7,0.08,0.151,0.983,0.0025,N1
52.87,0.0329,-55.56,25.65,92.4,0.081,0.148,0.984,0.0016,N1
52.88,0.0287,17.52,29.81,92.5,0.084,0.157,0.976,0.0082,N1
52.89,0.0391,10.3,30.01,92.7,0.082,0.145,0.972,0.0141,N1
52.9,0.0894,-30.99,37.49,92.6,0.081,0.142,0.977,0.0099,N1
52.91,0.0517,13.57,21.83,92.4,0.071,0.149,0.988,0.0023,N1
52.92,0.0418,-22.23,31.6,92.4,0.076,0.147,0.977,0.0089,N1
52.93,0.0977,-11.47,30.03,92.7,0.081,0.156,0.974,0.0104,N1
52.94,0.144,15.69,37.53,92.4,0.075,0.149,0.98,0.006,N1
52.95,0.1501,1.69,28.27,92.6,0.076,0.152,0.98,0.0056,N1
52.96,0.2212,17.61,34.03,92.5,0.07,0.151,0.983,0.0032,N1
52.97,0.1506,5.62,36.64,92.5,0.083,0.14,0.977,0.0096,N1
52.98,0.155,-17.97,38.05,92.4,0.083,0.137,0.989,0.002,N1
52.99,0.1372,-19.58,35.46,92.8,0.079,0.144,0.977,0.009,N1
53.0,0.0584,-28.09,35.22,92.2,0.081,0.157,0.983,0.0017,N1
53.01,0.0552,-20.89,41.14,92.5,0.081,0.15,0.983,0.0025,N1
53.02,-0.008,31.81,33.46,93.0,0.082,0.157,0.972,0.012,N1
53.03,0.0195,-33.4,34.19,92.8,0.082,0.161,0.971,0.012,N1
53.04,-0.0181,-11.56,23.27,93.0,0.079,0.159,0.976,0.0084,N1
53.05,0.0252,8.3,46.29,92.9,0.08,0.148,0.973,0.012,N1
53.06,-0.0391,14.31,36.6,93.1,0.071,0.149,0.972,0.0137,N1
53.07,-0.0878,18.1,41.88,92.9,0.068,0.154,0.968,0.0177,N1
53.08,-0.1209,-26.95,40.3,92.7,0.08,0.149,0.985,0.0003,N1
53.09,0.1135,9.53,38.26,92.6,0.08,0.152,0.988,0.0023,N1
53.1,0.5047,1.87,38.58,92.4,0.08,0.148,0.973,0.0125,N1
53.11,1.0799,-28.25,33.77,92.9,0.075,0.152,0.979,0.0061,N1
53.12,1.2642,-10.25,39.86,92.8,0.073,0.15,0.976,0.0096,N1
53.13,0.9579,21.22,32.92,92.7,0.074,0.151,0.973,0.0121,N1
53.14,0.4738,26.04,38.99,92.6,0.078,0.146,0.985,0.0011,N1
53.15,0.007,22.09,32.29,92.6,0.074,0.154,0.977,0.0084,N1
53.16,-0.2234,3.36,32.1,92.8,0.079,0.145,0.988,0.0014,N1
53.17,-0.303,6.39,35.2,92.6,0.075,0.161,0.977,0.0073,N1
53.18,-0.2104,-9.86,38.16,92.8,0.072,0.141,0.98,0.0076,N1
53.19,-0.0872,-12.42,32.81,92.7,0.084,0.155,0.985,0.0005,N1
53.2,0.0051,-15.75,33.37,92.8,0.083,0.159,0.968,0.016,N1
53.21,0.0191,-4.02,39.27,93.2,0.082,0.144,0.99,0.0034,N1
53.22,-0.0061,2.23,36.25,93.0,0.079,0.158,0.982,0.0024,N1
53.23,0.0081,9.69,34.79,92.7,0.083,0.149,0.982,0.0037,N1
53.24,0.0174,-7.9,39.57,92.5,0.077,0.154,0.983,0.0015,N1
53.25,0.054,14.66,48.59,92.5,0.089,0.142,0.981,0.0044,N1
53.26,0.0866,5.57,33.98,92.6,0.088,0.145,0.972,0.0136,N1
53.27,0.1062,24.8,36.03,93.3,0.089,0.147,0.989,0.0038,N1
53.28,0.1495,23.41,39.65,92.9,0.09,0.148,0.974,0.0107,N1
53.29,0.1561,-9.78,44.75,92.9,0.08,0.14,0.98,0.0068,N1
53.3,0.2358,-4.05,44.13,92.9,0.079,0.153,0.984,0.001,N1
53.31,0.291,-12.03,41.56,93.2,0.079,0.152,0.976,0.009,N1
53.32,0.2998,12.09,40.99,92.9,0.082,0.152,0.985,0.0005,N1
53.33,0.3067,-11.95,43.53,93.2,0.076,0.147,0.977,0.009,N1
53.34,0.3117,10.04,38.41,93.5,0.076,0.15,0.984,0.0022,N1
53.35,0.3304,-5.46,40.66,93.1,0.082,0.146,0.987,0.0017,N1
