timestamp_sec,ecg_mv,emg_uv,eog_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
24.97,0.0054,55.82,-3.5,98.6,0.08,0.149,0.974,0.0116,W
24.98,0.0125,-76.31,-3.15,98.3,0.085,0.158,0.978,0.0053,W
24.99,0.0111,29.5,1.27,98.4,0.084,0.145,0.971,0.0149,W
25.0,0.004,32.12,-1.31,98.1,0.083,0.159,0.983,0.0005,W
25.01,-0.033,95.5,1.9,98.5,0.077,0.143,0.982,0.0045,W
25.02,0.0048,-46.53,1.78,98.3,0.079,0.146,0.978,0.0083,W
25.03,-0.0153,-46.01,4.17,98.3,0.086,0.146,0.981,0.0042,W
25.04,0.0263,69.06,-2.06,98.3,0.081,0.156,0.983,0.0011,W
25.05,0.0352,46.2,-7.57,98.4,0.081,0.157,0.98,0.0046,W
25.06,-0.0301,71.03,0.78,98.4,0.072,0.152,0.985,0.001,W
25.07,-0.0037,85.73,-2.11,98.2,0.082,0.147,0.98,0.0051,W
25.08,0.035,-23.75,-11.14,98.3,0.081,0.157,0.975,0.0092,W
25.09,0.0475,-6.71,9.31,98.6,0.079,0.143,0.971,0.0151,W
25.1,0.0521,-3.59,-6.05,98.0,0.074,0.148,0.986,0.0002,W
25.11,0.0623,58.12,1.16,98.1,0.076,0.149,0.977,0.0088,W
25.12,0.0679,-20.32,6.28,98.3,0.078,0.156,0.976,0.0087,W
25.13,0.1612,-3.14,3.94,98.5,0.084,0.148,0.975,0.0107,W
25.14,0.1663,8.44,6.84,98.2,0.087,0.152,0.983,0.001,W
25.15,0.1557,21.14,1.0,98.4,0.083,0.144,0.985,0.0013,W
25.16,0.1457,-17.86,0.48,98.3,0.072,0.15,0.981,0.0049,W
25.17,0.125,-49.56,-5.58,98.4,0.075,0.149,0.982,0.0035,W
25.18,0.0622,12.95,-11.78,98.4,0.086,0.158,0.981,0.0026,W
25.19,0.0583,59.13,1.36,98.0,0.084,0.152,0.988,0.003,W
25.2,0.0652,-10.3,0.4,98.3,0.082,0.141,0.984,0.0029,W
25.21,0.0232,-39.95,4.94,98.5,0.076,0.153,0.978,0.0069,W
25.22,0.0086,3.73,-8.84,98.1,0.081,0.152,0.985,0.0,W
25.23,0.0365,23.0,-0.2,98.4,0.082,0.15,0.964,0.0213,W
25.24,0.0051,32.75,-1.36,98.2,0.079,0.146,0.995,0.0089,W
25.25,0.0084,13.29,1.78,98.3,0.081,0.148,0.975,0.0101,W
25.26,-0.1208,-11.67,5.44,98.2,0.083,0.148,0.985,0.0008,W
25.27,-0.0165,-11.99,6.07,98.3,0.093,0.151,0.976,0.0085,W
25.28,0.2799,-10.58,0.6,98.4,0.08,0.149,0.981,0.0046,W
25.29,0.7871,-57.19,-0.01,98.0,0.078,0.156,0.98,0.005,W
25.3,1.2302,-38.67,-12.41,98.2,0.087,0.145,0.975,0.0102,W
25.31,1.2136,14.78,3.94,98.5,0.09,0.151,0.986,0.0012,W
25.32,0.7468,-72.08,-5.93,98.2,0.081,0.144,0.978,0.0077,W
25.33,0.2674,-5.04,-0.49,98.5,0.077,0.155,0.983,0.0023,W
25.34,-0.0858,9.08,12.46,98.3,0.072,0.16,0.983,0.0017,W
25.35,-0.2231,29.59,2.62,98.4,0.088,0.139,0.975,0.0115,W
25.36,-0.2552,-22.42,-2.95,98.4,0.075,0.151,0.975,0.0104,W
25.37,-0.1232,-1.28,-4.81,98.2,0.075,0.143,0.975,0.0118,W
25.38,-0.0321,22.63,-2.44,98.3,0.085,0.15,0.984,0.0012,W
25.39,0.0375,-12.99,-3.44,98.1,0.074,0.142,0.974,0.013,W
25.4,0.0612,9.89,-4.1,98.1,0.076,0.156,0.985,0.0002,W
25.41,0.0546,47.56,3.05,98.3,0.079,0.148,0.979,0.0069,W
25.42,0.0414,-54.85,-4.3,98.0,0.076,0.152,0.99,0.0044,W
25.43,0.0503,-103.35,6.47,98.3,0.082,0.142,0.982,0.0039,W
25.44,0.0536,-61.63,-1.47,98.5,0.086,0.152,0.981,0.0038,W
25.45,0.1581,-14.88,2.96,98.1,0.081,0.149,0.981,0.0043,W
25.46,0.1378,23.41,-4.96,98.5,0.071,0.156,0.981,0.0042,W
25.47,0.1884,82.24,-0.91,98.3,0.08,0.158,0.984,0.0005,W
25.48,0.2746,66.46,7.38,98.4,0.084,0.146,0.978,0.008,W
25.49,0.286,-78.03,-4.34,98.4,0.077,0.145,0.978,0.0081,W
25.5,0.3117,-25.16,-5.26,98.4,0.076,0.152,0.984,0.0015,W
25.51,0.3253,41.0,-4.04,98.2,0.074,0.154,0.982,0.0035,W
25.52,0.3703,-15.92,-2.02,98.2,0.08,0.154,0.976,0.0091,W
25.53,0.4019,34.83,-0.22,98.4,0.084,0.157,0.981,0.0027,W
25.54,0.3717,-12.35,-1.37,98.0,0.077,0.148,0.984,0.0019,W
25.55,0.3046,16.4,-1.99,98.5,0.063,0.153,0.984,0.0018,W
25.56,0.3081,62.79,-4.85,98.2,0.083,0.151,0.972,0.0124,W
25.57,0.2367,26.12,-4.67,98.1,0.076,0.139,0.973,0.0145,W
25.58,0.2026,11.14,-1.69,98.3,0.073,0.15,0.987,0.0008,W
25.59,0.1747,1.95,-1.97,98.3,0.078,0.145,0.972,0.0139,W
25.6,0.1185,67.16,1.42,98.3,0.073,0.145,0.982,0.0047,W
25.61,0.1303,1.84,-2.7,98.2,0.07,0.15,0.986,0.0001,W
25.62,0.0433,-34.36,-0.83,98.3,0.077,0.153,0.979,0.0059,W
25.63,0.0522,115.12,-6.33,98.4,0.08,0.149,0.986,0.0003,W
25.64,0.0605,-23.44,7.28,98.5,0.079,0.16,0.98,0.0041,W
25.65,0.0395,-8.15,0.11,98.2,0.079,0.148,0.983,0.003,W
25.66,0.0603,13.74,-1.52,98.3,0.084,0.146,0.979,0.0062,W
25.67,0.0291,50.76,2.97,98.5,0.079,0.147,0.967,0.0184,W
25.68,0.071,-36.23,1.21,98.4,0.085,0.152,0.987,0.0022,W
25.69,0.0628,36.92,0.05,98.3,0.082,0.15,0.978,0.0067,W
25.7,0.0626,55.51,3.87,98.3,0.078,0.147,0.975,0.0108,W
25.71,0.0732,-8.39,5.41,98.2,0.077,0.149,0.977,0.0089,W
25.72,0.0345,58.4,2.42,98.1,0.077,0.148,0.975,0.0107,W
25.73,0.0548,-10.88,-1.45,98.3,0.08,0.15,0.982,0.003,W
25.74,0.0366,39.13,14.01,98.1,0.074,0.151,0.991,0.005,W
25.75,0.0384,-38.14,4.24,98.3,0.08,0.143,0.979,0.0071,W
25.76,0.0556,49.98,-0.6,98.3,0.074,0.153,0.977,0.0084,W
25.77,0.054,20.62,-0.7,98.1,0.071,0.142,0.978,0.0095,W
25.78,0.0515,-78.04,-2.06,98.2,0.091,0.147,0.975,0.0093,W
25.79,0.0387,9.73,11.78,98.3,0.078,0.15,0.982,0.004,W
25.8,0.0481,36.08,1.36,98.3,0.073,0.145,0.984,0.003,W
25.81,0.0503,-1.38,-2.16,98.5,0.088,0.146,0.986,0.0004,W
25.82,0.0343,-22.41,-6.17,98.3,0.074,0.146,0.984,0.0022,W
25.83,0.061,48.53,-0.36,98.1,0.083,0.148,0.984,0.0017,W
25.84,0.0464,-86.36,2.26,98.4,0.078,0.15,0.984,0.0014,W
25.85,0.0794,32.38,6.1,98.2,0.075,0.149,0.986,0.0001,W
25.86,0.1195,-69.13,5.82,98.4,0.087,0.15,0.976,0.0092,W
25.87,0.1719,24.86,-5.05,98.1,0.081,0.152,0.981,0.0039,W
25.88,0.1825,-31.48,0.45,98.3,0.086,0.155,0.979,0.0052,W
25.89,0.2116,-12.46,-4.2,98.3,0.076,0.142,0.973,0.0142,W
25.9,0.1632,-82.28,-2.11,98.3,0.079,0.148,0.977,0.009,W
25.91,0.1709,-2.39,3.06,98.4,0.08,0.148,0.985,0.0005,W
25.92,0.1439,-7.36,0.39,98.3,0.077,0.155,0.984,0.0009,W
25.93,0.1462,22.88,3.27,98.1,0.085,0.165,0.979,0.0032,W
25.94,0.0749,-5.19,-1.88,98.2,0.082,0.148,0.969,0.0158,W
25.95,0.0841,59.76,-3.62,98.4,0.085,0.152,0.975,0.0091,W
25.96,0.0619,13.03,-2.74,98.5,0.077,0.151,0.979,0.0068,W
25.97,0.0794,22.99,5.1,98.3,0.085,0.158,0.983,0.0007,W
25.98,0.0206,4.54,-2.96,98.4,0.082,0.145,0.986,0.0004,W
25.99,0.0201,-32.2,-0.58,98.4,0.076,0.157,0.976,0.0087,W
26.0,0.0166,38.31,4.89,98.3,0.082,0.153,0.978,0.0066,W
26.01,-0.1075,-22.44,-2.39,98.3,0.077,0.145,0.979,0.0076,W
26.02,0.0651,-29.75,0.87,98.1,0.072,0.145,0.983,0.0042,W
26.03,0.3772,9.69,5.18,98.1,0.075,0.146,0.977,0.0092,W
26.04,0.884,42.76,-5.13,98.2,0.079,0.152,0.975,0.0099,W
26.05,1.3012,20.27,-0.88,98.3,0.086,0.152,0.98,0.0045,W
26.06,1.1517,24.29,-1.49,98.2,0.095,0.15,0.974,0.0096,W
26.07,0.7039,28.95,-2.72,98.4,0.076,0.144,0.974,0.0123,W
26.08,0.2107,13.98,-1.68,98.3,0.078,0.158,0.989,0.0044,W
26.09,-0.0954,-62.73,-3.15,98.0,0.085,0.152,0.991,0.0063,W
26.1,-0.2204,23.99,-9.45,98.2,0.086,0.157,0.976,0.0074,W
26.11,-0.2353,-10.14,-9.48,98.2,0.076,0.145,0.978,0.008,W
26.12,-0.0633,-6.43,-7.14,98.0,0.077,0.159,0.978,0.006,W
26.13,-0.0005,1.25,-2.46,98.4,0.077,0.144,0.978,0.0085,W
26.14,0.0223,-27.77,-8.14,98.0,0.083,0.152,0.983,0.0021,W
26.15,0.0261,102.39,-0.54,98.2,0.073,0.146,0.97,0.0164,W
26.16,0.0736,7.24,-3.37,98.3,0.082,0.147,0.983,0.0023,W
26.17,0.0718,36.34,-0.99,98.0,0.082,0.151,0.975,0.0099,W
26.18,0.1212,38.61,13.23,98.3,0.08,0.149,0.979,0.0065,W
26.19,0.0809,-46.59,-4.7,98.3,0.072,0.148,0.98,0.0061,W
26.2,0.1255,-77.1,5.94,98.2,0.075,0.157,0.978,0.0062,W
26.21,0.1949,-36.97,4.18,98.3,0.088,0.138,0.986,0.0004,W
26.22,0.2075,-68.12,-8.35,97.9,0.082,0.153,0.987,0.0026,W
26.23,0.2461,15.97,-4.33,98.2,0.076,0.145,0.98,0.0064,W
26.24,0.2895,-53.44,2.71,98.2,0.095,0.148,0.979,0.0051,W
26.25,0.3341,-9.5,-2.86,98.5,0.075,0.147,0.976,0.01,W
26.26,0.391,-22.18,-6.05,98.1,0.074,0.159,0.994,0.0098,W
26.27,0.394,11.68,-7.51,98.1,0.085,0.154,0.969,0.0154,W
26.28,0.365,27.72,-0.6,98.2,0.08,0.153,0.987,0.0016,W
26.29,0.3552,70.98,9.15,98.3,0.08,0.151,0.984,0.0008,W
26.3,0.3204,62.04,-4.53,98.2,0.085,0.157,0.974,0.0098,W
26.31,0.2849,-38.64,5.69,97.9,0.084,0.152,0.986,0.0011,W
26.32,0.2687,21.23,-1.2,98.3,0.079,0.144,0.979,0.0072,W
26.33,0.2171,-61.73,-6.75,98.4,0.084,0.147,0.989,0.0037,W
26.34,0.15,-23.26,1.09,98.2,0.074,0.151,0.971,0.0146,W
26.35,0.0836,55.89,-0.75,98.4,0.08,0.149,0.985,0.0006,W
26.36,0.0878,64.5,1.02,98.1,0.084,0.153,0.986,0.0012,W
26.37,0.0585,21.8,-3.63,98.4,0.076,0.152,0.982,0.0034,W
26.38,0.0326,44.69,0.42,98.5,0.087,0.148,0.973,0.0115,W
26.39,0.0324,11.9,-3.21,98.3,0.086,0.147,0.976,0.0098,W
26.4,0.0236,1.88,-2.22,98.3,0.085,0.156,0.979,0.0049,W
26.41,0.0579,7.25,2.39,98.3,0.076,0.155,0.989,0.0036,W
26.42,0.0548,78.61,4.62,98.3,0.081,0.143,0.977,0.0094,W
26.43,0.0203,-1.24,-7.26,98.3,0.075,0.147,0.981,0.0048,W
26.44,0.0321,19.82,0.01,98.4,0.081,0.141,0.985,0.002,W
26.45,0.0393,86.58,-3.06,98.5,0.079,0.152,0.98,0.0052,W
26.46,0.0363,0.11,-2.76,98.6,0.081,0.15,0.986,0.0003,W
26.47,0.0246,28.58,11.47,98.4,0.073,0.15,0.98,0.0056,W
26.48,0.0313,-20.24,0.56,98.3,0.079,0.148,0.984,0.0015,W
26.49,0.008,-84.27,8.15,98.2,0.081,0.149,0.983,0.0025,W
26.5,0.0508,-9.45,-0.79,98.4,0.082,0.144,0.986,0.0006,W
26.51,0.0252,-36.81,-5.46,98.4,0.077,0.147,0.978,0.0078,W
26.52,0.0556,8.85,-0.95,98.2,0.089,0.153,0.979,0.0057,W
26.53,0.0302,25.72,-1.13,98.3,0.07,0.151,0.983,0.0032,W
26.54,0.0312,91.36,3.03,98.2,0.074,0.156,0.977,0.0076,W
26.55,0.011,20.9,-1.3,98.3,0.078,0.146,0.977,0.0094,W
26.56,0.0718,-40.96,0.52,98.4,0.084,0.158,0.985,0.0016,W
26.57,0.1128,25.28,-4.05,98.2,0.073,0.148,0.976,0.0103,W
26.58,0.124,6.93,0.96,98.6,0.084,0.152,0.986,0.0014,W
26.59,0.1801,-30.99,10.8,98.3,0.085,0.161,0.975,0.0081,W
26.6,0.187,-14.23,6.28,98.4,0.078,0.15,0.982,0.0032,W
26.61,0.161,32.14,7.9,98.1,0.08,0.157,0.983,0.0016,W
26.62,0.0862,-18.3,-1.71,98.0,0.081,0.152,0.975,0.01,W
26.63,0.0989,-32.05,-1.22,98.2,0.077,0.141,0.982,0.0046,W
26.64,0.0462,-14.81,1.9,98.2,0.075,0.151,0.974,0.012,W
26.65,0.0448,-33.02,6.67,98.3,0.08,0.149,0.984,0.0017,W
26.66,0.0387,-20.34,-0.8,98.5,0.078,0.155,0.982,0.0029,W
26.67,0.0257,-30.93,-1.38,98.2,0.084,0.149,0.979,0.0061,W
26.68,0.0307,49.89,-5.55,98.4,0.077,0.15,0.986,0.0006,W
26.69,0.016,33.95,1.04,98.2,0.075,0.147,0.981,0.0054,W
26.7,0.0175,-38.15,-1.14,98.4,0.081,0.16,0.978,0.0057,W
26.71,-0.0687,-14.56,4.6,98.3,0.081,0.15,0.98,0.0057,W
26.72,-0.076,33.06,4.6,98.4,0.081,0.154,0.98,0.0049,W
26.73,0.0718,1.61,2.93,98.3,0.076,0.157,0.976,0.0082,W
26.74,0.4167,-33.14,10.89,98.3,0.083,0.155,0.987,0.0022,W
26.75,0.9353,-96.88,0.54,98.1,0.086,0.158,0.988,0.0041,W
26.76,1.278,-48.15,3.78,98.4,0.078,0.152,0.989,0.0039,W
26.77,1.0091,35.9,-3.71,98.6,0.08,0.145,0.984,0.0026,W
26.78,0.5304,8.8,-9.06,98.4,0.081,0.154,0.965,0.019,W
26.79,0.0773,-41.98,-0.93,98.6,0.088,0.144,0.981,0.0044,W
26.8,-0.2037,45.53,3.4,98.1,0.084,0.149,0.974,0.0113,W
26.81,-0.2807,-3.1,-6.91,98.2,0.077,0.147,0.976,0.0098,W
26.82,-0.2491,-77.24,-9.08,98.1,0.081,0.15,0.979,0.0063,W
26.83,-0.1422,95.83,-4.65,98.5,0.086,0.149,0.982,0.0032,W
26.84,-0.0348,2.97,4.78,98.3,0.078,0.149,0.977,0.0081,W
26.85,-0.0306,-28.2,5.82,98.7,0.079,0.151,0.977,0.008,W
26.86,0.04,-13.89,-2.92,98.3,0.073,0.156,0.984,0.0013,W
26.87,-0.0072,47.11,0.27,98.1,0.077,0.139,0.986,0.0011,W
26.88,0.0281,30.08,-3.49,98.1,0.077,0.158,0.991,0.006,W
26.89,0.0885,-33.29,-8.15,98.2,0.065,0.14,0.979,0.0085,W
26.9,0.0518,49.13,-10.37,98.3,0.079,0.151,0.985,0.0004,W
26.91,0.0825,7.96,-3.91,98.2,0.081,0.148,0.977,0.0087,W
26.92,0.1727,-7.95,-6.47,98.4,0.08,0.152,0.977,0.0084,W
26.93,0.1763,-42.74,1.53,98.2,0.082,0.152,0.972,0.0123,W
26.94,0.2093,10.57,1.53,98.5,0.078,0.156,0.977,0.0076,W
26.95,0.2771,24.0,4.66,98.4,0.073,0.142,0.98,0.0067,W
26.96,0.2696,-11.15,-10.57,98.1,0.076,0.139,0.991,0.003,W
26.97,0.3262,14.8,0.88,98.2,0.076,0.148,0.984,0.002,W
26.98,0.3464,61.45,0.12,98.4,0.072,0.149,0.985,0.0012,W
26.99,0.3249,-59.85,-0.0,98.5,0.078,0.155,0.983,0.0014,W
27.0,0.261,7.18,-6.0,98.0,0.075,0.149,0.98,0.0055,W
27.01,0.2993,0.1,-2.73,98.3,0.082,0.149,0.982,0.0034,W
27.02,0.205,31.22,-10.37,98.3,0.085,0.156,0.984,0.0003,W
27.03,0.175,-56.71,1.2,98.1,0.082,0.156,0.971,0.0131,W
27.04,0.1351,-42.39,4.24,98.3,0.085,0.145,0.975,0.011,W
27.05,0.085,-21.18,-1.08,98.3,0.075,0.147,0.983,0.0033,W
27.06,0.0415,-2.66,-0.79,98.1,0.082,0.153,0.975,0.0101,W
27.07,0.0259,65.18,7.14,98.3,0.081,0.14,0.983,0.0038,W
27.08,0.0276,8.57,-5.92,98.5,0.08,0.159,0.986,0.0018,W
27.09,-0.0148,-62.33,1.98,98.2,0.07,0.146,0.976,0.0108,W
27.1,-0.0249,8.45,-4.17,98.1,0.078,0.152,0.986,0.0008,W
27.11,-0.015,39.56,-1.31,98.4,0.088,0.153,0.982,0.0021,W
27.12,-0.016,-25.28,-0.07,98.1,0.08,0.148,0.979,0.0062,W
27.13,-0.0541,-9.13,-0.57,98.3,0.085,0.15,0.978,0.0069,W
27.14,-0.0358,-15.94,0.27,98.2,0.082,0.16,0.988,0.0048,W
27.15,-0.0453,7.58,6.6,98.1,0.082,0.138,0.983,0.0043,W
27.16,-0.0233,-77.67,6.58,98.5,0.085,0.159,0.985,0.0019,W
27.17,-0.0367,-18.16,1.2,98.2,0.077,0.15,0.98,0.006,W
27.18,-0.0066,6.28,1.12,98.1,0.08,0.144,0.98,0.0063,W
27.19,-0.0158,-14.54,-7.52,98.1,0.076,0.144,0.983,0.0033,W
27.2,-0.0464,-39.63,-4.06,98.0,0.069,0.142,0.974,0.0136,W
27.21,-0.0426,52.88,-4.92,98.1,0.08,0.15,0.979,0.0063,W
27.22,0.0029,-17.64,2.81,98.2,0.077,0.147,0.978,0.0077,W
27.23,-0.0384,18.57,-1.65,98.3,0.083,0.146,0.983,0.0031,W
27.24,-0.0451,27.8,2.89,97.8,0.082,0.142,0.979,0.0072,W
27.25,-0.0399,-79.08,-8.3,98.1,0.075,0.152,0.979,0.0064,W
27.26,-0.0354,-8.94,-3.72,98.5,0.077,0.154,0.983,0.0022,W
27.27,0.0039,-61.62,-3.74,98.1,0.075,0.154,0.971,0.0138,W
27.28,-0.0385,-29.87,-5.95,98.2,0.079,0.157,0.984,0.0,W
27.29,0.0199,10.85,1.99,98.2,0.076,0.149,0.985,0.0009,W
27.3,0.032,58.88,-3.34,98.2,0.081,0.155,0.979,0.0053,W
27.31,0.0782,-16.11,-4.16,98.3,0.077,0.153,0.976,0.0089,W
27.32,0.1087,-105.63,2.93,98.2,0.089,0.155,0.981,0.0025,W
27.33,0.1053,-49.31,3.28,98.1,0.078,0.15,0.973,0.0123,W
27.34,0.0805,16.24,-0.18,98.1,0.083,0.153,0.985,0.0003,W
27.35,0.046,-6.33,-2.61,98.2,0.08,0.148,0.98,0.006,W
27.36,0.0485,0.85,-8.06,98.5,0.083,0.152,0.978,0.007,W
27.37,-0.0557,-71.21,-5.8,98.2,0.078,0.158,0.983,0.0014,W
27.38,-0.0477,-22.9,-0.71,98.2,0.084,0.154,0.976,0.0079,W
27.39,-0.0576,66.26,3.89,98.2,0.071,0.153,0.98,0.0061,W
27.4,-0.0009,1.66,4.14,98.2,0.082,0.159,0.983,0.001,W
27.41,-0.0491,-33.67,1.72,98.1,0.075,0.148,0.988,0.0022,W
27.42,-0.0039,28.6,1.41,98.2,0.089,0.148,0.987,0.0017,W
27.43,-0.0781,-35.52,-2.91,98.3,0.067,0.147,0.979,0.0075,W
27.44,-0.161,-44.97,1.39,98.1,0.088,0.147,0.977,0.0081,W
27.45,-0.1104,24.24,-10.73,98.3,0.071,0.148,0.982,0.0043,W
27.46,0.237,-77.74,0.96,98.3,0.082,0.157,0.984,0.0,W
27.47,0.6697,30.94,-7.56,98.1,0.075,0.151,0.98,0.0058,W
27.48,1.1455,-29.21,0.2,98.2,0.081,0.153,0.98,0.0048,W
27.49,1.1344,-17.07,2.74,98.3,0.08,0.147,0.983,0.0032,W
27.5,0.7454,12.73,-2.5,98.0,0.071,0.15,0.986,0.0001,W
27.51,0.1936,-15.97,0.29,98.1,0.077,0.152,0.98,0.0052,W
27.52,-0.1462,49.05,2.32,98.3,0.084,0.143,0.978,0.0084,W
27.53,-0.2898,14.33,-2.32,98.3,0.081,0.156,0.981,0.0038,W
27.54,-0.3335,74.86,7.47,98.5,0.09,0.147,0.974,0.0113,W
27.55,-0.2156,-4.52,0.49,98.4,0.084,0.157,0.978,0.0055,W
27.56,-0.1376,75.87,7.31,98.1,0.08,0.147,0.979,0.007,W
27.57,-0.0715,-43.96,6.12,98.4,0.082,0.147,0.975,0.0105,W
27.58,-0.0478,69.03,0.97,98.4,0.081,0.15,0.977,0.0078,W
27.59,-0.0272,21.59,-5.23,98.1,0.078,0.15,0.985,0.0009,W
27.6,-0.022,14.98,1.0,98.1,0.075,0.15,0.979,0.0062,W
27.61,-0.0475,42.57,-3.84,98.2,0.068,0.154,0.987,0.001,W
27.62,0.0249,-2.52,4.27,98.2,0.086,0.159,0.979,0.0049,W
27.63,0.0651,42.59,-7.02,97.9,0.084,0.148,0.984,0.0011,W
27.64,0.0961,-61.54,1.45,97.9,0.084,0.149,0.988,0.0025,W
27.65,0.1247,-24.01,5.97,98.2,0.078,0.155,0.975,0.0093,W
27.66,0.1724,-20.41,-7.38,98.2,0.087,0.154,0.975,0.0092,W
27.67,0.2114,-43.38,1.34,98.4,0.078,0.148,0.975,0.0109,W
27.68,0.2508,21.22,-0.31,98.1,0.087,0.157,0.977,0.0064,W
27.69,0.3054,-26.0,-0.86,98.2,0.071,0.157,0.983,0.0024,W
27.7,0.3413,31.37,1.94,98.4,0.074,0.157,0.979,0.006,W
27.71,0.2753,-0.19,-4.68,98.2,0.08,0.154,0.98,0.0042,W
27.72,0.2865,-21.84,-6.43,98.3,0.069,0.15,0.974,0.0118,W
27.73,0.2334,39.58,3.62,98.1,0.075,0.14,0.985,0.0025,W
27.74,0.212,65.03,2.63,98.2,0.071,0.152,0.979,0.0063,W
27.75,0.1443,24.03,-0.27,98.6,0.077,0.149,0.972,0.0137,W
27.76,0.1233,114.95,-0.44,98.2,0.084,0.158,0.976,0.0078,W
27.77,0.0699,-14.45,-6.17,98.2,0.084,0.156,0.987,0.0027,W
27.78,0.0423,3.81,-4.8,98.2,0.085,0.152,0.985,0.0001,W
27.79,0.0252,-42.37,-0.04,98.0,0.081,0.152,0.972,0.0126,W
27.8,-0.0116,10.38,-3.51,98.4,0.074,0.144,0.973,0.0139,W
27.81,-0.0394,-96.26,4.48,98.2,0.077,0.153,0.98,0.0052,W
27.82,-0.0507,79.54,1.45,98.2,0.079,0.146,0.976,0.0099,W
27.83,-0.0594,-41.07,0.0,98.4,0.076,0.158,0.98,0.0044,W
27.84,-0.0383,29.76,0.51,98.0,0.08,0.149,0.98,0.0054,W
27.85,-0.0117,-3.42,3.17,98.2,0.08,0.157,0.981,0.0036,W
27.86,-0.0349,-5.36,-4.93,98.3,0.075,0.15,0.982,0.0032,W
27.87,-0.0385,-2.06,6.12,98.1,0.084,0.156,0.983,0.001,W
27.88,-0.0505,-24.2,-3.21,98.3,0.08,0.151,0.978,0.0077,W
27.89,-0.0397,-45.39,1.59,97.9,0.082,0.152,0.974,0.0102,W
27.9,-0.0863,-11.97,1.04,98.2,0.079,0.15,0.982,0.004,W
27.91,-0.0317,3.8,0.61,98.2,0.086,0.154,0.982,0.0027,W
27.92,-0.0625,-29.94,-7.84,98.1,0.084,0.152,0.984,0.0004,W
27.93,-0.0737,33.38,-4.47,98.2,0.074,0.144,0.986,0.0007,W
27.94,-0.0683,38.58,-3.83,98.4,0.079,0.153,0.974,0.0107,W
27.95,-0.0625,-14.54,-5.4,98.1,0.074,0.164,0.969,0.0148,W
27.96,-0.0656,11.34,2.31,98.4,0.08,0.155,0.981,0.0038,W
27.97,-0.0579,61.57,2.55,98.2,0.086,0.149,0.975,0.01,W
27.98,-0.0085,-73.33,-4.04,98.3,0.081,0.143,0.972,0.014,W
27.99,0.0121,-7.9,-13.7,98.2,0.074,0.157,0.968,0.0163,W
28.0,-0.0383,-1.42,3.11,98.0,0.086,0.148,0.978,0.0069,W
28.01,0.0131,87.86,3.61,97.9,0.086,0.15,0.982,0.0033,W
28.02,0.0756,65.45,0.09,98.2,0.089,0.139,0.972,0.0142,W
28.03,0.1085,61.29,2.7,98.5,0.071,0.153,0.975,0.0106,W
28.04,0.0893,-1.22,0.38,98.4,0.082,0.158,0.984,0.0001,W
28.05,0.0946,2.35,6.27,98.3,0.086,0.145,0.985,0.0001,W
28.06,0.0683,18.38,0.33,98.2,0.092,0.141,0.968,0.018,W
28.07,0.0062,108.52,-3.04,98.1,0.087,0.15,0.976,0.0083,W
28.08,-0.0006,-93.58,2.65,98.6,0.075,0.146,0.974,0.012,W
28.09,-0.0006,-17.6,2.29,98.3,0.076,0.151,0.978,0.0071,W
28.1,-0.0042,-31.58,5.14,98.3,0.078,0.147,0.985,0.0015,W
28.11,-0.023,-88.52,-3.0,98.4,0.078,0.153,0.983,0.0023,W
28.12,-0.0279,-31.51,0.59,98.3,0.084,0.149,0.978,0.0072,W
28.13,-0.0271,16.52,-0.89,97.9,0.081,0.155,0.979,0.0059,W
28.14,-0.0817,-46.16,-0.15,97.8,0.075,0.149,0.975,0.0112,W
28.15,-0.1727,6.83,2.59,98.1,0.079,0.15,0.973,0.0128,W
28.16,-0.092,-67.37,0.3,98.1,0.08,0.152,0.977,0.0083,W
28.17,0.1555,-14.1,1.54,98.2,0.078,0.152,0.982,0.0031,W
28.18,0.6331,32.2,-1.0,98.4,0.079,0.145,0.976,0.0099,W
28.19,1.1026,-8.86,-0.37,98.0,0.081,0.147,0.97,0.0156,W
28.2,1.2033,25.81,-1.14,98.1,0.079,0.161,0.976,0.0073,W
28.21,0.8035,-22.77,0.59,98.3,0.077,0.144,0.986,0.0006,W
28.22,0.2762,23.28,-2.53,98.1,0.079,0.15,0.979,0.0068,W
28.23,-0.1032,47.05,-1.52,98.2,0.076,0.151,0.984,0.0015,W
28.24,-0.2791,-32.91,2.09,98.5,0.075,0.154,0.978,0.0068,W
28.25,-0.3044,-108.13,-7.54,98.1,0.077,0.15,0.978,0.0075,W
28.26,-0.203,-18.31,1.79,98.0,0.088,0.14,0.982,0.0045,W
28.27,-0.0697,9.9,0.69,98.1,0.079,0.151,0.981,0.0044,W
28.28,-0.061,43.77,-1.98,98.0,0.077,0.15,0.99,0.0046,W
28.29,-0.0309,10.83,3.5,98.0,0.071,0.151,0.968,0.0181,W
28.3,-0.0095,85.04,3.94,97.8,0.069,0.147,0.982,0.0045,W
28.31,-0.0042,0.64,2.74,98.0,0.07,0.152,0.979,0.0071,W
28.32,0.0287,-98.75,1.74,98.2,0.078,0.152,0.981,0.004,W
28.33,0.0246,32.35,3.78,98.0,0.075,0.157,0.98,0.0049,W
28.34,0.076,-21.71,6.73,98.3,0.084,0.152,0.976,0.0089,W
28.35,0.094,-14.31,-5.56,98.0,0.08,0.154,0.983,0.0017,W
